stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,39.7,20130325,01KG0329,20130325
01BD0545,WEWESSA ESTATE,0.0,20130325,01BD0545,20130325
01RT196A,KALAWANA MINI HYDRO,53.6,20130325,01RT196A,20130325
01PU313A,MARAWILA,27.7,20130325,01PU313A,20130325
01KG175A,IBBAGAMUWA,16.2,20130325,01KG175A,20130325
01KG0326,MEDIYAWA TANK,0.0,20130325,01KG0326,20130325
01PL0340,MINNERIYA TANK,4.0,20130325,01PL0340,20130325
01PL224A,KAUDULLA WEWA,9.5,20130325,01PL224A,20130325
01MU357A,MUTU IYANKADDU,0.0,20130325,01MU357A,20130325
01AM0459,SAGAMAM TANK,39.5,20130325,01AM0459,20130325
01JF0425,POINT PEDRO,0.0,20130325,01JF0425,20130325
01KE0544,WEWELTALAWA ESTATE,37.2,20130325,01KE0544,20130325
01CB0268,LABUGAMA TANK,32.9,20130325,01CB0268,20130325
01PL538C,WELIKANDA SINGHAPURA,2.6,20130325,01PL538C,20130325
01AN104A,EHETUGASWEWA,0.0,20130325,01AN104A,20130325
01KT0200,KALUTARA-P.W.D.,5.5,20130325,01KT0200,20130325
01AM0012,AMPARAI TANK,0.0,20130325,01AM0012,20130325
01KG0532,WARIYAPOLA EXPTL.STATION,67.4,20130325,01KG0532,20130325
01MG540A,WELLAWAYA,3.0,20130325,01MG540A,20130325
01GL0030,BADDEGAMA ESTATE,37.4,20130325,01GL0030,20130325
01KG407A,PANNALA VIRIDIYAWA EST,40.5,20130325,01KG407A,20130325
01MU0216,KANNUKKENI TANK,0.0,20130325,01MU0216,20130325
01KG469A,SIYAMBALANGAMUWA,20.7,20130325,01KG469A,20130325
01KI0183,IRANAMADU TANK,0.0,20130325,01KI0183,20130325
01AM001E,ADDALACHENAI,58.0,20130325,01AM001E,20130325
01GM0011,AMBEPUSSA GOVT FARM,14.3,20130325,01GM0011,20130325
01GL0267,LABUDUWA,9.7,20130325,01GL0267,20130325
01RT042C,BELIHULOYA,18.0,20130325,01RT042C,20130325
01PU0065,CHILAW-P.W.D,19.0,20130325,01PU0065,20130325
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130325,01AN193A,20130325
01CB0025,AVISSAWELLA ESTATE,30.8,20130325,01CB0025,20130325
01CB0150,HANWELLA GROUP,6.5,20130325,01CB0150,20130325
01GM0373,NEGOMBO,4.0,20130325,01GM0373,20130325
01RT0435,PUSSELLA S.P.,15.6,20130325,01RT0435,20130325
01BT197B,KALKUDAH,0.0,20130325,01BT197B,20130325
01NE506B,UDARADELLA,11.0,20130325,01NE506B,20130325
01AM368B,NAVATKIRI ARU TANK,8.0,20130325,01AM368B,20130325
01RT0032,BALANGODA POST OFFICE,20.0,20130325,01RT0032,20130325
01AM493B,THIRUKKOVIL,0.0,20130325,01AM493B,20130325
01KE009B,AMBANPITIYA ESTATE,75.5,20130325,01KE009B,20130325
01HT481A,SURIYAWEWA,2.7,20130325,01HT481A,20130325
01MT0232,KEKENADURA (MATARA),0.0,20130325,01MT0232,20130325
01KT400C,PALLEGODA ESTATE,36.0,20130325,01KT400C,20130325
01KG014A,ANDIGAMA FARM,52.0,20130325,01KG014A,20130325
01CB166A,HOMAGAMA,9.7,20130325,01CB166A,20130325
01GM487B,THAMMITA,13.9,20130325,01GM487B,20130325
01NE0236,KENILWORTH (STRATHELLIE),14.0,20130325,01NE0236,20130325
01KG258D,KULIYAPITIYA,48.8,20130325,01KG258D,20130325
01KG404A,PANDUWASNUWARA,10.8,20130325,01KG404A,20130325
01CB0080,DEHIWALA ZOO,14.2,20130325,01CB0080,20130325
01KY0418,PERADENIYA BOT.GARDENS,33.0,20130325,01KY0418,20130325
01KG0452,RIDIBENDI ELA,68.0,20130325,01KG0452,20130325
01CB0026,AVISSAWELLA HOSPITAL,62.0,20130325,01CB0026,20130325
01GM0528,WALPITA,27.5,20130325,01GM0528,20130325
01CB0016,ANGODA MENTAL HOSPITAL,0.0,20130325,01CB0016,20130325
01JF062A,CHAVAKACHCHERI,0.0,20130325,01JF062A,20130325
01KT0035,BANDARAGAMA,20.0,20130325,01KT0035,20130325
01KG0256,KOULWEWA,16.5,20130325,01KG0256,20130325
01PL020A,ARALAGANWILA,0.0,20130325,01PL020A,20130325
01KT513A,USK VALLEY S.P.,34.0,20130325,01KT513A,20130325
01MG141B,HANDAPANGALA,18.0,20130325,01MG141B,20130325
01KG0253,HAKWATUNA-OYA,15.0,20130325,01KG0253,20130325
01HT0292,MAHA LEWAYA (HAMBANTOTA),0.0,20130325,01HT0292,20130325
43PPP,POLONNARUWA,10.0,20130325,43PPP,20130325
01PU0013,ANAMADUWA DISPENSARY,5.1,20130325,01PU0013,20130325
01VA414A,PAVATKULAM,0.0,20130325,01VA414A,20130325
01KE0021,ARANAYAKE GOVT. HOSPITAL,27.0,20130325,01KE0021,20130325
01ML324A,MEDAPIHILLA,9.5,20130325,01ML324A,20130325
01NE0153,HATTON KOTAGALA ROSITA,25.0,20130325,01NE0153,20130325
01KG092B,DODANGASLANDA,0.0,20130325,01KG092B,20130325
01VA0518,VAVUNIYA P.W.D.,0.0,20130325,01VA0518,20130325
01PL0427,POLONNARUWA AGRI.STATION,3.0,20130325,01PL0427,20130325
01AM459A,SAMANTHURAI,0.0,20130325,01AM459A,20130325
01RT539B,WELLANDURA TEA FACTORY,13.0,20130325,01RT539B,20130325
01KT021A,ARAMANAGOLLA,10.2,20130325,01KT021A,20130325
01AM257A,KUDASIGIRIYA,0.0,20130325,01AM257A,20130325
43418,TRINCOMALEE,0.0,20130325,43418,20130325
43421,ANURADHAPURA,3.1,20130325,43421,20130325
43413,MANNAR,0.0,20130325,43413,20130325
43467,RATMALANA,0.8,20130325,43467,20130325
43424,PUTTALAM,21.0,20130325,43424,20130325
43999,POTTUVIL,3.1,20130325,43999,20130325
43404,JAFFNA,0.0,20130325,43404,20130325
43441,KURUNEGALA,15.8,20130325,43441,20130325
43436,BATTICALOA,0.9,20130325,43436,20130325
43444,KATUGASTOTA,0.8,20130325,43444,20130325
143476,BANDARAWELA,5.4,20130325,143476,20130325
