mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,Addalaiche,20131215,50,0,259,20131215
29,Agalawatta,20131215,50,2,29,20131215
45,Akkaraipattu,20131215,50,0,45,20131215
183,Akmeemana,20131215,50,0,183,20131215
226,Akurana,20131215,50,0,226,20131215
77,Akuressa,20131215,50,0,77,20131215
44,Alaiyadivembu,20131215,50,0,44,20131215
213,Alawwa,20131215,50,0,213,20131215
90,Ambagamuwa,20131215,50,0,90,20131215
14,Ambalangoda,20131215,50,1,14,20131215
79,Ambalantota,20131215,50,0,79,20131215
132,Ambanganga,20131215,50,0,132,20131215
224,Ambanpola,20131215,50,0,224,20131215
51,Ampara,20131215,50,1,51,20131215
228,Anamaduwa,20131215,50,0,228,20131215
159,Angunakolapalessa,20131215,50,1,159,20131215
61,Anuradhapu,20131215,50,0,61,20131215
255,Arachchikattuwa,20131215,50,1,255,20131215
205,Aranayaka,20131215,50,4,205,20131215
47,Arayampathy,20131215,50,0,47,20131215
146,Attanagalla,20131215,50,4,146,20131215
6,Aturaliya,20131215,50,1,6,20131215
144,Ayagama,20131215,50,0,144,20131215
253,Badalkumbura,20131215,50,2,253,20131215
200,Baddegama,20131215,50,0,200,20131215
280,Badulla,20131215,50,0,280,20131215
240,Balangoda,20131215,50,0,240,20131215
251,Balapitiya,20131215,50,0,251,20131215
204,Bambaradeniya,20131215,50,0,204,20131215
194,Bamuna,20131215,50,0,194,20131215
2,Bandaragama,20131215,50,0,2,20131215
168,Bandarawela,20131215,50,0,168,20131215
134,Batticaloa,20131215,50,1,134,20131215
232,Beliatta,20131215,50,0,232,20131215
18,Beruwala(North),20131215,50,10,18,20131215
50,Bibile,20131215,50,0,50,20131215
199,Bingiriya,20131215,50,2,199,20131215
3,Biyagama,20131215,50,2,3,20131215
241,Bogawanthalawa,20131215,50,0,241,20131215
230,Bope-(Podd,20131215,50,3,230,20131215
298,Boralesgamuwa,20131215,50,5,298,20131215
265,Bulathkohupitiya,20131215,50,5,265,20131215
314,Bulathsinhala,20131215,50,0,314,20131215
23,Buttala,20131215,50,0,23,20131215
262,Chankanai,20131215,50,2,262,20131215
37,Chavakachcheri,20131215,50,3,37,20131215
177,Cheddikulam,20131215,50,1,177,20131215
12,Chenkaladi,20131215,50,0,12,20131215
153,Chilaw,20131215,50,4,153,20131215
49,Damana,20131215,50,0,49,20131215
180,Dambulla,20131215,50,0,180,20131215
284,Dankotuwa,20131215,50,4,284,20131215
133,Dehiattakandiya,20131215,50,3,133,20131215
71,Dehiowita,20131215,50,2,71,20131215
173,Dehiwala,20131215,50,8,173,20131215
267,Deraniyagala,20131215,50,1,267,20131215
289,Devinuwara,20131215,50,1,289,20131215
248,Dikwella,20131215,50,0,248,20131215
147,Dimbulagal,20131215,50,0,147,20131215
222,Divitura/W,20131215,50,0,222,20131215
140,Dodamgoda,20131215,50,2,140,20131215
89,Doluwa,20131215,50,2,89,20131215
216,Dompe,20131215,50,2,216,20131215
119,Duvilipitiya,20131215,50,5,119,20131215
229,Eheliyagoda,20131215,50,3,229,20131215
