mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,Addalaiche,20130929,39,0,259,20130929
29,Agalawatta,20130929,39,0,29,20130929
45,Akkaraipattu,20130929,39,0,45,20130929
183,Akmeemana,20130929,39,0,183,20130929
226,Akurana,20130929,39,0,226,20130929
77,Akuressa,20130929,39,1,77,20130929
44,Alaiyadivembu,20130929,39,0,44,20130929
213,Alawwa,20130929,39,0,213,20130929
90,Ambagamuwa,20130929,39,1,90,20130929
14,Ambalangoda,20130929,39,1,14,20130929
79,Ambalantota,20130929,39,0,79,20130929
132,Ambanganga,20130929,39,0,132,20130929
224,Ambanpola,20130929,39,0,224,20130929
51,Ampara,20130929,39,2,51,20130929
228,Anamaduwa,20130929,39,2,228,20130929
159,Angunakolapalessa,20130929,39,0,159,20130929
61,Anuradhapu,20130929,39,0,61,20130929
255,Arachchikattuwa,20130929,39,0,255,20130929
205,Aranayaka,20130929,39,3,205,20130929
47,Arayampathy,20130929,39,0,47,20130929
146,Attanagalla,20130929,39,7,146,20130929
6,Aturaliya,20130929,39,0,6,20130929
144,Ayagama,20130929,39,0,144,20130929
253,Badalkumbura,20130929,39,1,253,20130929
200,Baddegama,20130929,39,0,200,20130929
280,Badulla,20130929,39,5,280,20130929
240,Balangoda,20130929,39,0,240,20130929
251,Balapitiya,20130929,39,1,251,20130929
204,Bambaradeniya,20130929,39,0,204,20130929
194,Bamuna,20130929,39,1,194,20130929
2,Bandaragama,20130929,39,2,2,20130929
168,Bandarawela,20130929,39,1,168,20130929
134,Batticaloa,20130929,39,0,134,20130929
232,Beliatta,20130929,39,0,232,20130929
18,Beruwala(North),20130929,39,4,18,20130929
50,Bibile,20130929,39,0,50,20130929
199,Bingiriya,20130929,39,1,199,20130929
3,Biyagama,20130929,39,2,3,20130929
241,Bogawanthalawa,20130929,39,1,241,20130929
230,Bope-(Podd,20130929,39,0,230,20130929
298,Boralesgamuwa,20130929,39,3,298,20130929
265,Bulathkohupitiya,20130929,39,0,265,20130929
314,Bulathsinhala,20130929,39,0,314,20130929
23,Buttala,20130929,39,0,23,20130929
262,Chankanai,20130929,39,0,262,20130929
37,Chavakachcheri,20130929,39,1,37,20130929
177,Cheddikulam,20130929,39,0,177,20130929
12,Chenkaladi,20130929,39,0,12,20130929
153,Chilaw,20130929,39,2,153,20130929
49,Damana,20130929,39,0,49,20130929
180,Dambulla,20130929,39,0,180,20130929
284,Dankotuwa,20130929,39,0,284,20130929
133,Dehiattakandiya,20130929,39,0,133,20130929
71,Dehiowita,20130929,39,0,71,20130929
173,Dehiwala,20130929,39,16,173,20130929
267,Deraniyagala,20130929,39,0,267,20130929
289,Devinuwara,20130929,39,1,289,20130929
248,Dikwella,20130929,39,0,248,20130929
147,Dimbulagal,20130929,39,0,147,20130929
222,Divitura/W,20130929,39,0,222,20130929
140,Dodamgoda,20130929,39,1,140,20130929
89,Doluwa,20130929,39,1,89,20130929
216,Dompe,20130929,39,3,216,20130929
119,Duvilipitiya,20130929,39,6,119,20130929
229,Eheliyagoda,20130929,39,1,229,20130929
157,Elahera,20130929,39,6,157,20130929
143,Elapatha,20130929,39,0,143,20130929
169,Ella,20130929,39,0,169,20130929
221,Elpitiya,20130929,39,2,221,20130929
264,Embilipitiya,20130929,39,4,264,20130929
106,Eravoor,20130929,39,2,106,20130929
283,Galagedara,20130929,39,0,283,20130929
91,Galaha,20130929,39,0,91,20130929
268,Galenbindunuwewa,20130929,39,3,268,20130929
167,Galewela,20130929,39,3,167,20130929
107,Galgamuwa,20130929,39,1,107,20130929
212,Galigamuwa,20130929,39,1,212,20130929
15,Galnewa,20130929,39,1,15,20130929
189,Gampaha,20130929,39,5,189,20130929
165,Gampola(Ud,20130929,39,3,165,20130929
72,Ganewatta,20130929,39,1,72,20130929
100,Gangawatakorale,20130929,39,1,100,20130929
56,Girandurukotte,20130929,39,0,56,20130929
286,Giribawa,20130929,39,0,286,20130929
174,Godakawela,20130929,39,2,174,20130929
31,Gomarankadawala,20130929,39,0,31,20130929
43,Gonapinuwala,20130929,39,0,43,20130929
182,Habaraduwa,20130929,39,4,182,20130929
192,Hakmana,20130929,39,0,192,20130929
148,Haldummull,20130929,39,0,148,20130929
