mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,Addalaiche,20131117,46,0,259,20131117
29,Agalawatta,20131117,46,1,29,20131117
45,Akkaraipattu,20131117,46,0,45,20131117
183,Akmeemana,20131117,46,0,183,20131117
226,Akurana,20131117,46,1,226,20131117
77,Akuressa,20131117,46,0,77,20131117
44,Alaiyadivembu,20131117,46,0,44,20131117
213,Alawwa,20131117,46,3,213,20131117
90,Ambagamuwa,20131117,46,0,90,20131117
14,Ambalangoda,20131117,46,1,14,20131117
79,Ambalantota,20131117,46,1,79,20131117
132,Ambanganga,20131117,46,0,132,20131117
224,Ambanpola,20131117,46,0,224,20131117
51,Ampara,20131117,46,1,51,20131117
228,Anamaduwa,20131117,46,0,228,20131117
159,Angunakolapalessa,20131117,46,0,159,20131117
61,Anuradhapu,20131117,46,0,61,20131117
255,Arachchikattuwa,20131117,46,0,255,20131117
205,Aranayaka,20131117,46,0,205,20131117
47,Arayampathy,20131117,46,1,47,20131117
146,Attanagalla,20131117,46,12,146,20131117
6,Aturaliya,20131117,46,0,6,20131117
144,Ayagama,20131117,46,0,144,20131117
253,Badalkumbura,20131117,46,1,253,20131117
200,Baddegama,20131117,46,0,200,20131117
280,Badulla,20131117,46,1,280,20131117
240,Balangoda,20131117,46,3,240,20131117
251,Balapitiya,20131117,46,0,251,20131117
204,Bambaradeniya,20131117,46,0,204,20131117
194,Bamuna,20131117,46,0,194,20131117
2,Bandaragama,20131117,46,2,2,20131117
168,Bandarawela,20131117,46,1,168,20131117
134,Batticaloa,20131117,46,0,134,20131117
232,Beliatta,20131117,46,0,232,20131117
18,Beruwala(North),20131117,46,4,18,20131117
50,Bibile,20131117,46,1,50,20131117
199,Bingiriya,20131117,46,0,199,20131117
3,Biyagama,20131117,46,0,3,20131117
241,Bogawanthalawa,20131117,46,0,241,20131117
230,Bope-(Podd,20131117,46,0,230,20131117
298,Boralesgamuwa,20131117,46,4,298,20131117
265,Bulathkohupitiya,20131117,46,0,265,20131117
314,Bulathsinhala,20131117,46,1,314,20131117
23,Buttala,20131117,46,1,23,20131117
262,Chankanai,20131117,46,2,262,20131117
37,Chavakachcheri,20131117,46,2,37,20131117
177,Cheddikulam,20131117,46,0,177,20131117
12,Chenkaladi,20131117,46,0,12,20131117
153,Chilaw,20131117,46,5,153,20131117
49,Damana,20131117,46,0,49,20131117
180,Dambulla,20131117,46,1,180,20131117
284,Dankotuwa,20131117,46,3,284,20131117
133,Dehiattakandiya,20131117,46,6,133,20131117
71,Dehiowita,20131117,46,3,71,20131117
173,Dehiwala,20131117,46,35,173,20131117
267,Deraniyagala,20131117,46,1,267,20131117
289,Devinuwara,20131117,46,0,289,20131117
248,Dikwella,20131117,46,0,248,20131117
147,Dimbulagal,20131117,46,1,147,20131117
222,Divitura/W,20131117,46,0,222,20131117
140,Dodamgoda,20131117,46,3,140,20131117
89,Doluwa,20131117,46,2,89,20131117
216,Dompe,20131117,46,0,216,20131117
119,Duvilipitiya,20131117,46,0,119,20131117
229,Eheliyagoda,20131117,46,0,229,20131117
157,Elahera,20131117,46,1,157,20131117
143,Elapatha,20131117,46,0,143,20131117
169,Ella,20131117,46,0,169,20131117
221,Elpitiya,20131117,46,0,221,20131117
264,Embilipitiya,20131117,46,2,264,20131117
106,Eravoor,20131117,46,0,106,20131117
283,Galagedara,20131117,46,0,283,20131117
91,Galaha,20131117,46,0,91,20131117
268,Galenbindunuwewa,20131117,46,0,268,20131117
167,Galewela,20131117,46,0,167,20131117
107,Galgamuwa,20131117,46,0,107,20131117
212,Galigamuwa,20131117,46,2,212,20131117
15,Galnewa,20131117,46,0,15,20131117
189,Gampaha,20131117,46,5,189,20131117
165,Gampola(Ud,20131117,46,1,165,20131117
72,Ganewatta,20131117,46,0,72,20131117
100,Gangawatakorale,20131117,46,3,100,20131117
56,Girandurukotte,20131117,46,0,56,20131117
286,Giribawa,20131117,46,2,286,20131117
174,Godakawela,20131117,46,0,174,20131117
31,Gomarankadawala,20131117,46,0,31,20131117
43,Gonapinuwala,20131117,46,1,43,20131117
182,Habaraduwa,20131117,46,2,182,20131117
192,Hakmana,20131117,46,0,192,20131117
148,Haldummull,20131117,46,0,148,20131117
116,Hali-Ela,20131117,46,0,116,20131117
80,Hambantota,20131117,46,1,80,20131117
275,Hanguranketha,20131117,46,0,275,20131117
278,Hanwella,20131117,46,0,278,20131117
149,Haputale,20131117,46,1,149,20131117
84,Hasalaka(M,20131117,46,0,84,20131117
282,Hataraliyadda,20131117,46,1,282,20131117
42,Hikkaduwa,20131117,46,5,42,20131117
190,Hingurakgoda,20131117,46,6,190,20131117
101,Homagama,20131117,46,6,101,20131117
163,Horana,20131117,46,2,163,20131117
102,Horowpatha,20131117,46,0,102,20131117
276,Ibbagamuwa,20131117,46,0,276,20131117
76,Imaduwa,20131117,46,2,76,20131117
239,Imbulpe,20131117,46,1,239,20131117
67,Induruwa,20131117,46,0,67,20131117
292,Ingiriya,20131117,46,0,292,20131117
16,Ipalogama,20131117,46,0,16,20131117
296,Irakkamam,20131117,46,0,296,20131117
65,Ja ela,20131117,46,3,65,20131117
4,Kaduwela,20131117,46,18,4,20131117
104,Kahatagasd,20131117,46,0,104,20131117
175,Kahawaththa,20131117,46,0,175,20131117
141,Kalawana,20131117,46,0,141,20131117
260,Kalmunai,20131117,46,0,260,20131117
7,Kalpitiya,20131117,46,0,7,20131117
1,Kalutara(North),20131117,46,4,1,20131117
238,Kaluvanchikudi,20131117,46,0,238,20131117
171,Kamburupitiya,20131117,46,1,171,20131117
92,Kandaketiy,20131117,46,0,92,20131117
110,Kandavalai,20131117,46,0,110,20131117
294,Kantale,20131117,46,0,294,20131117
263,Karaitvu,20131117,46,1,263,20131117
223,Karandeniya,20131117,46,3,223,20131117
36,Karaveddy,20131117,46,0,36,20131117
9,Karuwalaga,20131117,46,3,9,20131117
105,Katana,20131117,46,1,105,20131117
234,Kataragama,20131117,46,0,234,20131117
46,Kattankudy,20131117,46,0,46,20131117
96,Katuwana,20131117,46,2,96,20131117
279,Kayts,20131117,46,0,279,20131117
103,Kebithigol,20131117,46,0,103,20131117
242,Kegalle,20131117,46,2,242,20131117
246,Kekirawa(P,20131117,46,1,246,20131117
41,Kelaniya,20131117,46,1,41,20131117
203,Kilinochchi,20131117,46,1,203,20131117
256,Kinniya,20131117,46,0,256,20131117
11,Kiran,20131117,46,0,11,20131117
293,Kiriella,20131117,46,0,293,20131117
249,Kirinda-Puhulwella,20131117,46,0,249,20131117
258,Kobeigane,20131117,46,0,258,20131117
70,Kollonnawa,20131117,46,30,70,20131117
197,Kolonna,20131117,46,2,197,20131117
35,Kopay,20131117,46,1,35,20131117
40,Kotagala,20131117,46,0,40,20131117
137,Kotapola,20131117,46,2,137,20131117
48,Kotavehara,20131117,46,0,48,20131117
38,Kothmale,20131117,46,1,38,20131117
218,Kotte,20131117,46,3,218,20131117
32,Kuchchaveli,20131117,46,0,32,20131117
247,Kuliyapitiya,20131117,46,2,247,20131117
277,Kundasale,20131117,46,0,277,20131117
307,Kurunduwatta,20131117,46,0,307,20131117
207,Kurunegala,20131117,46,1,207,20131117
271,Kuruwita,20131117,46,1,271,20131117
85,Laggala-(pallegama),20131117,46,0,85,20131117
98,Lahugala,20131117,46,0,98,20131117
187,Lankapura,20131117,46,0,187,20131117
313,Lindula(Th,20131117,46,0,313,20131117
188,Lunugala,20131117,46,1,188,20131117
128,Lunugamvehera,20131117,46,0,128,20131117
59,Madhu,20131117,46,0,59,20131117
139,Madurawala,20131117,46,2,139,20131117
54,Maha-Oya,20131117,46,0,54,20131117
112,Mahara,20131117,46,4,112,20131117
33,Maharagama,20131117,46,16,33,20131117
290,Mahawewa,20131117,46,4,290,20131117
55,Mahiyangan,20131117,46,0,55,20131117
243,Maho,20131117,46,0,243,20131117
5,Malimboda,20131117,46,0,5,20131117
312,Mallawapitiya,20131117,46,2,312,20131117
301,Manikhinna,20131117,46,1,301,20131117
154,Mannar,20131117,46,0,154,20131117
306,Marawila,20131117,46,0,306,20131117
272,Maskeliya,20131117,46,0,272,20131117
123,Matale,20131117,46,0,123,20131117
125,Mathurata,20131117,46,0,125,20131117
68,Matugama,20131117,46,2,68,20131117
206,Mawanella,20131117,46,7,206,20131117
270,Mawathagama,20131117,46,2,270,20131117
69,MC - Colombo,20131117,46,82,69,20131117
58,MC - Dambulla,20131117,46,0,58,20131117
299,MC- Negambo,20131117,46,12,299,20131117
162,MC-Galle,20131117,46,1,162,20131117
185,MC-Jaffna,20131117,46,0,185,20131117
99,MC-Kandy,20131117,46,0,99,20131117
295,MC-Kurunegala,20131117,46,0,295,20131117
25,MC-Matale,20131117,46,0,25,20131117
288,MC-Matara,20131117,46,1,288,20131117
124,MC-Nuwaraeliya,20131117,46,1,124,20131117
315,Medadumbara,20131117,46,0,315,20131117
274,Medagama,20131117,46,0,274,20131117
236,Medawachch,20131117,46,1,236,20131117
217,Medirigiriya,20131117,46,1,217,20131117
118,Meegahakiv,20131117,46,2,118,20131117
131,Meerigama,20131117,46,4,131,20131117
181,Mihintale,20131117,46,0,181,20131117
120,Minuwangoda,20131117,46,4,120,20131117
130,Monaragala,20131117,46,0,130,20131117
254,Moratuwa,20131117,46,12,254,20131117
136,Morawaka,20131117,46,0,136,20131117
170,Mulatiyana,20131117,46,0,170,20131117
231,Mullativu,20131117,46,0,231,20131117
310,Mundel,20131117,46,0,310,20131117
215,Musali,20131117,46,0,215,20131117
13,Mutur,20131117,46,0,13,20131117
186,Nallur,20131117,46,1,186,20131117
250,Narammala,20131117,46,1,250,20131117
285,Nattandiya,20131117,46,0,285,20131117
156,Naula,20131117,46,0,156,20131117
261,Navithanve,20131117,46,0,261,20131117
39,Nawalapitiya,20131117,46,1,39,20131117
161,Nawalbase(,20131117,46,0,161,20131117
87,Neluwa,20131117,46,0,87,20131117
257,Nikaweratiya,20131117,46,0,257,20131117
320,Nintavur,20131117,46,0,320,20131117
142,Nivithigala,20131117,46,0,142,20131117
63,Niyagama,20131117,46,0,63,20131117
121,Nochchiyag,20131117,46,0,121,20131117
164,Nugegoda,20131117,46,2,164,20131117
281,Nuwara-Eliya,20131117,46,1,281,20131117
82,Oddamavadi,20131117,46,0,82,20131117
109,oddusuddan,20131117,46,0,109,20131117
311,Okewela,20131117,46,1,311,20131117
303,Opanayaka,20131117,46,0,303,20131117
21,Padavi Sripura,20131117,46,0,21,20131117
20,Padaviya,20131117,46,0,20,20131117
53,Padiyatalwa,20131117,46,0,53,20131117
244,Padukka,20131117,46,2,244,20131117
297,Palagala,20131117,46,0,297,20131117
155,Palai,20131117,46,0,155,20131117
28,Palinda-Nuwara,20131117,46,2,28,20131117
309,Pallama,20131117,46,0,309,20131117
158,Pallepola,20131117,46,2,158,20131117
0,Panadura,20131117,46,6,0,20131117
126,Panduwasnuwara,20131117,46,1,126,20131117
88,Pannala,20131117,46,1,88,20131117
308,Panwila,20131117,46,0,308,20131117
237,Pasgoda,20131117,46,1,237,20131117
252,Passara,20131117,46,1,252,20131117
184,Pelmadulla,20131117,46,0,184,20131117
172,Piliyandala,20131117,46,1,172,20131117
201,Point-Pedro,20131117,46,0,201,20131117
209,Polgahawela,20131117,46,0,209,20131117
73,Polpithigama,20131117,46,1,73,20131117
319,Poojapitiya,20131117,46,0,319,20131117
317,Poonakari,20131117,46,0,317,20131117
97,Pothuvil,20131117,46,0,97,20131117
225,PS-Matara,20131117,46,0,225,20131117
111,Puthukudiyirippu,20131117,46,0,111,20131117
8,Puttalam,20131117,46,0,8,20131117
115,Ragala,20131117,46,0,115,20131117
19,Ragama,20131117,46,1,19,20131117
122,Rajanganay,20131117,46,0,122,20131117
210,Rambewa,20131117,46,0,210,20131117
208,Rambukkana,20131117,46,1,208,20131117
95,Rathnapura,20131117,46,0,95,20131117
26,Rattota,20131117,46,0,26,20131117
57,Rideemaliy,20131117,46,2,57,20131117
