mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,Addalaiche,20130127,4,0,259,20130127
29,Agalawatta,20130127,4,0,29,20130127
45,Akkaraipattu,20130127,4,2,45,20130127
183,Akmeemana,20130127,4,0,183,20130127
226,Akurana,20130127,4,5,226,20130127
77,Akuressa,20130127,4,0,77,20130127
44,Alaiyadivembu,20130127,4,1,44,20130127
213,Alawwa,20130127,4,4,213,20130127
90,Ambagamuwa,20130127,4,2,90,20130127
14,Ambalangoda,20130127,4,0,14,20130127
79,Ambalantota,20130127,4,1,79,20130127
132,Ambanganga,20130127,4,0,132,20130127
224,Ambanpola,20130127,4,0,224,20130127
51,Ampara,20130127,4,0,51,20130127
228,Anamaduwa,20130127,4,3,228,20130127
159,Angunakolapalessa,20130127,4,0,159,20130127
61,Anuradhapu,20130127,4,1,61,20130127
255,Arachchikattuwa,20130127,4,0,255,20130127
205,Aranayaka,20130127,4,12,205,20130127
47,Arayampathy,20130127,4,0,47,20130127
146,Attanagalla,20130127,4,5,146,20130127
6,Aturaliya,20130127,4,3,6,20130127
144,Ayagama,20130127,4,0,144,20130127
253,Badalkumbura,20130127,4,0,253,20130127
200,Baddegama,20130127,4,0,200,20130127
280,Badulla,20130127,4,5,280,20130127
240,Balangoda,20130127,4,2,240,20130127
251,Balapitiya,20130127,4,0,251,20130127
204,Bambaradeniya,20130127,4,1,204,20130127
194,Bamuna,20130127,4,2,194,20130127
2,Bandaragama,20130127,4,2,2,20130127
168,Bandarawela,20130127,4,1,168,20130127
134,Batticaloa,20130127,4,4,134,20130127
232,Beliatta,20130127,4,0,232,20130127
18,Beruwala(North),20130127,4,5,18,20130127
50,Bibile,20130127,4,0,50,20130127
199,Bingiriya,20130127,4,0,199,20130127
3,Biyagama,20130127,4,4,3,20130127
241,Bogawanthalawa,20130127,4,0,241,20130127
230,Bope-(Podd,20130127,4,0,230,20130127
298,Boralesgamuwa,20130127,4,6,298,20130127
265,Bulathkohupitiya,20130127,4,4,265,20130127
314,Bulathsinhala,20130127,4,0,314,20130127
23,Buttala,20130127,4,1,23,20130127
262,Chankanai,20130127,4,0,262,20130127
37,Chavakachcheri,20130127,4,3,37,20130127
177,Cheddikulam,20130127,4,0,177,20130127
12,Chenkaladi,20130127,4,2,12,20130127
153,Chilaw,20130127,4,9,153,20130127
49,Damana,20130127,4,2,49,20130127
180,Dambulla,20130127,4,0,180,20130127
284,Dankotuwa,20130127,4,3,284,20130127
133,Dehiattakandiya,20130127,4,3,133,20130127
71,Dehiowita,20130127,4,2,71,20130127
173,Dehiwala,20130127,4,40,173,20130127
267,Deraniyagala,20130127,4,0,267,20130127
289,Devinuwara,20130127,4,1,289,20130127
248,Dikwella,20130127,4,4,248,20130127
147,Dimbulagal,20130127,4,4,147,20130127
222,Divitura/W,20130127,4,0,222,20130127
140,Dodamgoda,20130127,4,7,140,20130127
89,Doluwa,20130127,4,5,89,20130127
216,Dompe,20130127,4,2,216,20130127
119,Duvilipitiya,20130127,4,2,119,20130127
229,Eheliyagoda,20130127,4,1,229,20130127
157,Elahera,20130127,4,5,157,20130127
143,Elapatha,20130127,4,4,143,20130127
169,Ella,20130127,4,4,169,20130127
221,Elpitiya,20130127,4,0,221,20130127
264,Embilipitiya,20130127,4,10,264,20130127
106,Eravoor,20130127,4,5,106,20130127
283,Galagedara,20130127,4,0,283,20130127
91,Galaha,20130127,4,0,91,20130127
268,Galenbindunuwewa,20130127,4,0,268,20130127
167,Galewela,20130127,4,0,167,20130127
107,Galgamuwa,20130127,4,1,107,20130127
212,Galigamuwa,20130127,4,1,212,20130127
15,Galnewa,20130127,4,0,15,20130127
189,Gampaha,20130127,4,8,189,20130127
165,Gampola(Ud,20130127,4,5,165,20130127
72,Ganewatta,20130127,4,5,72,20130127
100,Gangawatakorale,20130127,4,1,100,20130127
56,Girandurukotte,20130127,4,0,56,20130127
286,Giribawa,20130127,4,0,286,20130127
174,Godakawela,20130127,4,1,174,20130127
31,Gomarankadawala,20130127,4,0,31,20130127
43,Gonapinuwala,20130127,4,0,43,20130127
182,Habaraduwa,20130127,4,1,182,20130127
192,Hakmana,20130127,4,0,192,20130127
148,Haldummull,20130127,4,0,148,20130127
116,Hali-Ela,20130127,4,1,116,20130127
80,Hambantota,20130127,4,1,80,20130127
275,Hanguranketha,20130127,4,0,275,20130127
278,Hanwella,20130127,4,6,278,20130127
149,Haputale,20130127,4,0,149,20130127
84,Hasalaka(M,20130127,4,1,84,20130127
282,Hataraliyadda,20130127,4,1,282,20130127
42,Hikkaduwa,20130127,4,1,42,20130127
190,Hingurakgoda,20130127,4,8,190,20130127
101,Homagama,20130127,4,4,101,20130127
163,Horana,20130127,4,3,163,20130127
102,Horowpatha,20130127,4,0,102,20130127
276,Ibbagamuwa,20130127,4,5,276,20130127
76,Imaduwa,20130127,4,0,76,20130127
239,Imbulpe,20130127,4,0,239,20130127
67,Induruwa,20130127,4,1,67,20130127
292,Ingiriya,20130127,4,0,292,20130127
16,Ipalogama,20130127,4,1,16,20130127
296,Irakkamam,20130127,4,0,296,20130127
65,Ja ela,20130127,4,7,65,20130127
4,Kaduwela,20130127,4,12,4,20130127
104,Kahatagasd,20130127,4,0,104,20130127
175,Kahawaththa,20130127,4,0,175,20130127
141,Kalawana,20130127,4,0,141,20130127
260,Kalmunai,20130127,4,3,260,20130127
7,Kalpitiya,20130127,4,0,7,20130127
1,Kalutara(North),20130127,4,8,1,20130127
238,Kaluvanchikudi,20130127,4,1,238,20130127
171,Kamburupitiya,20130127,4,2,171,20130127
92,Kandaketiy,20130127,4,0,92,20130127
110,Kandavalai,20130127,4,0,110,20130127
294,Kantale,20130127,4,0,294,20130127
263,Karaitvu,20130127,4,0,263,20130127
223,Karandeniya,20130127,4,2,223,20130127
36,Karaveddy,20130127,4,0,36,20130127
9,Karuwalaga,20130127,4,1,9,20130127
105,Katana,20130127,4,8,105,20130127
234,Kataragama,20130127,4,0,234,20130127
46,Kattankudy,20130127,4,3,46,20130127
96,Katuwana,20130127,4,1,96,20130127
279,Kayts,20130127,4,0,279,20130127
103,Kebithigol,20130127,4,0,103,20130127
242,Kegalle,20130127,4,0,242,20130127
246,Kekirawa(P,20130127,4,1,246,20130127
41,Kelaniya,20130127,4,25,41,20130127
203,Kilinochchi,20130127,4,3,203,20130127
256,Kinniya,20130127,4,0,256,20130127
11,Kiran,20130127,4,0,11,20130127
293,Kiriella,20130127,4,1,293,20130127
249,Kirinda-Puhulwella,20130127,4,0,249,20130127
258,Kobeigane,20130127,4,0,258,20130127
70,Kollonnawa,20130127,4,13,70,20130127
197,Kolonna,20130127,4,1,197,20130127
35,Kopay,20130127,4,3,35,20130127
40,Kotagala,20130127,4,0,40,20130127
137,Kotapola,20130127,4,0,137,20130127
48,Kotavehara,20130127,4,0,48,20130127
38,Kothmale,20130127,4,0,38,20130127
218,Kotte,20130127,4,4,218,20130127
32,Kuchchaveli,20130127,4,0,32,20130127
247,Kuliyapitiya,20130127,4,2,247,20130127
277,Kundasale,20130127,4,3,277,20130127
307,Kurunduwatta,20130127,4,3,307,20130127
207,Kurunegala,20130127,4,44,207,20130127
271,Kuruwita,20130127,4,0,271,20130127
85,Laggala-(pallegama),20130127,4,0,85,20130127
98,Lahugala,20130127,4,0,98,20130127
187,Lankapura,20130127,4,0,187,20130127
313,Lindula(Th,20130127,4,1,313,20130127
188,Lunugala,20130127,4,1,188,20130127
128,Lunugamvehera,20130127,4,0,128,20130127
59,Madhu,20130127,4,0,59,20130127
139,Madurawala,20130127,4,1,139,20130127
54,Maha-Oya,20130127,4,0,54,20130127
112,Mahara,20130127,4,3,112,20130127
33,Maharagama,20130127,4,19,33,20130127
290,Mahawewa,20130127,4,2,290,20130127
55,Mahiyangan,20130127,4,0,55,20130127
243,Maho,20130127,4,1,243,20130127
5,Malimboda,20130127,4,0,5,20130127
312,Mallawapitiya,20130127,4,0,312,20130127
301,Manikhinna,20130127,4,0,301,20130127
154,Mannar,20130127,4,2,154,20130127
306,Marawila,20130127,4,0,306,20130127
272,Maskeliya,20130127,4,0,272,20130127
123,Matale,20130127,4,0,123,20130127
125,Mathurata,20130127,4,1,125,20130127
68,Matugama,20130127,4,5,68,20130127
206,Mawanella,20130127,4,5,206,20130127
270,Mawathagama,20130127,4,9,270,20130127
69,MC - Colombo,20130127,4,76,69,20130127
58,MC - Dambulla,20130127,4,0,58,20130127
299,MC- Negambo,20130127,4,5,299,20130127
162,MC-Galle,20130127,4,0,162,20130127
185,MC-Jaffna,20130127,4,8,185,20130127
99,MC-Kandy,20130127,4,9,99,20130127
295,MC-Kurunegala,20130127,4,19,295,20130127
25,MC-Matale,20130127,4,0,25,20130127
288,MC-Matara,20130127,4,1,288,20130127
124,MC-Nuwaraeliya,20130127,4,0,124,20130127
315,Medadumbara,20130127,4,0,315,20130127
274,Medagama,20130127,4,0,274,20130127
236,Medawachch,20130127,4,0,236,20130127
217,Medirigiriya,20130127,4,1,217,20130127
118,Meegahakiv,20130127,4,0,118,20130127
131,Meerigama,20130127,4,4,131,20130127
181,Mihintale,20130127,4,0,181,20130127
120,Minuwangoda,20130127,4,6,120,20130127
130,Monaragala,20130127,4,2,130,20130127
254,Moratuwa,20130127,4,18,254,20130127
136,Morawaka,20130127,4,0,136,20130127
170,Mulatiyana,20130127,4,1,170,20130127
231,Mullativu,20130127,4,0,231,20130127
310,Mundel,20130127,4,4,310,20130127
215,Musali,20130127,4,0,215,20130127
13,Mutur,20130127,4,0,13,20130127
186,Nallur,20130127,4,0,186,20130127
250,Narammala,20130127,4,6,250,20130127
285,Nattandiya,20130127,4,0,285,20130127
156,Naula,20130127,4,1,156,20130127
261,Navithanve,20130127,4,0,261,20130127
39,Nawalapitiya,20130127,4,0,39,20130127
161,Nawalbase(,20130127,4,0,161,20130127
87,Neluwa,20130127,4,0,87,20130127
257,Nikaweratiya,20130127,4,6,257,20130127
320,Nintavur,20130127,4,3,320,20130127
142,Nivithigala,20130127,4,0,142,20130127
63,Niyagama,20130127,4,0,63,20130127
121,Nochchiyag,20130127,4,0,121,20130127
164,Nugegoda,20130127,4,5,164,20130127
281,Nuwara-Eliya,20130127,4,0,281,20130127
82,Oddamavadi,20130127,4,0,82,20130127
109,oddusuddan,20130127,4,0,109,20130127
311,Okewela,20130127,4,1,311,20130127
303,Opanayaka,20130127,4,1,303,20130127
21,Padavi Sripura,20130127,4,0,21,20130127
20,Padaviya,20130127,4,0,20,20130127
53,Padiyatalwa,20130127,4,0,53,20130127
244,Padukka,20130127,4,0,244,20130127
297,Palagala,20130127,4,2,297,20130127
155,Palai,20130127,4,1,155,20130127
28,Palinda-Nuwara,20130127,4,1,28,20130127
309,Pallama,20130127,4,0,309,20130127
158,Pallepola,20130127,4,0,158,20130127
0,Panadura,20130127,4,13,0,20130127
126,Panduwasnuwara,20130127,4,2,126,20130127
88,Pannala,20130127,4,3,88,20130127
308,Panwila,20130127,4,0,308,20130127
237,Pasgoda,20130127,4,2,237,20130127
252,Passara,20130127,4,1,252,20130127
184,Pelmadulla,20130127,4,4,184,20130127
172,Piliyandala,20130127,4,16,172,20130127
201,Point-Pedro,20130127,4,0,201,20130127
209,Polgahawela,20130127,4,12,209,20130127
73,Polpithigama,20130127,4,4,73,20130127
319,Poojapitiya,20130127,4,1,319,20130127
317,Poonakari,20130127,4,0,317,20130127
97,Pothuvil,20130127,4,0,97,20130127
225,PS-Matara,20130127,4,0,225,20130127
111,Puthukudiyirippu,20130127,4,1,111,20130127
8,Puttalam,20130127,4,10,8,20130127
115,Ragala,20130127,4,0,115,20130127
19,Ragama,20130127,4,1,19,20130127
122,Rajanganay,20130127,4,1,122,20130127
210,Rambewa,20130127,4,0,210,20130127
208,Rambukkana,20130127,4,3,208,20130127
95,Rathnapura,20130127,4,8,95,20130127
26,Rattota,20130127,4,4,26,20130127
57,Rideemaliy,20130127,4,0,57,20130127
269,Ridigama,20130127,4,23,269,20130127
145,Ruwanwella,20130127,4,0,145,20130127
318,Sainthamaruthu,20130127,4,1,318,20130127
300,Sammanthurai,20130127,4,10,300,20130127
22,Sampathnuwara,20130127,4,0,22,20130127
151,Sandilipay,20130127,4,2,151,20130127
66,Seeduwa,20130127,4,3,66,20130127
179,Seruwila,20130127,4,0,179,20130127
291,Sevanagala,20130127,4,0,291,20130127
129,Siyambalanduwa,20130127,4,0,129,20130127
127,Sooriyawewa,20130127,4,0,127,20130127
113,Talatu-Oya,20130127,4,0,113,20130127
235,Tanamalwila,20130127,4,2,235,20130127
233,Tangalle,20130127,4,2,233,20130127
64,Tawalama,20130127,4,0,64,20130127
152,Tellippalai,20130127,4,2,152,20130127
60,Thalawa,20130127,4,1,60,20130127
195,Thamankadu,20130127,4,3,195,20130127
108,Thambuttegama,20130127,4,0,108,20130127
302,Thampalakamam,20130127,4,1,302,20130127
287,Thihagoda,20130127,4,0,287,20130127
17,Thirappane,20130127,4,1,17,20130127
138,Thirukovil,20130127,4,0,138,20130127
10,Thunukkai-,20130127,4,0,10,20130127
202,Tissamaharama,20130127,4,0,202,20130127
160,Trincomalee,20130127,4,3,160,20130127
245,Udubaddawa,20130127,4,0,245,20130127
93,Ududumbara,20130127,4,0,93,20130127
62,Udugama(Na,20130127,4,1,62,20130127
219,Udunuwara,20130127,4,1,219,20130127
94,Uduvil,20130127,4,2,94,20130127
52,Uhana,20130127,4,1,52,20130127
316,Ukuwela,20130127,4,3,316,20130127
214,Uppuveli,20130127,4,1,214,20130127
117,Uva-Provincial Council,20130127,4,2,117,20130127
83,Vakarai,20130127,4,0,83,20130127
81,Valaichcheni,20130127,4,0,81,20130127
150,Vaunathivu,20130127,4,2,150,20130127
273,Vavuniya,20130127,4,0,273,20130127
196,Vavuniya(N,20130127,4,0,196,20130127
176,Vavuniya(S,20130127,4,0,176,20130127
114,Velanai,20130127,4,0,114,20130127
135,Vellaveli,20130127,4,0,135,20130127
30,Walallavita,20130127,4,1,30,20130127
321,Walapone,20130127,4,0,321,20130127
191,Walasmulla,20130127,4,0,191,20130127
211,Warakapola,20130127,4,1,211,20130127
75,Wariyapola,20130127,4,3,75,20130127
24,Wattala,20130127,4,10,24,20130127
227,Wattegama(,20130127,4,2,227,20130127
305,Weeraketiya,20130127,4,0,305,20130127
74,Weerambugedara,20130127,4,7,74,20130127
198,Weligama,20130127,4,1,198,20130127
304,Weligepola,20130127,4,0,304,20130127
34,Welimada,20130127,4,0,34,20130127
166,Welipitiya,20130127,4,1,166,20130127
178,Wellawaya,20130127,4,1,178,20130127
193,Wennappuwa,20130127,4,4,193,20130127
86,Wilgamuwa,20130127,4,0,86,20130127
78,Yakkalamulla,20130127,4,1,78,20130127
27,Yatawatta,20130127,4,1,27,20130127
220,Yatinuwara,20130127,4,3,220,20130127
266,Yatiyantot,20130127,4,1,266,20130127
