mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,Addalaiche,20130407,14,0,259,20130407
29,Agalawatta,20130407,14,0,29,20130407
45,Akkaraipattu,20130407,14,2,45,20130407
183,Akmeemana,20130407,14,0,183,20130407
226,Akurana,20130407,14,0,226,20130407
77,Akuressa,20130407,14,1,77,20130407
44,Alaiyadivembu,20130407,14,2,44,20130407
213,Alawwa,20130407,14,2,213,20130407
90,Ambagamuwa,20130407,14,0,90,20130407
14,Ambalangoda,20130407,14,1,14,20130407
79,Ambalantota,20130407,14,1,79,20130407
132,Ambanganga,20130407,14,0,132,20130407
224,Ambanpola,20130407,14,0,224,20130407
51,Ampara,20130407,14,0,51,20130407
228,Anamaduwa,20130407,14,1,228,20130407
159,Angunakolapalessa,20130407,14,2,159,20130407
61,Anuradhapu,20130407,14,2,61,20130407
255,Arachchikattuwa,20130407,14,1,255,20130407
205,Aranayaka,20130407,14,4,205,20130407
47,Arayampathy,20130407,14,2,47,20130407
146,Attanagalla,20130407,14,1,146,20130407
6,Aturaliya,20130407,14,0,6,20130407
144,Ayagama,20130407,14,4,144,20130407
253,Badalkumbura,20130407,14,2,253,20130407
200,Baddegama,20130407,14,0,200,20130407
280,Badulla,20130407,14,1,280,20130407
240,Balangoda,20130407,14,5,240,20130407
251,Balapitiya,20130407,14,1,251,20130407
204,Bambaradeniya,20130407,14,1,204,20130407
194,Bamuna,20130407,14,1,194,20130407
2,Bandaragama,20130407,14,3,2,20130407
168,Bandarawela,20130407,14,1,168,20130407
134,Batticaloa,20130407,14,9,134,20130407
232,Beliatta,20130407,14,1,232,20130407
18,Beruwala(North),20130407,14,6,18,20130407
50,Bibile,20130407,14,0,50,20130407
199,Bingiriya,20130407,14,1,199,20130407
3,Biyagama,20130407,14,2,3,20130407
241,Bogawanthalawa,20130407,14,0,241,20130407
230,Bope-(Podd,20130407,14,0,230,20130407
298,Boralesgamuwa,20130407,14,5,298,20130407
265,Bulathkohupitiya,20130407,14,0,265,20130407
314,Bulathsinhala,20130407,14,0,314,20130407
23,Buttala,20130407,14,0,23,20130407
262,Chankanai,20130407,14,3,262,20130407
37,Chavakachcheri,20130407,14,0,37,20130407
177,Cheddikulam,20130407,14,0,177,20130407
12,Chenkaladi,20130407,14,0,12,20130407
153,Chilaw,20130407,14,2,153,20130407
49,Damana,20130407,14,0,49,20130407
180,Dambulla,20130407,14,0,180,20130407
284,Dankotuwa,20130407,14,1,284,20130407
133,Dehiattakandiya,20130407,14,0,133,20130407
71,Dehiowita,20130407,14,4,71,20130407
173,Dehiwala,20130407,14,22,173,20130407
267,Deraniyagala,20130407,14,1,267,20130407
289,Devinuwara,20130407,14,0,289,20130407
248,Dikwella,20130407,14,1,248,20130407
147,Dimbulagal,20130407,14,2,147,20130407
222,Divitura/W,20130407,14,1,222,20130407
140,Dodamgoda,20130407,14,0,140,20130407
89,Doluwa,20130407,14,0,89,20130407
216,Dompe,20130407,14,5,216,20130407
119,Duvilipitiya,20130407,14,5,119,20130407
229,Eheliyagoda,20130407,14,1,229,20130407
157,Elahera,20130407,14,0,157,20130407
143,Elapatha,20130407,14,9,143,20130407
169,Ella,20130407,14,1,169,20130407
221,Elpitiya,20130407,14,2,221,20130407
264,Embilipitiya,20130407,14,7,264,20130407
106,Eravoor,20130407,14,2,106,20130407
283,Galagedara,20130407,14,0,283,20130407
91,Galaha,20130407,14,1,91,20130407
268,Galenbindunuwewa,20130407,14,2,268,20130407
167,Galewela,20130407,14,0,167,20130407
107,Galgamuwa,20130407,14,1,107,20130407
212,Galigamuwa,20130407,14,0,212,20130407
15,Galnewa,20130407,14,1,15,20130407
189,Gampaha,20130407,14,8,189,20130407
165,Gampola(Ud,20130407,14,2,165,20130407
72,Ganewatta,20130407,14,0,72,20130407
100,Gangawatakorale,20130407,14,3,100,20130407
56,Girandurukotte,20130407,14,0,56,20130407
286,Giribawa,20130407,14,1,286,20130407
174,Godakawela,20130407,14,7,174,20130407
31,Gomarankadawala,20130407,14,1,31,20130407
43,Gonapinuwala,20130407,14,0,43,20130407
182,Habaraduwa,20130407,14,0,182,20130407
192,Hakmana,20130407,14,0,192,20130407
148,Haldummull,20130407,14,1,148,20130407
116,Hali-Ela,20130407,14,0,116,20130407
80,Hambantota,20130407,14,0,80,20130407
275,Hanguranketha,20130407,14,0,275,20130407
278,Hanwella,20130407,14,5,278,20130407
149,Haputale,20130407,14,0,149,20130407
84,Hasalaka(M,20130407,14,0,84,20130407
282,Hataraliyadda,20130407,14,0,282,20130407
42,Hikkaduwa,20130407,14,1,42,20130407
190,Hingurakgoda,20130407,14,5,190,20130407
101,Homagama,20130407,14,7,101,20130407
163,Horana,20130407,14,4,163,20130407
102,Horowpatha,20130407,14,0,102,20130407
276,Ibbagamuwa,20130407,14,5,276,20130407
76,Imaduwa,20130407,14,0,76,20130407
239,Imbulpe,20130407,14,4,239,20130407
67,Induruwa,20130407,14,1,67,20130407
292,Ingiriya,20130407,14,3,292,20130407
16,Ipalogama,20130407,14,1,16,20130407
296,Irakkamam,20130407,14,0,296,20130407
65,Ja ela,20130407,14,4,65,20130407
4,Kaduwela,20130407,14,34,4,20130407
104,Kahatagasd,20130407,14,0,104,20130407
175,Kahawaththa,20130407,14,3,175,20130407
141,Kalawana,20130407,14,2,141,20130407
260,Kalmunai,20130407,14,2,260,20130407
7,Kalpitiya,20130407,14,1,7,20130407
1,Kalutara(North),20130407,14,2,1,20130407
238,Kaluvanchikudi,20130407,14,2,238,20130407
171,Kamburupitiya,20130407,14,0,171,20130407
92,Kandaketiy,20130407,14,0,92,20130407
110,Kandavalai,20130407,14,0,110,20130407
294,Kantale,20130407,14,3,294,20130407
263,Karaitvu,20130407,14,2,263,20130407
223,Karandeniya,20130407,14,4,223,20130407
36,Karaveddy,20130407,14,1,36,20130407
9,Karuwalaga,20130407,14,0,9,20130407
105,Katana,20130407,14,0,105,20130407
234,Kataragama,20130407,14,0,234,20130407
46,Kattankudy,20130407,14,0,46,20130407
