stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01BD0545,WEWESSA ESTATE,0.0,20130214,01BD0545,20130214
01RT196A,KALAWANA MINI HYDRO,0.3,20130214,01RT196A,20130214
01PU313A,MARAWILA,0.0,20130214,01PU313A,20130214
01KG175A,IBBAGAMUWA,5.8,20130214,01KG175A,20130214
01KG0326,MEDIYAWA TANK,0.0,20130214,01KG0326,20130214
01PL0340,MINNERIYA TANK,0.0,20130214,01PL0340,20130214
01PL224A,KAUDULLA WEWA,0.0,20130214,01PL224A,20130214
01MU357A,MUTU IYANKADDU,10.0,20130214,01MU357A,20130214
01AM0459,SAGAMAM TANK,97.3,20130214,01AM0459,20130214
01JF0425,POINT PEDRO,57.0,20130214,01JF0425,20130214
01KE0544,WEWELTALAWA ESTATE,0.0,20130214,01KE0544,20130214
01CB0268,LABUGAMA TANK,2.3,20130214,01CB0268,20130214
01PL538C,WELIKANDA SINGHAPURA,86.3,20130214,01PL538C,20130214
01AN104A,EHETUGASWEWA,2.3,20130214,01AN104A,20130214
01KT0200,KALUTARA-P.W.D.,13.5,20130214,01KT0200,20130214
01AM0012,AMPARAI TANK,0.0,20130214,01AM0012,20130214
01KG0532,WARIYAPOLA EXPTL.STATION,11.5,20130214,01KG0532,20130214
01MG540A,WELLAWAYA,0.1,20130214,01MG540A,20130214
01GL0030,BADDEGAMA ESTATE,36.4,20130214,01GL0030,20130214
01KG407A,PANNALA VIRIDIYAWA EST,8.2,20130214,01KG407A,20130214
01MU0216,KANNUKKENI TANK,33.0,20130214,01MU0216,20130214
01KG469A,SIYAMBALANGAMUWA,0.0,20130214,01KG469A,20130214
01KI0183,IRANAMADU TANK,18.0,20130214,01KI0183,20130214
01AM001E,ADDALACHENAI,47.0,20130214,01AM001E,20130214
01GM0011,AMBEPUSSA GOVT FARM,7.8,20130214,01GM0011,20130214
01GL0267,LABUDUWA,4.1,20130214,01GL0267,20130214
01RT042C,BELIHULOYA,3.9,20130214,01RT042C,20130214
01PU0065,CHILAW-P.W.D,17.5,20130214,01PU0065,20130214
01AN193A,KAHATAGASDIGILIYA  W/S,2.0,20130214,01AN193A,20130214
01CB0025,AVISSAWELLA ESTATE,0.5,20130214,01CB0025,20130214
01CB0150,HANWELLA GROUP,14.6,20130214,01CB0150,20130214
01GM0373,NEGOMBO,28.0,20130214,01GM0373,20130214
01RT0435,PUSSELLA S.P.,0.0,20130214,01RT0435,20130214
01BT197B,KALKUDAH,26.8,20130214,01BT197B,20130214
01NE506B,UDARADELLA,6.5,20130214,01NE506B,20130214
01AM368B,NAVATKIRI ARU TANK,47.0,20130214,01AM368B,20130214
01RT0032,BALANGODA POST OFFICE,8.0,20130214,01RT0032,20130214
01AM493B,THIRUKKOVIL,0.0,20130214,01AM493B,20130214
01BT0357,MYLAMBAVELLY ESTATE,70.4,20130214,01BT0357,20130214
01KE009B,AMBANPITIYA ESTATE,18.0,20130214,01KE009B,20130214
01HT481A,SURIYAWEWA,0.0,20130214,01HT481A,20130214
01MT0232,KEKENADURA (MATARA),0.0,20130214,01MT0232,20130214
