stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01BD0545,WEWESSA ESTATE,18.0,20130204,01BD0545,20130204
01RT196A,KALAWANA MINI HYDRO,2.3,20130204,01RT196A,20130204
01PU313A,MARAWILA,0.0,20130204,01PU313A,20130204
01KG175A,IBBAGAMUWA,0.0,20130204,01KG175A,20130204
01KG0326,MEDIYAWA TANK,0.0,20130204,01KG0326,20130204
01PL0340,MINNERIYA TANK,63.0,20130204,01PL0340,20130204
01PL224A,KAUDULLA WEWA,32.5,20130204,01PL224A,20130204
01MU357A,MUTU IYANKADDU,131.0,20130204,01MU357A,20130204
01AM0459,SAGAMAM TANK,0.0,20130204,01AM0459,20130204
01JF0425,POINT PEDRO,0.0,20130204,01JF0425,20130204
01KE0544,WEWELTALAWA ESTATE,0.0,20130204,01KE0544,20130204
01CB0268,LABUGAMA TANK,1.9,20130204,01CB0268,20130204
01PL538C,WELIKANDA SINGHAPURA,2.0,20130204,01PL538C,20130204
01AN104A,EHETUGASWEWA,45.2,20130204,01AN104A,20130204
01KT0200,KALUTARA-P.W.D.,0.0,20130204,01KT0200,20130204
01AM0012,AMPARAI TANK,17.0,20130204,01AM0012,20130204
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20130204,01KG0532,20130204
01MG540A,WELLAWAYA,0.0,20130204,01MG540A,20130204
01GL0030,BADDEGAMA ESTATE,0.0,20130204,01GL0030,20130204
01KG407A,PANNALA VIRIDIYAWA EST,10.4,20130204,01KG407A,20130204
01MU0216,KANNUKKENI TANK,0.0,20130204,01MU0216,20130204
01KG469A,SIYAMBALANGAMUWA,0.0,20130204,01KG469A,20130204
01KI0183,IRANAMADU TANK,0.0,20130204,01KI0183,20130204
01AM001E,ADDALACHENAI,12.0,20130204,01AM001E,20130204
01GM0011,AMBEPUSSA GOVT FARM,0.0,20130204,01GM0011,20130204
01GL0267,LABUDUWA,0.0,20130204,01GL0267,20130204
01RT042C,BELIHULOYA,33.7,20130204,01RT042C,20130204
01PU0065,CHILAW-P.W.D,0.0,20130204,01PU0065,20130204
01AN193A,KAHATAGASDIGILIYA  W/S,10.3,20130204,01AN193A,20130204
01CB0025,AVISSAWELLA ESTATE,0.0,20130204,01CB0025,20130204
01CB0150,HANWELLA GROUP,0.6,20130204,01CB0150,20130204
01GM0373,NEGOMBO,0.0,20130204,01GM0373,20130204
01RT0435,PUSSELLA S.P.,6.3,20130204,01RT0435,20130204
01BT197B,KALKUDAH,0.0,20130204,01BT197B,20130204
01NE506B,UDARADELLA,34.5,20130204,01NE506B,20130204
01AM368B,NAVATKIRI ARU TANK,0.0,20130204,01AM368B,20130204
01RT0032,BALANGODA POST OFFICE,13.0,20130204,01RT0032,20130204
01AM493B,THIRUKKOVIL,16.0,20130204,01AM493B,20130204
01BT0357,MYLAMBAVELLY ESTATE,60.3,20130204,01BT0357,20130204
01KE009B,AMBANPITIYA ESTATE,0.0,20130204,01KE009B,20130204
01HT481A,SURIYAWEWA,0.0,20130204,01HT481A,20130204
01MT0232,KEKENADURA (MATARA),0.0,20130204,01MT0232,20130204
01KT400C,PALLEGODA ESTATE,0.0,20130204,01KT400C,20130204
01KG014A,ANDIGAMA FARM,0.0,20130204,01KG014A,20130204
01CB166A,HOMAGAMA,0.0,20130204,01CB166A,20130204
01NE0236,KENILWORTH (STRATHELLIE),3.0,20130204,01NE0236,20130204
01KG258D,KULIYAPITIYA,0.0,20130204,01KG258D,20130204
01KG404A,PANDUWASNUWARA,0.0,20130204,01KG404A,20130204
01CB0080,DEHIWALA ZOO,0.0,20130204,01CB0080,20130204
01KY0418,PERADENIYA BOT.GARDENS,0.2,20130204,01KY0418,20130204
01KG0452,RIDIBENDI ELA,0.0,20130204,01KG0452,20130204
01CB0026,AVISSAWELLA HOSPITAL,2.3,20130204,01CB0026,20130204
01GM0528,WALPITA,8.2,20130204,01GM0528,20130204
01CB0016,ANGODA MENTAL HOSPITAL,0.0,20130204,01CB0016,20130204
01JF062A,CHAVAKACHCHERI,62.8,20130204,01JF062A,20130204
01KT0035,BANDARAGAMA,0.2,20130204,01KT0035,20130204
01KG0256,KOULWEWA,0.0,20130204,01KG0256,20130204
01PL020A,ARALAGANWILA,26.8,20130204,01PL020A,20130204
01KT513A,USK VALLEY S.P.,0.0,20130204,01KT513A,20130204
01MG141B,HANDAPANGALA,32.2,20130204,01MG141B,20130204
01KG0253,HAKWATUNA-OYA,0.0,20130204,01KG0253,20130204
01HT0292,MAHA LEWAYA (HAMBANTOTA),0.0,20130204,01HT0292,20130204
43PPP,POLONNARUWA,8.4,20130204,43PPP,20130204
01PU0013,ANAMADUWA DISPENSARY,0.0,20130204,01PU0013,20130204
01VA414A,PAVATKULAM,34.0,20130204,01VA414A,20130204
01KE0021,ARANAYAKE GOVT. HOSPITAL,45.0,20130204,01KE0021,20130204
01ML324A,MEDAPIHILLA,0.5,20130204,01ML324A,20130204
01NE0153,HATTON KOTAGALA ROSITA,25.0,20130204,01NE0153,20130204
01KG092B,DODANGASLANDA,0.0,20130204,01KG092B,20130204
01VA0518,VAVUNIYA P.W.D.,50.8,20130204,01VA0518,20130204
01PL0427,POLONNARUWA AGRI.STATION,6.0,20130204,01PL0427,20130204
01AM459A,SAMANTHURAI,0.0,20130204,01AM459A,20130204
01RT539B,WELLANDURA TEA FACTORY,0.0,20130204,01RT539B,20130204
01KT021A,ARAMANAGOLLA,0.0,20130204,01KT021A,20130204
01AM257A,KUDASIGIRIYA,53.0,20130204,01AM257A,20130204
43418,TRINCOMALEE,126.9,20130204,43418,20130204
43421,ANURADHAPURA,13.1,20130204,43421,20130204
43413,MANNAR,28.2,20130204,43413,20130204
43467,RATMALANA,0.0,20130204,43467,20130204
43424,PUTTALAM,0.8,20130204,43424,20130204
43999,POTTUVIL,4.5,20130204,43999,20130204
43404,JAFFNA,62.3,20130204,43404,20130204
43441,KURUNEGALA,0.0,20130204,43441,20130204
43436,BATTICALOA,55.5,20130204,43436,20130204
43444,KATUGASTOTA,0.0,20130204,43444,20130204
143476,BANDARAWELA,11.5,20130204,143476,20130204
