stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01BD0545,WEWESSA ESTATE,10.5,20130219,01BD0545,20130219
01RT196A,KALAWANA MINI HYDRO,47.5,20130219,01RT196A,20130219
01PU313A,MARAWILA,0.0,20130219,01PU313A,20130219
01KG175A,IBBAGAMUWA,0.0,20130219,01KG175A,20130219
01KG0326,MEDIYAWA TANK,0.0,20130219,01KG0326,20130219
01PL0340,MINNERIYA TANK,0.0,20130219,01PL0340,20130219
01PL224A,KAUDULLA WEWA,0.0,20130219,01PL224A,20130219
01MU357A,MUTU IYANKADDU,0.0,20130219,01MU357A,20130219
01AM0459,SAGAMAM TANK,0.0,20130219,01AM0459,20130219
01JF0425,POINT PEDRO,0.0,20130219,01JF0425,20130219
01KE0544,WEWELTALAWA ESTATE,0.0,20130219,01KE0544,20130219
01CB0268,LABUGAMA TANK,27.8,20130219,01CB0268,20130219
01PL538C,WELIKANDA SINGHAPURA,0.0,20130219,01PL538C,20130219
01AN104A,EHETUGASWEWA,0.0,20130219,01AN104A,20130219
01KT0200,KALUTARA-P.W.D.,69.0,20130219,01KT0200,20130219
01AM0012,AMPARAI TANK,0.0,20130219,01AM0012,20130219
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20130219,01KG0532,20130219
01MG540A,WELLAWAYA,0.0,20130219,01MG540A,20130219
01GL0030,BADDEGAMA ESTATE,12.6,20130219,01GL0030,20130219
01KG407A,PANNALA VIRIDIYAWA EST,0.0,20130219,01KG407A,20130219
01MU0216,KANNUKKENI TANK,0.0,20130219,01MU0216,20130219
01KG469A,SIYAMBALANGAMUWA,2.2,20130219,01KG469A,20130219
01KI0183,IRANAMADU TANK,0.0,20130219,01KI0183,20130219
01AM001E,ADDALACHENAI,0.0,20130219,01AM001E,20130219
01GM0011,AMBEPUSSA GOVT FARM,0.0,20130219,01GM0011,20130219
01GL0267,LABUDUWA,12.3,20130219,01GL0267,20130219
01RT042C,BELIHULOYA,8.0,20130219,01RT042C,20130219
01PU0065,CHILAW-P.W.D,0.0,20130219,01PU0065,20130219
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130219,01AN193A,20130219
01CB0025,AVISSAWELLA ESTATE,67.5,20130219,01CB0025,20130219
01CB0150,HANWELLA GROUP,8.0,20130219,01CB0150,20130219
01GM0373,NEGOMBO,0.0,20130219,01GM0373,20130219
01RT0435,PUSSELLA S.P.,0.0,20130219,01RT0435,20130219
01BT197B,KALKUDAH,17.6,20130219,01BT197B,20130219
01NE506B,UDARADELLA,0.0,20130219,01NE506B,20130219
01AM368B,NAVATKIRI ARU TANK,0.0,20130219,01AM368B,20130219
01RT0032,BALANGODA POST OFFICE,1.9,20130219,01RT0032,20130219
01AM493B,THIRUKKOVIL,0.0,20130219,01AM493B,20130219
01BT0357,MYLAMBAVELLY ESTATE,0.0,20130219,01BT0357,20130219
01KE009B,AMBANPITIYA ESTATE,0.0,20130219,01KE009B,20130219
01HT481A,SURIYAWEWA,21.2,20130219,01HT481A,20130219
01MT0232,KEKENADURA (MATARA),0.0,20130219,01MT0232,20130219
01KT400C,PALLEGODA ESTATE,45.3,20130219,01KT400C,20130219
01KG014A,ANDIGAMA FARM,0.0,20130219,01KG014A,20130219
01CB166A,HOMAGAMA,0.0,20130219,01CB166A,20130219
01NE0236,KENILWORTH (STRATHELLIE),5.0,20130219,01NE0236,20130219
01KG258D,KULIYAPITIYA,0.0,20130219,01KG258D,20130219
01KG404A,PANDUWASNUWARA,6.2,20130219,01KG404A,20130219
01CB0080,DEHIWALA ZOO,0.0,20130219,01CB0080,20130219
01KY0418,PERADENIYA BOT.GARDENS,73.7,20130219,01KY0418,20130219
01KG0452,RIDIBENDI ELA,0.0,20130219,01KG0452,20130219
01CB0026,AVISSAWELLA HOSPITAL,0.0,20130219,01CB0026,20130219
01GM0528,WALPITA,0.0,20130219,01GM0528,20130219
01CB0016,ANGODA MENTAL HOSPITAL,30.5,20130219,01CB0016,20130219
01JF062A,CHAVAKACHCHERI,0.0,20130219,01JF062A,20130219
01KT0035,BANDARAGAMA,14.8,20130219,01KT0035,20130219
01KG0256,KOULWEWA,0.0,20130219,01KG0256,20130219
01PL020A,ARALAGANWILA,0.0,20130219,01PL020A,20130219
01KT513A,USK VALLEY S.P.,15.0,20130219,01KT513A,20130219
01MG141B,HANDAPANGALA,21.0,20130219,01MG141B,20130219
01KG0253,HAKWATUNA-OYA,5.0,20130219,01KG0253,20130219
