mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,ADDACHCHENAI,20130317,11,1,259,20130317
29,AGALAWATTA,20130317,11,1,29,20130317
45,AKKARAIPATTU,20130317,11,6,45,20130317
183,AKMEEMANA,20130317,11,1,183,20130317
226,AKURANA,20130317,11,1,226,20130317
77,AKURESSA,20130317,11,0,77,20130317
44,ALAYADIVEMBU,20130317,11,1,44,20130317
213,ALAWWA,20130317,11,4,213,20130317
90,AMBAGAMUWA,20130317,11,0,90,20130317
14,AMBALANGODA,20130317,11,2,14,20130317
79,AMBALANTOTA,20130317,11,1,79,20130317
132,AMBANGANGA KORALE,20130317,11,1,132,20130317
224,Ambanpola,20130317,11,2,224,20130317
51,AMPARA,20130317,11,1,51,20130317
228,Anamaduwa,20130317,11,2,228,20130317
159,ANGUNUKOLAPELES,20130317,11,2,159,20130317
61,Anuradhapura,20130317,11,3,61,20130317
255,Arachchikattuwa,20130317,11,1,255,20130317
205,ARANAYAKA,20130317,11,4,205,20130317
47,ARAYAMPATHY,20130317,11,2,47,20130317
146,ATTANAGALLA,20130317,11,5,146,20130317
6,ATHURALIYA,20130317,11,1,6,20130317
144,AYAGAMA,20130317,11,0,144,20130317
253,Badalkumbura,20130317,11,0,253,20130317
200,BADDEGAMA,20130317,11,0,200,20130317
280,Badulla,20130317,11,0,280,20130317
240,BALANGODA,20130317,11,3,240,20130317
251,BALAPITIYA,20130317,11,2,251,20130317
204,BAMBARADENIYA,20130317,11,0,204,20130317
194,Bamunukotuwa,20130317,11,0,194,20130317
2,BANDARAGAMA,20130317,11,6,2,20130317
168,Bandarawela,20130317,11,0,168,20130317
134,BATTICALOA,20130317,11,4,134,20130317
232,BELIATTA,20130317,11,0,232,20130317
18,BERUWALA,20130317,11,5,18,20130317
50,Bibila,20130317,11,0,50,20130317
199,Bingiriya,20130317,11,0,199,20130317
3,BIYAGAMA,20130317,11,2,3,20130317
241,BOGAWANTHALAWA,20130317,11,0,241,20130317
230,BOPE-PODDALA,20130317,11,2,230,20130317
298,BORALESGAMUWA,20130317,11,4,298,20130317
265,BULATHKOHUPITIYA,20130317,11,0,265,20130317
314,BULATHSINHALA,20130317,11,1,314,20130317
23,Buttala,20130317,11,0,23,20130317
262,CHANKANAI,20130317,11,0,262,20130317
37,CHAVAKACHCHERI,20130317,11,0,37,20130317
177,CHEDDIKULAM,20130317,11,0,177,20130317
12,CHENKALADY,20130317,11,0,12,20130317
153,Chilaw,20130317,11,3,153,20130317
49,DAMANA,20130317,11,1,49,20130317
180,DAMBULLA,20130317,11,1,180,20130317
284,Dankotuwa,20130317,11,1,284,20130317
133,DEHIYATHAKANDIYA,20130317,11,0,133,20130317
71,DEHIOVITA,20130317,11,0,71,20130317
173,DEHIWALA,20130317,11,21,173,20130317
267,DERANIYAGALA,20130317,11,1,267,20130317
289,DEVINUWARA,20130317,11,0,289,20130317
248,DICKWELLA,20130317,11,1,248,20130317
147,DIMBULAGALA,20130317,11,1,147,20130317
222,WELIVITIYA-DIVITHURA,20130317,11,0,222,20130317
140,Dodamgoda,20130317,11,2,140,20130317
89,DOLUWA,20130317,11,3,89,20130317
216,DOMPE,20130317,11,5,216,20130317
119,DIVULAPITIYA,20130317,11,5,119,20130317
229,EHELIYAGODA,20130317,11,3,229,20130317
157,ELAHERA,20130317,11,1,157,20130317
143,ELAPATHA,20130317,11,1,143,20130317
169,Ella,20130317,11,0,169,20130317
221,ELPITIYA,20130317,11,0,221,20130317
264,EMBILIPITIYA,20130317,11,6,264,20130317
106,ERAVUR,20130317,11,2,106,20130317
283,Galagedara,20130317,11,0,283,20130317
91,PATHAHEWAHETA,20130317,11,0,91,20130317
268,GALENBIDUNUWAWE,20130317,11,0,268,20130317
167,GALEWELA,20130317,11,1,167,20130317
107,Galgamuwa,20130317,11,0,107,20130317
212,GALIGAMUWA,20130317,11,1,212,20130317
15,GALNEWA,20130317,11,1,15,20130317
189,GAMPAHA,20130317,11,4,189,20130317
165,UDAPALATHA,20130317,11,0,165,20130317
72,Ganewatta,20130317,11,0,72,20130317
100,GANGA IHALA KORALE,20130317,11,2,100,20130317
56,Girandurukotte,20130317,11,0,56,20130317
286,Giribawa,20130317,11,0,286,20130317
174,GODAKAWELA,20130317,11,3,174,20130317
31,GORAMANKADAWELA,20130317,11,0,31,20130317
43,GONAPINUWALA,20130317,11,0,43,20130317
182,HABARADUWA,20130317,11,2,182,20130317
192,HAKMANA,20130317,11,1,192,20130317
