mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,ADDACHCHENAI,20130811,32,0,259,20130811
29,AGALAWATTA,20130811,32,0,29,20130811
45,AKKARAIPATTU,20130811,32,0,45,20130811
183,AKMEEMANA,20130811,32,3,183,20130811
226,AKURANA,20130811,32,3,226,20130811
77,AKURESSA,20130811,32,1,77,20130811
44,ALAYADIVEMBU,20130811,32,0,44,20130811
213,ALAWWA,20130811,32,1,213,20130811
90,AMBAGAMUWA,20130811,32,4,90,20130811
14,AMBALANGODA,20130811,32,3,14,20130811
79,AMBALANTOTA,20130811,32,3,79,20130811
132,AMBANGANGA KORALE,20130811,32,0,132,20130811
224,Ambanpola,20130811,32,2,224,20130811
51,AMPARA,20130811,32,0,51,20130811
228,Anamaduwa,20130811,32,0,228,20130811
159,ANGUNUKOLAPELES,20130811,32,1,159,20130811
61,Anuradhapura,20130811,32,1,61,20130811
255,Arachchikattuwa,20130811,32,3,255,20130811
205,ARANAYAKA,20130811,32,4,205,20130811
47,ARAYAMPATHY,20130811,32,0,47,20130811
146,ATTANAGALLA,20130811,32,3,146,20130811
6,ATHURALIYA,20130811,32,1,6,20130811
144,AYAGAMA,20130811,32,0,144,20130811
253,Badalkumbura,20130811,32,0,253,20130811
200,BADDEGAMA,20130811,32,0,200,20130811
280,Badulla,20130811,32,3,280,20130811
240,BALANGODA,20130811,32,2,240,20130811
251,BALAPITIYA,20130811,32,0,251,20130811
204,BAMBARADENIYA,20130811,32,2,204,20130811
194,Bamunukotuwa,20130811,32,1,194,20130811
2,BANDARAGAMA,20130811,32,3,2,20130811
168,Bandarawela,20130811,32,0,168,20130811
134,BATTICALOA,20130811,32,0,134,20130811
232,BELIATTA,20130811,32,0,232,20130811
18,BERUWALA,20130811,32,10,18,20130811
50,Bibila,20130811,32,0,50,20130811
199,Bingiriya,20130811,32,3,199,20130811
3,BIYAGAMA,20130811,32,2,3,20130811
241,BOGAWANTHALAWA,20130811,32,0,241,20130811
230,BOPE-PODDALA,20130811,32,0,230,20130811
298,BORALESGAMUWA,20130811,32,11,298,20130811
265,BULATHKOHUPITIYA,20130811,32,1,265,20130811
314,BULATHSINHALA,20130811,32,1,314,20130811
23,Buttala,20130811,32,0,23,20130811
262,CHANKANAI,20130811,32,0,262,20130811
37,CHAVAKACHCHERI,20130811,32,3,37,20130811
177,CHEDDIKULAM,20130811,32,0,177,20130811
12,CHENKALADY,20130811,32,2,12,20130811
153,Chilaw,20130811,32,7,153,20130811
49,DAMANA,20130811,32,3,49,20130811
180,DAMBULLA,20130811,32,0,180,20130811
284,Dankotuwa,20130811,32,3,284,20130811
133,DEHIYATHAKANDIYA,20130811,32,1,133,20130811
71,DEHIOVITA,20130811,32,5,71,20130811
173,DEHIWALA,20130811,32,26,173,20130811
267,DERANIYAGALA,20130811,32,0,267,20130811
289,DEVINUWARA,20130811,32,0,289,20130811
248,DICKWELLA,20130811,32,0,248,20130811
147,DIMBULAGALA,20130811,32,9,147,20130811
222,WELIVITIYA-DIVITHURA,20130811,32,1,222,20130811
140,Dodamgoda,20130811,32,0,140,20130811
89,DOLUWA,20130811,32,2,89,20130811
216,DOMPE,20130811,32,2,216,20130811
119,DIVULAPITIYA,20130811,32,1,119,20130811
229,EHELIYAGODA,20130811,32,7,229,20130811
157,ELAHERA,20130811,32,3,157,20130811
143,ELAPATHA,20130811,32,0,143,20130811
169,Ella,20130811,32,0,169,20130811
221,ELPITIYA,20130811,32,1,221,20130811
264,EMBILIPITIYA,20130811,32,1,264,20130811
106,ERAVUR,20130811,32,0,106,20130811
283,Galagedara,20130811,32,0,283,20130811
91,PATHAHEWAHETA,20130811,32,1,91,20130811
268,GALENBIDUNUWAWE,20130811,32,0,268,20130811
167,GALEWELA,20130811,32,0,167,20130811
107,Galgamuwa,20130811,32,1,107,20130811
212,GALIGAMUWA,20130811,32,4,212,20130811
15,GALNEWA,20130811,32,0,15,20130811
189,GAMPAHA,20130811,32,2,189,20130811
165,UDAPALATHA,20130811,32,0,165,20130811
72,Ganewatta,20130811,32,0,72,20130811
100,GANGA IHALA KORALE,20130811,32,1,100,20130811
56,Girandurukotte,20130811,32,0,56,20130811
286,Giribawa,20130811,32,0,286,20130811
174,GODAKAWELA,20130811,32,1,174,20130811
31,GORAMANKADAWELA,20130811,32,0,31,20130811
43,GONAPINUWALA,20130811,32,0,43,20130811
182,HABARADUWA,20130811,32,1,182,20130811
192,HAKMANA,20130811,32,0,192,20130811
148,Haldummulla,20130811,32,1,148,20130811
116,Haliela,20130811,32,1,116,20130811
80,HAMBANTOTA,20130811,32,0,80,20130811
275,HANGURANKETHA,20130811,32,0,275,20130811
278,HANWELLA,20130811,32,2,278,20130811
149,Haputhale,20130811,32,1,149,20130811
84,Hasalaka,20130811,32,1,84,20130811
282,HATHARALIYADDA,20130811,32,0,282,20130811
42,HIKKADUWA,20130811,32,0,42,20130811
190,HINGURAKGODA,20130811,32,2,190,20130811
101,HOMAGAMA,20130811,32,8,101,20130811
163,HORANA,20130811,32,4,163,20130811
102,HOROWPOTHANA,20130811,32,1,102,20130811
276,Ibbagamuwa,20130811,32,0,276,20130811
76,IMADUWA,20130811,32,1,76,20130811
239,IMBULPE,20130811,32,1,239,20130811
67,BENTOTA,20130811,32,1,67,20130811
292,INGIRIYA,20130811,32,1,292,20130811
16,IPALOGAMA,20130811,32,1,16,20130811
296,IRAKKAMAM,20130811,32,0,296,20130811
65,JA-ELA,20130811,32,2,65,20130811
4,KADUWELA,20130811,32,12,4,20130811
104,KAHATAGASDIGILIYA,20130811,32,0,104,20130811
175,KAHAWATHTHA,20130811,32,0,175,20130811
141,KALAWANA,20130811,32,2,141,20130811
260,KALMUNAI SOUTH ( MUSLIM DIV ),20130811,32,0,260,20130811
7,Kalpitiya,20130811,32,0,7,20130811
1,KALUTARA,20130811,32,2,1,20130811
238,KALUWANCHIKUDY,20130811,32,0,238,20130811
171,KAMBURUPITIYA,20130811,32,0,171,20130811
92,Kandaketiya,20130811,32,2,92,20130811
110,KANDAWALAI,20130811,32,0,110,20130811
294,KANTHALE,20130811,32,0,294,20130811
263,KARAITHIVU,20130811,32,0,263,20130811
223,KARANDENIYA,20130811,32,3,223,20130811
36,KARAVEDDY,20130811,32,0,36,20130811
9,Karuwalagaswewa,20130811,32,1,9,20130811
105,KATANA,20130811,32,2,105,20130811
234,Kataragama,20130811,32,1,234,20130811
46,KATTANKUDY,20130811,32,0,46,20130811
96,KATUWANA,20130811,32,0,96,20130811
279,KAYTS,20130811,32,0,279,20130811
103,KEBITHIGOLLEWA,20130811,32,0,103,20130811
242,KEGALLE,20130811,32,6,242,20130811
246,KEKIRAWA,20130811,32,0,246,20130811
41,KELANIYA,20130811,32,4,41,20130811
203,KILINOCHCHI,20130811,32,1,203,20130811
256,KINNIYA,20130811,32,0,256,20130811
11,KIRAN,20130811,32,1,11,20130811
293,KIRIELLA,20130811,32,0,293,20130811
249,KIRINDA PUHULWELLA,20130811,32,0,249,20130811
258,Kobeigane,20130811,32,1,258,20130811
70,KOLONNAWA,20130811,32,77,70,20130811
197,KOLONNA,20130811,32,1,197,20130811
35,KOPAY,20130811,32,3,35,20130811
40,KOTAGALA,20130811,32,0,40,20130811
137,KOTAPOLA,20130811,32,0,137,20130811
48,Kotawehera,20130811,32,1,48,20130811
38,KOTHMALE,20130811,32,1,38,20130811
218,PITAKOTTE,20130811,32,6,218,20130811
32,KUCHCHAVELI,20130811,32,0,32,20130811
247,Kuliyapitiya,20130811,32,3,247,20130811
277,KUNDASALE,20130811,32,0,277,20130811
307,CMC,20130811,32,4,307,20130811
207,Kurunegala,20130811,32,2,207,20130811
271,KURUWITA,20130811,32,2,271,20130811
85,LAGGALA-PALLEGAMA,20130811,32,0,85,20130811
98,LAHUGALA,20130811,32,0,98,20130811
187,LANKAPURA,20130811,32,0,187,20130811
313,LINDULA,20130811,32,0,313,20130811
188,Lunugala,20130811,32,0,188,20130811
128,LUNUGAMVEHERA,20130811,32,0,128,20130811
59,MADHU,20130811,32,0,59,20130811
139,MADURAWALA,20130811,32,0,139,20130811
54,MAHAOYA,20130811,32,1,54,20130811
112,MAHARA,20130811,32,3,112,20130811
33,MAHARAGAMA,20130811,32,19,33,20130811
290,Mahawewa,20130811,32,1,290,20130811
55,Mahiyanganaya,20130811,32,1,55,20130811
243,Mahawa,20130811,32,0,243,20130811
5,MALIMBADA,20130811,32,0,5,20130811
312,Mallawapitiya,20130811,32,2,312,20130811
301,MENIKHINNA,20130811,32,2,301,20130811
154,MANNAR TOWN,20130811,32,0,154,20130811
306,Marawila,20130811,32,0,306,20130811
272,MASKELIYA,20130811,32,0,272,20130811
123,MATALE,20130811,32,1,123,20130811
125,MATHURATA,20130811,32,1,125,20130811
68,MATHUGAMA,20130811,32,0,68,20130811
206,MAWANELLA,20130811,32,2,206,20130811
270,Mawathagama,20130811,32,2,270,20130811
69,BATTARAMULLA,20130811,32,67,69,20130811
58,MC - Dambulla,20130811,32,10,58,20130811
299,NEGAMBO,20130811,32,8,299,20130811
162,GALLE FOUR GRAVETS,20130811,32,0,162,20130811
185,JAFFNA,20130811,32,1,185,20130811
99,KANDY FOUR GRAVETS & GANGAWATA KORALE,20130811,32,10,99,20130811
295,MC-Kurunegala,20130811,32,0,295,20130811
