mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,ADDACHCHENAI,20130630,26,0,259,20130630
29,AGALAWATTA,20130630,26,1,29,20130630
45,AKKARAIPATTU,20130630,26,0,45,20130630
183,AKMEEMANA,20130630,26,0,183,20130630
226,AKURANA,20130630,26,2,226,20130630
77,AKURESSA,20130630,26,0,77,20130630
44,ALAYADIVEMBU,20130630,26,0,44,20130630
213,ALAWWA,20130630,26,4,213,20130630
90,AMBAGAMUWA,20130630,26,1,90,20130630
14,AMBALANGODA,20130630,26,0,14,20130630
79,AMBALANTOTA,20130630,26,2,79,20130630
132,AMBANGANGA KORALE,20130630,26,0,132,20130630
224,Ambanpola,20130630,26,1,224,20130630
51,AMPARA,20130630,26,2,51,20130630
228,Anamaduwa,20130630,26,1,228,20130630
159,ANGUNUKOLAPELES,20130630,26,0,159,20130630
61,Anuradhapura,20130630,26,1,61,20130630
255,Arachchikattuwa,20130630,26,0,255,20130630
205,ARANAYAKA,20130630,26,3,205,20130630
47,ARAYAMPATHY,20130630,26,0,47,20130630
146,ATTANAGALLA,20130630,26,8,146,20130630
6,ATHURALIYA,20130630,26,1,6,20130630
144,AYAGAMA,20130630,26,0,144,20130630
253,Badalkumbura,20130630,26,1,253,20130630
200,BADDEGAMA,20130630,26,0,200,20130630
280,Badulla,20130630,26,5,280,20130630
240,BALANGODA,20130630,26,0,240,20130630
251,BALAPITIYA,20130630,26,1,251,20130630
204,BAMBARADENIYA,20130630,26,4,204,20130630
194,Bamunukotuwa,20130630,26,1,194,20130630
2,BANDARAGAMA,20130630,26,2,2,20130630
168,Bandarawela,20130630,26,0,168,20130630
134,BATTICALOA,20130630,26,2,134,20130630
232,BELIATTA,20130630,26,0,232,20130630
18,BERUWALA,20130630,26,5,18,20130630
50,Bibila,20130630,26,0,50,20130630
199,Bingiriya,20130630,26,0,199,20130630
3,BIYAGAMA,20130630,26,8,3,20130630
241,BOGAWANTHALAWA,20130630,26,0,241,20130630
230,BOPE-PODDALA,20130630,26,1,230,20130630
298,BORALESGAMUWA,20130630,26,5,298,20130630
