mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,ADDACHCHENAI,20131006,40,1,259,20131006
29,AGALAWATTA,20131006,40,0,29,20131006
45,AKKARAIPATTU,20131006,40,0,45,20131006
183,AKMEEMANA,20131006,40,2,183,20131006
226,AKURANA,20131006,40,0,226,20131006
77,AKURESSA,20131006,40,1,77,20131006
44,ALAYADIVEMBU,20131006,40,0,44,20131006
213,ALAWWA,20131006,40,2,213,20131006
90,AMBAGAMUWA,20131006,40,1,90,20131006
14,AMBALANGODA,20131006,40,2,14,20131006
79,AMBALANTOTA,20131006,40,3,79,20131006
132,AMBANGANGA KORALE,20131006,40,2,132,20131006
224,Ambanpola,20131006,40,0,224,20131006
51,AMPARA,20131006,40,3,51,20131006
228,Anamaduwa,20131006,40,0,228,20131006
159,ANGUNUKOLAPELES,20131006,40,1,159,20131006
61,Anuradhapura,20131006,40,2,61,20131006
255,Arachchikattuwa,20131006,40,0,255,20131006
205,ARANAYAKA,20131006,40,0,205,20131006
47,ARAYAMPATHY,20131006,40,0,47,20131006
146,ATTANAGALLA,20131006,40,5,146,20131006
6,ATHURALIYA,20131006,40,1,6,20131006
144,AYAGAMA,20131006,40,0,144,20131006
253,Badalkumbura,20131006,40,0,253,20131006
200,BADDEGAMA,20131006,40,1,200,20131006
280,Badulla,20131006,40,1,280,20131006
240,BALANGODA,20131006,40,1,240,20131006
251,BALAPITIYA,20131006,40,0,251,20131006
204,BAMBARADENIYA,20131006,40,1,204,20131006
194,Bamunukotuwa,20131006,40,1,194,20131006
2,BANDARAGAMA,20131006,40,2,2,20131006
168,Bandarawela,20131006,40,1,168,20131006
134,BATTICALOA,20131006,40,1,134,20131006
232,BELIATTA,20131006,40,0,232,20131006
18,BERUWALA,20131006,40,2,18,20131006
50,Bibila,20131006,40,0,50,20131006
199,Bingiriya,20131006,40,0,199,20131006
3,BIYAGAMA,20131006,40,2,3,20131006
241,BOGAWANTHALAWA,20131006,40,0,241,20131006
230,BOPE-PODDALA,20131006,40,0,230,20131006
298,BORALESGAMUWA,20131006,40,2,298,20131006
265,BULATHKOHUPITIYA,20131006,40,0,265,20131006
314,BULATHSINHALA,20131006,40,0,314,20131006
23,Buttala,20131006,40,1,23,20131006
262,CHANKANAI,20131006,40,0,262,20131006
37,CHAVAKACHCHERI,20131006,40,0,37,20131006
177,CHEDDIKULAM,20131006,40,0,177,20131006
12,CHENKALADY,20131006,40,3,12,20131006
153,Chilaw,20131006,40,2,153,20131006
49,DAMANA,20131006,40,0,49,20131006
180,DAMBULLA,20131006,40,0,180,20131006
284,Dankotuwa,20131006,40,1,284,20131006
133,DEHIYATHAKANDIYA,20131006,40,0,133,20131006
71,DEHIOVITA,20131006,40,0,71,20131006
173,DEHIWALA,20131006,40,18,173,20131006
267,DERANIYAGALA,20131006,40,0,267,20131006
289,DEVINUWARA,20131006,40,1,289,20131006
248,DICKWELLA,20131006,40,0,248,20131006
147,DIMBULAGALA,20131006,40,1,147,20131006
222,WELIVITIYA-DIVITHURA,20131006,40,0,222,20131006
140,Dodamgoda,20131006,40,0,140,20131006
89,DOLUWA,20131006,40,1,89,20131006
216,DOMPE,20131006,40,1,216,20131006
119,DIVULAPITIYA,20131006,40,0,119,20131006
229,EHELIYAGODA,20131006,40,0,229,20131006
157,ELAHERA,20131006,40,0,157,20131006
143,ELAPATHA,20131006,40,1,143,20131006
169,Ella,20131006,40,0,169,20131006
221,ELPITIYA,20131006,40,2,221,20131006
264,EMBILIPITIYA,20131006,40,0,264,20131006
106,ERAVUR,20131006,40,2,106,20131006
283,Galagedara,20131006,40,0,283,20131006
91,PATHAHEWAHETA,20131006,40,0,91,20131006
268,GALENBIDUNUWAWE,20131006,40,0,268,20131006
167,GALEWELA,20131006,40,2,167,20131006
107,Galgamuwa,20131006,40,1,107,20131006
212,GALIGAMUWA,20131006,40,1,212,20131006
15,GALNEWA,20131006,40,0,15,20131006
189,GAMPAHA,20131006,40,6,189,20131006
165,UDAPALATHA,20131006,40,1,165,20131006
72,Ganewatta,20131006,40,0,72,20131006
100,GANGA IHALA KORALE,20131006,40,0,100,20131006
56,Girandurukotte,20131006,40,0,56,20131006
286,Giribawa,20131006,40,1,286,20131006
174,GODAKAWELA,20131006,40,2,174,20131006
31,GORAMANKADAWELA,20131006,40,0,31,20131006
43,GONAPINUWALA,20131006,40,0,43,20131006
182,HABARADUWA,20131006,40,0,182,20131006
192,HAKMANA,20131006,40,0,192,20131006
148,Haldummulla,20131006,40,0,148,20131006
116,Haliela,20131006,40,1,116,20131006
80,HAMBANTOTA,20131006,40,0,80,20131006
275,HANGURANKETHA,20131006,40,0,275,20131006
278,HANWELLA,20131006,40,1,278,20131006
149,Haputhale,20131006,40,1,149,20131006
84,Hasalaka,20131006,40,1,84,20131006
282,HATHARALIYADDA,20131006,40,0,282,20131006
42,HIKKADUWA,20131006,40,3,42,20131006
190,HINGURAKGODA,20131006,40,0,190,20131006
101,HOMAGAMA,20131006,40,0,101,20131006
163,HORANA,20131006,40,0,163,20131006
102,HOROWPOTHANA,20131006,40,0,102,20131006
276,Ibbagamuwa,20131006,40,0,276,20131006
76,IMADUWA,20131006,40,1,76,20131006
239,IMBULPE,20131006,40,1,239,20131006
67,BENTOTA,20131006,40,0,67,20131006
292,INGIRIYA,20131006,40,0,292,20131006
16,IPALOGAMA,20131006,40,0,16,20131006
296,IRAKKAMAM,20131006,40,0,296,20131006
65,JA-ELA,20131006,40,2,65,20131006
4,KADUWELA,20131006,40,25,4,20131006
104,KAHATAGASDIGILIYA,20131006,40,1,104,20131006
175,KAHAWATHTHA,20131006,40,0,175,20131006
141,KALAWANA,20131006,40,0,141,20131006
260,KALMUNAI SOUTH ( MUSLIM DIV ),20131006,40,0,260,20131006
7,Kalpitiya,20131006,40,0,7,20131006
1,KALUTARA,20131006,40,3,1,20131006
238,KALUWANCHIKUDY,20131006,40,1,238,20131006
171,KAMBURUPITIYA,20131006,40,2,171,20131006
92,Kandaketiya,20131006,40,0,92,20131006
110,KANDAWALAI,20131006,40,0,110,20131006
294,KANTHALE,20131006,40,0,294,20131006
263,KARAITHIVU,20131006,40,0,263,20131006
223,KARANDENIYA,20131006,40,0,223,20131006
36,KARAVEDDY,20131006,40,1,36,20131006
9,Karuwalagaswewa,20131006,40,2,9,20131006
105,KATANA,20131006,40,6,105,20131006
234,Kataragama,20131006,40,0,234,20131006
46,KATTANKUDY,20131006,40,0,46,20131006
96,KATUWANA,20131006,40,0,96,20131006
279,KAYTS,20131006,40,0,279,20131006
103,KEBITHIGOLLEWA,20131006,40,0,103,20131006
242,KEGALLE,20131006,40,2,242,20131006
246,KEKIRAWA,20131006,40,1,246,20131006
41,KELANIYA,20131006,40,3,41,20131006
203,KILINOCHCHI,20131006,40,0,203,20131006
256,KINNIYA,20131006,40,0,256,20131006
11,KIRAN,20131006,40,0,11,20131006
293,KIRIELLA,20131006,40,1,293,20131006
249,KIRINDA PUHULWELLA,20131006,40,0,249,20131006
