mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,ADDACHCHENAI,20130804,31,0,259,20130804
29,AGALAWATTA,20130804,31,0,29,20130804
45,AKKARAIPATTU,20130804,31,0,45,20130804
183,AKMEEMANA,20130804,31,2,183,20130804
226,AKURANA,20130804,31,1,226,20130804
77,AKURESSA,20130804,31,2,77,20130804
44,ALAYADIVEMBU,20130804,31,0,44,20130804
213,ALAWWA,20130804,31,1,213,20130804
90,AMBAGAMUWA,20130804,31,1,90,20130804
14,AMBALANGODA,20130804,31,2,14,20130804
79,AMBALANTOTA,20130804,31,1,79,20130804
132,AMBANGANGA KORALE,20130804,31,0,132,20130804
224,Ambanpola,20130804,31,3,224,20130804
51,AMPARA,20130804,31,2,51,20130804
228,Anamaduwa,20130804,31,1,228,20130804
159,ANGUNUKOLAPELES,20130804,31,1,159,20130804
61,Anuradhapura,20130804,31,0,61,20130804
255,Arachchikattuwa,20130804,31,2,255,20130804
205,ARANAYAKA,20130804,31,1,205,20130804
47,ARAYAMPATHY,20130804,31,0,47,20130804
146,ATTANAGALLA,20130804,31,9,146,20130804
6,ATHURALIYA,20130804,31,2,6,20130804
144,AYAGAMA,20130804,31,1,144,20130804
253,Badalkumbura,20130804,31,0,253,20130804
200,BADDEGAMA,20130804,31,3,200,20130804
280,Badulla,20130804,31,2,280,20130804
240,BALANGODA,20130804,31,0,240,20130804
251,BALAPITIYA,20130804,31,1,251,20130804
204,BAMBARADENIYA,20130804,31,3,204,20130804
194,Bamunukotuwa,20130804,31,0,194,20130804
2,BANDARAGAMA,20130804,31,4,2,20130804
168,Bandarawela,20130804,31,0,168,20130804
134,BATTICALOA,20130804,31,0,134,20130804
232,BELIATTA,20130804,31,2,232,20130804
18,BERUWALA,20130804,31,3,18,20130804
50,Bibila,20130804,31,0,50,20130804
199,Bingiriya,20130804,31,2,199,20130804
3,BIYAGAMA,20130804,31,10,3,20130804
241,BOGAWANTHALAWA,20130804,31,0,241,20130804
230,BOPE-PODDALA,20130804,31,0,230,20130804
298,BORALESGAMUWA,20130804,31,12,298,20130804
265,BULATHKOHUPITIYA,20130804,31,4,265,20130804
314,BULATHSINHALA,20130804,31,0,314,20130804
23,Buttala,20130804,31,0,23,20130804
262,CHANKANAI,20130804,31,0,262,20130804
37,CHAVAKACHCHERI,20130804,31,2,37,20130804
177,CHEDDIKULAM,20130804,31,1,177,20130804
12,CHENKALADY,20130804,31,2,12,20130804
153,Chilaw,20130804,31,3,153,20130804
49,DAMANA,20130804,31,0,49,20130804
180,DAMBULLA,20130804,31,0,180,20130804
284,Dankotuwa,20130804,31,0,284,20130804
133,DEHIYATHAKANDIYA,20130804,31,4,133,20130804
71,DEHIOVITA,20130804,31,1,71,20130804
173,DEHIWALA,20130804,31,40,173,20130804
267,DERANIYAGALA,20130804,31,0,267,20130804
289,DEVINUWARA,20130804,31,1,289,20130804
248,DICKWELLA,20130804,31,2,248,20130804
147,DIMBULAGALA,20130804,31,6,147,20130804
222,WELIVITIYA-DIVITHURA,20130804,31,0,222,20130804
140,Dodamgoda,20130804,31,0,140,20130804
89,DOLUWA,20130804,31,4,89,20130804
216,DOMPE,20130804,31,4,216,20130804
119,DIVULAPITIYA,20130804,31,4,119,20130804
229,EHELIYAGODA,20130804,31,7,229,20130804
157,ELAHERA,20130804,31,2,157,20130804
143,ELAPATHA,20130804,31,1,143,20130804
169,Ella,20130804,31,0,169,20130804
221,ELPITIYA,20130804,31,2,221,20130804
264,EMBILIPITIYA,20130804,31,0,264,20130804
106,ERAVUR,20130804,31,1,106,20130804
283,Galagedara,20130804,31,1,283,20130804
91,PATHAHEWAHETA,20130804,31,0,91,20130804
268,GALENBIDUNUWAWE,20130804,31,1,268,20130804
167,GALEWELA,20130804,31,0,167,20130804
107,Galgamuwa,20130804,31,6,107,20130804
212,GALIGAMUWA,20130804,31,1,212,20130804
15,GALNEWA,20130804,31,0,15,20130804
189,GAMPAHA,20130804,31,11,189,20130804
165,UDAPALATHA,20130804,31,2,165,20130804
72,Ganewatta,20130804,31,2,72,20130804
100,GANGA IHALA KORALE,20130804,31,3,100,20130804
56,Girandurukotte,20130804,31,0,56,20130804
286,Giribawa,20130804,31,0,286,20130804
174,GODAKAWELA,20130804,31,1,174,20130804
31,GORAMANKADAWELA,20130804,31,0,31,20130804
43,GONAPINUWALA,20130804,31,0,43,20130804
182,HABARADUWA,20130804,31,0,182,20130804
192,HAKMANA,20130804,31,0,192,20130804
148,Haldummulla,20130804,31,2,148,20130804
116,Haliela,20130804,31,1,116,20130804
80,HAMBANTOTA,20130804,31,1,80,20130804
275,HANGURANKETHA,20130804,31,0,275,20130804
278,HANWELLA,20130804,31,1,278,20130804
149,Haputhale,20130804,31,1,149,20130804
84,Hasalaka,20130804,31,0,84,20130804
282,HATHARALIYADDA,20130804,31,0,282,20130804
42,HIKKADUWA,20130804,31,4,42,20130804
190,HINGURAKGODA,20130804,31,7,190,20130804
101,HOMAGAMA,20130804,31,13,101,20130804
163,HORANA,20130804,31,3,163,20130804
102,HOROWPOTHANA,20130804,31,0,102,20130804
276,Ibbagamuwa,20130804,31,2,276,20130804
76,IMADUWA,20130804,31,0,76,20130804
239,IMBULPE,20130804,31,1,239,20130804
67,BENTOTA,20130804,31,0,67,20130804
292,INGIRIYA,20130804,31,0,292,20130804
16,IPALOGAMA,20130804,31,0,16,20130804
296,IRAKKAMAM,20130804,31,0,296,20130804
65,JA-ELA,20130804,31,14,65,20130804
4,KADUWELA,20130804,31,29,4,20130804
104,KAHATAGASDIGILIYA,20130804,31,0,104,20130804
175,KAHAWATHTHA,20130804,31,1,175,20130804
141,KALAWANA,20130804,31,0,141,20130804
260,KALMUNAI SOUTH ( MUSLIM DIV ),20130804,31,0,260,20130804
7,Kalpitiya,20130804,31,1,7,20130804
1,KALUTARA,20130804,31,7,1,20130804
238,KALUWANCHIKUDY,20130804,31,1,238,20130804
171,KAMBURUPITIYA,20130804,31,0,171,20130804
92,Kandaketiya,20130804,31,0,92,20130804
110,KANDAWALAI,20130804,31,0,110,20130804
294,KANTHALE,20130804,31,0,294,20130804
263,KARAITHIVU,20130804,31,0,263,20130804
223,KARANDENIYA,20130804,31,3,223,20130804
36,KARAVEDDY,20130804,31,2,36,20130804
9,Karuwalagaswewa,20130804,31,0,9,20130804
105,KATANA,20130804,31,4,105,20130804
234,Kataragama,20130804,31,0,234,20130804
46,KATTANKUDY,20130804,31,0,46,20130804
96,KATUWANA,20130804,31,5,96,20130804
279,KAYTS,20130804,31,1,279,20130804
103,KEBITHIGOLLEWA,20130804,31,0,103,20130804
242,KEGALLE,20130804,31,2,242,20130804
246,KEKIRAWA,20130804,31,0,246,20130804
41,KELANIYA,20130804,31,7,41,20130804
203,KILINOCHCHI,20130804,31,5,203,20130804
256,KINNIYA,20130804,31,0,256,20130804
11,KIRAN,20130804,31,0,11,20130804
293,KIRIELLA,20130804,31,0,293,20130804
249,KIRINDA PUHULWELLA,20130804,31,0,249,20130804
258,Kobeigane,20130804,31,0,258,20130804
70,KOLONNAWA,20130804,31,22,70,20130804
197,KOLONNA,20130804,31,2,197,20130804
35,KOPAY,20130804,31,1,35,20130804
40,KOTAGALA,20130804,31,4,40,20130804
137,KOTAPOLA,20130804,31,1,137,20130804
48,Kotawehera,20130804,31,2,48,20130804
38,KOTHMALE,20130804,31,5,38,20130804
218,PITAKOTTE,20130804,31,9,218,20130804
32,KUCHCHAVELI,20130804,31,0,32,20130804
247,Kuliyapitiya,20130804,31,1,247,20130804
277,KUNDASALE,20130804,31,0,277,20130804
307,CMC,20130804,31,5,307,20130804
207,Kurunegala,20130804,31,5,207,20130804
271,KURUWITA,20130804,31,2,271,20130804
85,LAGGALA-PALLEGAMA,20130804,31,0,85,20130804
98,LAHUGALA,20130804,31,0,98,20130804
187,LANKAPURA,20130804,31,0,187,20130804
313,LINDULA,20130804,31,0,313,20130804
188,Lunugala,20130804,31,0,188,20130804
128,LUNUGAMVEHERA,20130804,31,0,128,20130804
59,MADHU,20130804,31,0,59,20130804
139,MADURAWALA,20130804,31,1,139,20130804
54,MAHAOYA,20130804,31,1,54,20130804
112,MAHARA,20130804,31,9,112,20130804
33,MAHARAGAMA,20130804,31,21,33,20130804
290,Mahawewa,20130804,31,1,290,20130804
55,Mahiyanganaya,20130804,31,0,55,20130804
243,Mahawa,20130804,31,0,243,20130804
