mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,ADDACHCHENAI,20130113,2,0,259,20130113
29,AGALAWATTA,20130113,2,1,29,20130113
45,AKKARAIPATTU,20130113,2,3,45,20130113
183,AKMEEMANA,20130113,2,0,183,20130113
226,AKURANA,20130113,2,2,226,20130113
77,AKURESSA,20130113,2,2,77,20130113
44,ALAYADIVEMBU,20130113,2,0,44,20130113
213,ALAWWA,20130113,2,1,213,20130113
90,AMBAGAMUWA,20130113,2,0,90,20130113
14,AMBALANGODA,20130113,2,2,14,20130113
79,AMBALANTOTA,20130113,2,0,79,20130113
132,AMBANGANGA KORALE,20130113,2,0,132,20130113
224,Ambanpola,20130113,2,1,224,20130113
51,AMPARA,20130113,2,0,51,20130113
228,Anamaduwa,20130113,2,2,228,20130113
159,ANGUNUKOLAPELES,20130113,2,0,159,20130113
61,Anuradhapura,20130113,2,12,61,20130113
255,Arachchikattuwa,20130113,2,3,255,20130113
205,ARANAYAKA,20130113,2,1,205,20130113
47,ARAYAMPATHY,20130113,2,0,47,20130113
146,ATTANAGALLA,20130113,2,13,146,20130113
6,ATHURALIYA,20130113,2,0,6,20130113
144,AYAGAMA,20130113,2,0,144,20130113
253,Badalkumbura,20130113,2,0,253,20130113
200,BADDEGAMA,20130113,2,0,200,20130113
280,Badulla,20130113,2,0,280,20130113
240,BALANGODA,20130113,2,2,240,20130113
251,BALAPITIYA,20130113,2,0,251,20130113
204,BAMBARADENIYA,20130113,2,1,204,20130113
194,Bamunukotuwa,20130113,2,1,194,20130113
2,BANDARAGAMA,20130113,2,2,2,20130113
168,Bandarawela,20130113,2,0,168,20130113
134,BATTICALOA,20130113,2,4,134,20130113
232,BELIATTA,20130113,2,2,232,20130113
18,BERUWALA,20130113,2,4,18,20130113
50,Bibila,20130113,2,1,50,20130113
199,Bingiriya,20130113,2,0,199,20130113
3,BIYAGAMA,20130113,2,3,3,20130113
241,BOGAWANTHALAWA,20130113,2,0,241,20130113
230,BOPE-PODDALA,20130113,2,5,230,20130113
298,BORALESGAMUWA,20130113,2,4,298,20130113
265,BULATHKOHUPITIYA,20130113,2,3,265,20130113
314,BULATHSINHALA,20130113,2,0,314,20130113
23,Buttala,20130113,2,0,23,20130113
262,CHANKANAI,20130113,2,0,262,20130113
37,CHAVAKACHCHERI,20130113,2,9,37,20130113
177,CHEDDIKULAM,20130113,2,0,177,20130113
12,CHENKALADY,20130113,2,0,12,20130113
153,Chilaw,20130113,2,9,153,20130113
49,DAMANA,20130113,2,0,49,20130113
180,DAMBULLA,20130113,2,2,180,20130113
284,Dankotuwa,20130113,2,3,284,20130113
133,DEHIYATHAKANDIYA,20130113,2,1,133,20130113
71,DEHIOVITA,20130113,2,1,71,20130113
173,DEHIWALA,20130113,2,38,173,20130113
267,DERANIYAGALA,20130113,2,1,267,20130113
289,DEVINUWARA,20130113,2,1,289,20130113
248,DICKWELLA,20130113,2,0,248,20130113
147,DIMBULAGALA,20130113,2,0,147,20130113
222,WELIVITIYA-DIVITHURA,20130113,2,0,222,20130113
140,Dodamgoda,20130113,2,0,140,20130113
89,DOLUWA,20130113,2,0,89,20130113
216,DOMPE,20130113,2,6,216,20130113
119,DIVULAPITIYA,20130113,2,3,119,20130113
229,EHELIYAGODA,20130113,2,1,229,20130113
157,ELAHERA,20130113,2,0,157,20130113
143,ELAPATHA,20130113,2,0,143,20130113
169,Ella,20130113,2,1,169,20130113
221,ELPITIYA,20130113,2,0,221,20130113
264,EMBILIPITIYA,20130113,2,9,264,20130113
106,ERAVUR,20130113,2,1,106,20130113
283,Galagedara,20130113,2,2,283,20130113
91,PATHAHEWAHETA,20130113,2,0,91,20130113
268,GALENBIDUNUWAWE,20130113,2,0,268,20130113
167,GALEWELA,20130113,2,2,167,20130113
107,Galgamuwa,20130113,2,3,107,20130113
212,GALIGAMUWA,20130113,2,5,212,20130113
15,GALNEWA,20130113,2,1,15,20130113
189,GAMPAHA,20130113,2,5,189,20130113
165,UDAPALATHA,20130113,2,7,165,20130113
72,Ganewatta,20130113,2,1,72,20130113
100,GANGA IHALA KORALE,20130113,2,4,100,20130113
56,Girandurukotte,20130113,2,1,56,20130113
286,Giribawa,20130113,2,1,286,20130113
174,GODAKAWELA,20130113,2,0,174,20130113
31,GORAMANKADAWELA,20130113,2,0,31,20130113
43,GONAPINUWALA,20130113,2,0,43,20130113
182,HABARADUWA,20130113,2,0,182,20130113
192,HAKMANA,20130113,2,0,192,20130113
148,Haldummulla,20130113,2,0,148,20130113
116,Haliela,20130113,2,2,116,20130113
80,HAMBANTOTA,20130113,2,0,80,20130113
275,HANGURANKETHA,20130113,2,1,275,20130113
278,HANWELLA,20130113,2,10,278,20130113
149,Haputhale,20130113,2,0,149,20130113
84,Hasalaka,20130113,2,0,84,20130113
282,HATHARALIYADDA,20130113,2,0,282,20130113
42,HIKKADUWA,20130113,2,6,42,20130113
190,HINGURAKGODA,20130113,2,1,190,20130113
101,HOMAGAMA,20130113,2,6,101,20130113
163,HORANA,20130113,2,0,163,20130113
102,HOROWPOTHANA,20130113,2,0,102,20130113
276,Ibbagamuwa,20130113,2,8,276,20130113
76,IMADUWA,20130113,2,2,76,20130113
239,IMBULPE,20130113,2,0,239,20130113
67,BENTOTA,20130113,2,1,67,20130113
292,INGIRIYA,20130113,2,1,292,20130113
16,IPALOGAMA,20130113,2,1,16,20130113
296,IRAKKAMAM,20130113,2,1,296,20130113
65,JA-ELA,20130113,2,4,65,20130113
4,KADUWELA,20130113,2,13,4,20130113
104,KAHATAGASDIGILIYA,20130113,2,0,104,20130113
175,KAHAWATHTHA,20130113,2,1,175,20130113
141,KALAWANA,20130113,2,0,141,20130113
260,KALMUNAI SOUTH ( MUSLIM DIV ),20130113,2,4,260,20130113
7,Kalpitiya,20130113,2,4,7,20130113
1,KALUTARA,20130113,2,7,1,20130113
238,KALUWANCHIKUDY,20130113,2,0,238,20130113
171,KAMBURUPITIYA,20130113,2,0,171,20130113
92,Kandaketiya,20130113,2,0,92,20130113
110,KANDAWALAI,20130113,2,0,110,20130113
294,KANTHALE,20130113,2,1,294,20130113
263,KARAITHIVU,20130113,2,2,263,20130113
223,KARANDENIYA,20130113,2,1,223,20130113
36,KARAVEDDY,20130113,2,2,36,20130113
9,Karuwalagaswewa,20130113,2,1,9,20130113
105,KATANA,20130113,2,7,105,20130113
234,Kataragama,20130113,2,0,234,20130113
46,KATTANKUDY,20130113,2,3,46,20130113
96,KATUWANA,20130113,2,1,96,20130113
279,KAYTS,20130113,2,0,279,20130113
103,KEBITHIGOLLEWA,20130113,2,0,103,20130113
242,KEGALLE,20130113,2,3,242,20130113
246,KEKIRAWA,20130113,2,0,246,20130113
41,KELANIYA,20130113,2,11,41,20130113
203,KILINOCHCHI,20130113,2,0,203,20130113
256,KINNIYA,20130113,2,0,256,20130113
11,KIRAN,20130113,2,0,11,20130113
293,KIRIELLA,20130113,2,0,293,20130113
249,KIRINDA PUHULWELLA,20130113,2,0,249,20130113
258,Kobeigane,20130113,2,0,258,20130113
70,KOLONNAWA,20130113,2,6,70,20130113
197,KOLONNA,20130113,2,0,197,20130113
35,KOPAY,20130113,2,4,35,20130113
40,KOTAGALA,20130113,2,0,40,20130113
137,KOTAPOLA,20130113,2,2,137,20130113
48,Kotawehera,20130113,2,0,48,20130113
38,KOTHMALE,20130113,2,0,38,20130113
218,PITAKOTTE,20130113,2,10,218,20130113
32,KUCHCHAVELI,20130113,2,1,32,20130113
247,Kuliyapitiya,20130113,2,2,247,20130113
277,KUNDASALE,20130113,2,1,277,20130113
307,CMC,20130113,2,0,307,20130113
207,Kurunegala,20130113,2,55,207,20130113
271,KURUWITA,20130113,2,0,271,20130113
85,LAGGALA-PALLEGAMA,20130113,2,0,85,20130113
98,LAHUGALA,20130113,2,0,98,20130113
187,LANKAPURA,20130113,2,0,187,20130113
313,LINDULA,20130113,2,0,313,20130113
188,Lunugala,20130113,2,0,188,20130113
128,LUNUGAMVEHERA,20130113,2,0,128,20130113
59,MADHU,20130113,2,0,59,20130113
139,MADURAWALA,20130113,2,0,139,20130113
54,MAHAOYA,20130113,2,1,54,20130113
112,MAHARA,20130113,2,11,112,20130113
33,MAHARAGAMA,20130113,2,17,33,20130113
290,Mahawewa,20130113,2,1,290,20130113
55,Mahiyanganaya,20130113,2,0,55,20130113
243,Mahawa,20130113,2,4,243,20130113
5,MALIMBADA,20130113,2,1,5,20130113
312,Mallawapitiya,20130113,2,0,312,20130113
301,MENIKHINNA,20130113,2,0,301,20130113
154,MANNAR TOWN,20130113,2,5,154,20130113
306,Marawila,20130113,2,0,306,20130113
272,MASKELIYA,20130113,2,0,272,20130113
123,MATALE,20130113,2,2,123,20130113
125,MATHURATA,20130113,2,0,125,20130113
68,MATHUGAMA,20130113,2,1,68,20130113
206,MAWANELLA,20130113,2,12,206,20130113
270,Mawathagama,20130113,2,17,270,20130113
69,BATTARAMULLA,20130113,2,73,69,20130113
58,MC - Dambulla,20130113,2,0,58,20130113
299,NEGAMBO,20130113,2,18,299,20130113
162,GALLE FOUR GRAVETS,20130113,2,1,162,20130113
185,JAFFNA,20130113,2,4,185,20130113
99,KANDY FOUR GRAVETS & GANGAWATA KORALE,20130113,2,13,99,20130113
295,MC-Kurunegala,20130113,2,42,295,20130113
25,MC-Matale,20130113,2,1,25,20130113
288,MATARA MC,20130113,2,0,288,20130113
124,NUWARA ELIYA MC,20130113,2,0,124,20130113
315,MEDADUMBARA,20130113,2,0,315,20130113
274,Medagama,20130113,2,4,274,20130113
236,MEDAWACHCHIYA,20130113,2,0,236,20130113
217,MEDIRIGIRIYA,20130113,2,0,217,20130113
118,Meegahakivula,20130113,2,0,118,20130113
131,MIRIGAMA,20130113,2,2,131,20130113
181,MIHINTALE,20130113,2,1,181,20130113
120,MINUWANGODA,20130113,2,7,120,20130113
130,Monaragala,20130113,2,3,130,20130113
254,MORATUWA,20130113,2,9,254,20130113
136,PITABEDDARA,20130113,2,2,136,20130113
170,MULATIYANA,20130113,2,0,170,20130113
231,MULLAITIVU,20130113,2,1,231,20130113
310,Mundalama,20130113,2,5,310,20130113
215,MUSALAI,20130113,2,0,215,20130113
13,MUTHUR,20130113,2,0,13,20130113
186,NALLUR,20130113,2,8,186,20130113
250,Narammala,20130113,2,8,250,20130113
285,Nattandiya,20130113,2,0,285,20130113
156,NAULA,20130113,2,0,156,20130113
261,NAVITHANVELI,20130113,2,0,261,20130113
39,PASBAGE KORALE,20130113,2,1,39,20130113
161,Nawalbase(,20130113,2,0,161,20130113
87,NELUWA,20130113,2,0,87,20130113
257,Nikaweratiya,20130113,2,1,257,20130113
320,NINTHAVUR,20130113,2,1,320,20130113
142,NIVITHIGALA,20130113,2,3,142,20130113
63,NIYAGAMA,20130113,2,0,63,20130113
121,NOCHCHIYAGAMA,20130113,2,3,121,20130113
164,NUGEGODA,20130113,2,6,164,20130113
281,NUWARA ELIYA,20130113,2,1,281,20130113
82,OTTAMAVADI,20130113,2,0,82,20130113
109,ODDUSUDDAN,20130113,2,0,109,20130113
311,OKEWELA,20130113,2,0,311,20130113
303,OPANAYAKA,20130113,2,0,303,20130113
21,PADAVI SRI PURA,20130113,2,0,21,20130113
20,PADAVIYA,20130113,2,0,20,20130113
53,PADIYATHALAWA,20130113,2,0,53,20130113
244,PADUKKA,20130113,2,0,244,20130113
297,PALAGALA,20130113,2,0,297,20130113
155,PALAI,20130113,2,2,155,20130113
28,PALINDANUWARA,20130113,2,2,28,20130113
309,Pallama,20130113,2,0,309,20130113
158,PALLEPOLA,20130113,2,0,158,20130113
0,PANADURA,20130113,2,10,0,20130113
126,Panduwasnuwara,20130113,2,0,126,20130113
88,Pannala,20130113,2,9,88,20130113
308,PANVILA,20130113,2,0,308,20130113
237,PASGODA,20130113,2,1,237,20130113
252,Passara,20130113,2,3,252,20130113
184,PELMADULLA,20130113,2,0,184,20130113
172,PILIYANDALA,20130113,2,4,172,20130113
201,POINT PEDRO,20130113,2,1,201,20130113
209,Polgahawela,20130113,2,14,209,20130113
73,Polpithigama,20130113,2,5,73,20130113
319,POOJAPITIYA,20130113,2,0,319,20130113
317,POONAKARY,20130113,2,0,317,20130113
97,POTTUVIL,20130113,2,0,97,20130113
225,MATARA PS,20130113,2,1,225,20130113
111,PUTHUKKUDIYIRUPPU,20130113,2,0,111,20130113
8,Puttalam,20130113,2,4,8,20130113
115,RAGALA,20130113,2,0,115,20130113
19,RAGAMA,20130113,2,2,19,20130113
122,RAJANGANAYA,20130113,2,1,122,20130113
210,RAMBEWA,20130113,2,1,210,20130113
