mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,ADDACHCHENAI,20131124,47,0,259,20131124
29,AGALAWATTA,20131124,47,0,29,20131124
45,AKKARAIPATTU,20131124,47,1,45,20131124
183,AKMEEMANA,20131124,47,1,183,20131124
226,AKURANA,20131124,47,0,226,20131124
77,AKURESSA,20131124,47,1,77,20131124
44,ALAYADIVEMBU,20131124,47,0,44,20131124
213,ALAWWA,20131124,47,2,213,20131124
90,AMBAGAMUWA,20131124,47,2,90,20131124
14,AMBALANGODA,20131124,47,0,14,20131124
79,AMBALANTOTA,20131124,47,0,79,20131124
132,AMBANGANGA KORALE,20131124,47,1,132,20131124
224,Ambanpola,20131124,47,0,224,20131124
51,AMPARA,20131124,47,0,51,20131124
228,Anamaduwa,20131124,47,2,228,20131124
159,ANGUNUKOLAPELES,20131124,47,0,159,20131124
61,Anuradhapura,20131124,47,0,61,20131124
255,Arachchikattuwa,20131124,47,0,255,20131124
205,ARANAYAKA,20131124,47,3,205,20131124
47,ARAYAMPATHY,20131124,47,0,47,20131124
146,ATTANAGALLA,20131124,47,4,146,20131124
6,ATHURALIYA,20131124,47,1,6,20131124
144,AYAGAMA,20131124,47,0,144,20131124
253,Badalkumbura,20131124,47,1,253,20131124
200,BADDEGAMA,20131124,47,3,200,20131124
280,Badulla,20131124,47,1,280,20131124
240,BALANGODA,20131124,47,2,240,20131124
251,BALAPITIYA,20131124,47,0,251,20131124
204,BAMBARADENIYA,20131124,47,0,204,20131124
194,Bamunukotuwa,20131124,47,1,194,20131124
2,BANDARAGAMA,20131124,47,3,2,20131124
168,Bandarawela,20131124,47,1,168,20131124
134,BATTICALOA,20131124,47,0,134,20131124
232,BELIATTA,20131124,47,1,232,20131124
18,BERUWALA,20131124,47,4,18,20131124
50,Bibila,20131124,47,0,50,20131124
199,Bingiriya,20131124,47,0,199,20131124
3,BIYAGAMA,20131124,47,3,3,20131124
241,BOGAWANTHALAWA,20131124,47,0,241,20131124
230,BOPE-PODDALA,20131124,47,1,230,20131124
298,BORALESGAMUWA,20131124,47,6,298,20131124
265,BULATHKOHUPITIYA,20131124,47,1,265,20131124
314,BULATHSINHALA,20131124,47,0,314,20131124
23,Buttala,20131124,47,0,23,20131124
262,CHANKANAI,20131124,47,1,262,20131124
37,CHAVAKACHCHERI,20131124,47,0,37,20131124
177,CHEDDIKULAM,20131124,47,0,177,20131124
12,CHENKALADY,20131124,47,2,12,20131124
153,Chilaw,20131124,47,2,153,20131124
49,DAMANA,20131124,47,0,49,20131124
180,DAMBULLA,20131124,47,1,180,20131124
284,Dankotuwa,20131124,47,2,284,20131124
133,DEHIYATHAKANDIYA,20131124,47,1,133,20131124
71,DEHIOVITA,20131124,47,0,71,20131124
173,DEHIWALA,20131124,47,34,173,20131124
267,DERANIYAGALA,20131124,47,1,267,20131124
289,DEVINUWARA,20131124,47,0,289,20131124
248,DICKWELLA,20131124,47,0,248,20131124
147,DIMBULAGALA,20131124,47,3,147,20131124
222,WELIVITIYA-DIVITHURA,20131124,47,1,222,20131124
140,Dodamgoda,20131124,47,0,140,20131124
89,DOLUWA,20131124,47,3,89,20131124
216,DOMPE,20131124,47,3,216,20131124
119,DIVULAPITIYA,20131124,47,0,119,20131124
229,EHELIYAGODA,20131124,47,3,229,20131124
157,ELAHERA,20131124,47,0,157,20131124
143,ELAPATHA,20131124,47,0,143,20131124
169,Ella,20131124,47,0,169,20131124
221,ELPITIYA,20131124,47,1,221,20131124
264,EMBILIPITIYA,20131124,47,4,264,20131124
106,ERAVUR,20131124,47,0,106,20131124
283,Galagedara,20131124,47,0,283,20131124
91,PATHAHEWAHETA,20131124,47,0,91,20131124
268,GALENBIDUNUWAWE,20131124,47,0,268,20131124
167,GALEWELA,20131124,47,1,167,20131124
107,Galgamuwa,20131124,47,2,107,20131124
212,GALIGAMUWA,20131124,47,2,212,20131124
15,GALNEWA,20131124,47,0,15,20131124
189,GAMPAHA,20131124,47,6,189,20131124
165,UDAPALATHA,20131124,47,3,165,20131124
72,Ganewatta,20131124,47,1,72,20131124
100,GANGA IHALA KORALE,20131124,47,2,100,20131124
56,Girandurukotte,20131124,47,1,56,20131124
286,Giribawa,20131124,47,1,286,20131124
174,GODAKAWELA,20131124,47,0,174,20131124
31,GORAMANKADAWELA,20131124,47,0,31,20131124
43,GONAPINUWALA,20131124,47,0,43,20131124
182,HABARADUWA,20131124,47,3,182,20131124
192,HAKMANA,20131124,47,1,192,20131124
148,Haldummulla,20131124,47,1,148,20131124
116,Haliela,20131124,47,1,116,20131124
80,HAMBANTOTA,20131124,47,0,80,20131124
275,HANGURANKETHA,20131124,47,0,275,20131124
278,HANWELLA,20131124,47,2,278,20131124
149,Haputhale,20131124,47,2,149,20131124
84,Hasalaka,20131124,47,2,84,20131124
282,HATHARALIYADDA,20131124,47,0,282,20131124
42,HIKKADUWA,20131124,47,1,42,20131124
190,HINGURAKGODA,20131124,47,6,190,20131124
101,HOMAGAMA,20131124,47,15,101,20131124
163,HORANA,20131124,47,4,163,20131124
102,HOROWPOTHANA,20131124,47,0,102,20131124
276,Ibbagamuwa,20131124,47,1,276,20131124
76,IMADUWA,20131124,47,1,76,20131124
239,IMBULPE,20131124,47,3,239,20131124
67,BENTOTA,20131124,47,1,67,20131124
292,INGIRIYA,20131124,47,1,292,20131124
16,IPALOGAMA,20131124,47,0,16,20131124
296,IRAKKAMAM,20131124,47,0,296,20131124
65,JA-ELA,20131124,47,2,65,20131124
4,KADUWELA,20131124,47,38,4,20131124
104,KAHATAGASDIGILIYA,20131124,47,0,104,20131124
175,KAHAWATHTHA,20131124,47,0,175,20131124
141,KALAWANA,20131124,47,2,141,20131124
260,KALMUNAI SOUTH ( MUSLIM DIV ),20131124,47,1,260,20131124
7,Kalpitiya,20131124,47,2,7,20131124
1,KALUTARA,20131124,47,4,1,20131124
238,KALUWANCHIKUDY,20131124,47,1,238,20131124
171,KAMBURUPITIYA,20131124,47,1,171,20131124
92,Kandaketiya,20131124,47,2,92,20131124
110,KANDAWALAI,20131124,47,0,110,20131124
294,KANTHALE,20131124,47,0,294,20131124
263,KARAITHIVU,20131124,47,0,263,20131124
223,KARANDENIYA,20131124,47,4,223,20131124
36,KARAVEDDY,20131124,47,2,36,20131124
9,Karuwalagaswewa,20131124,47,0,9,20131124
105,KATANA,20131124,47,1,105,20131124
234,Kataragama,20131124,47,1,234,20131124
46,KATTANKUDY,20131124,47,0,46,20131124
96,KATUWANA,20131124,47,0,96,20131124
279,KAYTS,20131124,47,0,279,20131124
103,KEBITHIGOLLEWA,20131124,47,0,103,20131124
242,KEGALLE,20131124,47,7,242,20131124
246,KEKIRAWA,20131124,47,0,246,20131124
41,KELANIYA,20131124,47,2,41,20131124
203,KILINOCHCHI,20131124,47,1,203,20131124
256,KINNIYA,20131124,47,0,256,20131124
11,KIRAN,20131124,47,1,11,20131124
293,KIRIELLA,20131124,47,1,293,20131124
249,KIRINDA PUHULWELLA,20131124,47,0,249,20131124
258,Kobeigane,20131124,47,0,258,20131124
70,KOLONNAWA,20131124,47,19,70,20131124
197,KOLONNA,20131124,47,2,197,20131124
35,KOPAY,20131124,47,0,35,20131124
40,KOTAGALA,20131124,47,0,40,20131124
137,KOTAPOLA,20131124,47,2,137,20131124
48,Kotawehera,20131124,47,0,48,20131124
38,KOTHMALE,20131124,47,0,38,20131124
218,PITAKOTTE,20131124,47,1,218,20131124
32,KUCHCHAVELI,20131124,47,0,32,20131124
247,Kuliyapitiya,20131124,47,1,247,20131124
277,KUNDASALE,20131124,47,1,277,20131124
307,CMC,20131124,47,0,307,20131124
207,Kurunegala,20131124,47,1,207,20131124
271,KURUWITA,20131124,47,0,271,20131124
85,LAGGALA-PALLEGAMA,20131124,47,0,85,20131124
98,LAHUGALA,20131124,47,0,98,20131124
187,LANKAPURA,20131124,47,2,187,20131124
313,LINDULA,20131124,47,0,313,20131124
188,Lunugala,20131124,47,0,188,20131124
128,LUNUGAMVEHERA,20131124,47,1,128,20131124
59,MADHU,20131124,47,0,59,20131124
139,MADURAWALA,20131124,47,0,139,20131124
54,MAHAOYA,20131124,47,0,54,20131124
112,MAHARA,20131124,47,1,112,20131124
33,MAHARAGAMA,20131124,47,16,33,20131124
290,Mahawewa,20131124,47,0,290,20131124
55,Mahiyanganaya,20131124,47,1,55,20131124
243,Mahawa,20131124,47,0,243,20131124
5,MALIMBADA,20131124,47,1,5,20131124
312,Mallawapitiya,20131124,47,0,312,20131124
301,MENIKHINNA,20131124,47,0,301,20131124
154,MANNAR TOWN,20131124,47,0,154,20131124
306,Marawila,20131124,47,0,306,20131124
272,MASKELIYA,20131124,47,0,272,20131124
123,MATALE,20131124,47,1,123,20131124
125,MATHURATA,20131124,47,0,125,20131124
68,MATHUGAMA,20131124,47,4,68,20131124
206,MAWANELLA,20131124,47,6,206,20131124
270,Mawathagama,20131124,47,0,270,20131124
69,BATTARAMULLA,20131124,47,132,69,20131124
58,MC - Dambulla,20131124,47,0,58,20131124
299,NEGAMBO,20131124,47,13,299,20131124
162,GALLE FOUR GRAVETS,20131124,47,2,162,20131124
185,JAFFNA,20131124,47,2,185,20131124
99,KANDY FOUR GRAVETS & GANGAWATA KORALE,20131124,47,0,99,20131124
295,MC-Kurunegala,20131124,47,0,295,20131124
25,MC-Matale,20131124,47,0,25,20131124
288,MATARA MC,20131124,47,1,288,20131124
124,NUWARA ELIYA MC,20131124,47,0,124,20131124
315,MEDADUMBARA,20131124,47,1,315,20131124
274,Medagama,20131124,47,1,274,20131124
236,MEDAWACHCHIYA,20131124,47,0,236,20131124
217,MEDIRIGIRIYA,20131124,47,1,217,20131124
118,Meegahakivula,20131124,47,2,118,20131124
131,MIRIGAMA,20131124,47,6,131,20131124
181,MIHINTALE,20131124,47,1,181,20131124
120,MINUWANGODA,20131124,47,10,120,20131124
130,Monaragala,20131124,47,0,130,20131124
254,MORATUWA,20131124,47,17,254,20131124
136,PITABEDDARA,20131124,47,0,136,20131124
170,MULATIYANA,20131124,47,0,170,20131124
231,MULLAITIVU,20131124,47,1,231,20131124
310,Mundalama,20131124,47,0,310,20131124
215,MUSALAI,20131124,47,0,215,20131124
13,MUTHUR,20131124,47,0,13,20131124
186,NALLUR,20131124,47,2,186,20131124
250,Narammala,20131124,47,1,250,20131124
285,Nattandiya,20131124,47,0,285,20131124
156,NAULA,20131124,47,0,156,20131124
261,NAVITHANVELI,20131124,47,2,261,20131124
39,PASBAGE KORALE,20131124,47,1,39,20131124
161,Nawalbase(,20131124,47,0,161,20131124
87,NELUWA,20131124,47,0,87,20131124
257,Nikaweratiya,20131124,47,0,257,20131124
320,NINTHAVUR,20131124,47,0,320,20131124
142,NIVITHIGALA,20131124,47,1,142,20131124
63,NIYAGAMA,20131124,47,1,63,20131124
121,NOCHCHIYAGAMA,20131124,47,1,121,20131124
164,NUGEGODA,20131124,47,12,164,20131124
281,NUWARA ELIYA,20131124,47,0,281,20131124
