mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,ADDACHCHENAI,20130217,7,2,259,20130217
29,AGALAWATTA,20130217,7,1,29,20130217
45,AKKARAIPATTU,20130217,7,11,45,20130217
183,AKMEEMANA,20130217,7,0,183,20130217
226,AKURANA,20130217,7,6,226,20130217
77,AKURESSA,20130217,7,4,77,20130217
44,ALAYADIVEMBU,20130217,7,1,44,20130217
213,ALAWWA,20130217,7,8,213,20130217
90,AMBAGAMUWA,20130217,7,0,90,20130217
14,AMBALANGODA,20130217,7,1,14,20130217
79,AMBALANTOTA,20130217,7,2,79,20130217
132,AMBANGANGA KORALE,20130217,7,0,132,20130217
224,Ambanpola,20130217,7,0,224,20130217
51,AMPARA,20130217,7,1,51,20130217
228,Anamaduwa,20130217,7,1,228,20130217
159,ANGUNUKOLAPELES,20130217,7,1,159,20130217
61,Anuradhapura,20130217,7,3,61,20130217
255,Arachchikattuwa,20130217,7,2,255,20130217
205,ARANAYAKA,20130217,7,1,205,20130217
47,ARAYAMPATHY,20130217,7,0,47,20130217
146,ATTANAGALLA,20130217,7,1,146,20130217
6,ATHURALIYA,20130217,7,0,6,20130217
144,AYAGAMA,20130217,7,2,144,20130217
253,Badalkumbura,20130217,7,0,253,20130217
200,BADDEGAMA,20130217,7,0,200,20130217
280,Badulla,20130217,7,7,280,20130217
240,BALANGODA,20130217,7,6,240,20130217
251,BALAPITIYA,20130217,7,2,251,20130217
204,BAMBARADENIYA,20130217,7,1,204,20130217
194,Bamunukotuwa,20130217,7,0,194,20130217
2,BANDARAGAMA,20130217,7,5,2,20130217
168,Bandarawela,20130217,7,0,168,20130217
134,BATTICALOA,20130217,7,2,134,20130217
232,BELIATTA,20130217,7,1,232,20130217
18,BERUWALA,20130217,7,3,18,20130217
50,Bibila,20130217,7,0,50,20130217
199,Bingiriya,20130217,7,2,199,20130217
3,BIYAGAMA,20130217,7,4,3,20130217
241,BOGAWANTHALAWA,20130217,7,0,241,20130217
230,BOPE-PODDALA,20130217,7,0,230,20130217
298,BORALESGAMUWA,20130217,7,11,298,20130217
265,BULATHKOHUPITIYA,20130217,7,2,265,20130217
314,BULATHSINHALA,20130217,7,0,314,20130217
23,Buttala,20130217,7,3,23,20130217
262,CHANKANAI,20130217,7,0,262,20130217
37,CHAVAKACHCHERI,20130217,7,0,37,20130217
177,CHEDDIKULAM,20130217,7,0,177,20130217
12,CHENKALADY,20130217,7,1,12,20130217
153,Chilaw,20130217,7,24,153,20130217
49,DAMANA,20130217,7,0,49,20130217
180,DAMBULLA,20130217,7,0,180,20130217
284,Dankotuwa,20130217,7,1,284,20130217
133,DEHIYATHAKANDIYA,20130217,7,1,133,20130217
71,DEHIOVITA,20130217,7,1,71,20130217
173,DEHIWALA,20130217,7,2,173,20130217
267,DERANIYAGALA,20130217,7,1,267,20130217
289,DEVINUWARA,20130217,7,1,289,20130217
248,DICKWELLA,20130217,7,3,248,20130217
147,DIMBULAGALA,20130217,7,1,147,20130217
222,WELIVITIYA-DIVITHURA,20130217,7,0,222,20130217
140,Dodamgoda,20130217,7,0,140,20130217
89,DOLUWA,20130217,7,1,89,20130217
216,DOMPE,20130217,7,3,216,20130217
119,DIVULAPITIYA,20130217,7,4,119,20130217
229,EHELIYAGODA,20130217,7,4,229,20130217
157,ELAHERA,20130217,7,0,157,20130217
143,ELAPATHA,20130217,7,4,143,20130217
169,Ella,20130217,7,0,169,20130217
221,ELPITIYA,20130217,7,0,221,20130217
264,EMBILIPITIYA,20130217,7,4,264,20130217
106,ERAVUR,20130217,7,1,106,20130217
283,Galagedara,20130217,7,2,283,20130217
91,PATHAHEWAHETA,20130217,7,0,91,20130217
268,GALENBIDUNUWAWE,20130217,7,0,268,20130217
167,GALEWELA,20130217,7,0,167,20130217
107,Galgamuwa,20130217,7,1,107,20130217
212,GALIGAMUWA,20130217,7,2,212,20130217
15,GALNEWA,20130217,7,0,15,20130217
189,GAMPAHA,20130217,7,5,189,20130217
165,UDAPALATHA,20130217,7,0,165,20130217
72,Ganewatta,20130217,7,0,72,20130217
100,GANGA IHALA KORALE,20130217,7,5,100,20130217
56,Girandurukotte,20130217,7,0,56,20130217
286,Giribawa,20130217,7,1,286,20130217
174,GODAKAWELA,20130217,7,0,174,20130217
31,GORAMANKADAWELA,20130217,7,1,31,20130217
43,GONAPINUWALA,20130217,7,0,43,20130217
182,HABARADUWA,20130217,7,0,182,20130217
192,HAKMANA,20130217,7,4,192,20130217
148,Haldummulla,20130217,7,1,148,20130217
116,Haliela,20130217,7,3,116,20130217
80,HAMBANTOTA,20130217,7,1,80,20130217
275,HANGURANKETHA,20130217,7,2,275,20130217
278,HANWELLA,20130217,7,0,278,20130217
149,Haputhale,20130217,7,0,149,20130217
84,Hasalaka,20130217,7,1,84,20130217
282,HATHARALIYADDA,20130217,7,0,282,20130217
42,HIKKADUWA,20130217,7,1,42,20130217
190,HINGURAKGODA,20130217,7,3,190,20130217
101,HOMAGAMA,20130217,7,5,101,20130217
163,HORANA,20130217,7,2,163,20130217
102,HOROWPOTHANA,20130217,7,1,102,20130217
276,Ibbagamuwa,20130217,7,3,276,20130217
76,IMADUWA,20130217,7,1,76,20130217
239,IMBULPE,20130217,7,1,239,20130217
67,BENTOTA,20130217,7,0,67,20130217
292,INGIRIYA,20130217,7,0,292,20130217
16,IPALOGAMA,20130217,7,1,16,20130217
296,IRAKKAMAM,20130217,7,0,296,20130217
65,JA-ELA,20130217,7,4,65,20130217
4,KADUWELA,20130217,7,23,4,20130217
104,KAHATAGASDIGILIYA,20130217,7,0,104,20130217
175,KAHAWATHTHA,20130217,7,0,175,20130217
141,KALAWANA,20130217,7,0,141,20130217
260,KALMUNAI SOUTH ( MUSLIM DIV ),20130217,7,1,260,20130217
7,Kalpitiya,20130217,7,1,7,20130217
1,KALUTARA,20130217,7,2,1,20130217
238,KALUWANCHIKUDY,20130217,7,1,238,20130217
171,KAMBURUPITIYA,20130217,7,1,171,20130217
92,Kandaketiya,20130217,7,0,92,20130217
110,KANDAWALAI,20130217,7,1,110,20130217
294,KANTHALE,20130217,7,0,294,20130217
263,KARAITHIVU,20130217,7,3,263,20130217
223,KARANDENIYA,20130217,7,0,223,20130217
36,KARAVEDDY,20130217,7,0,36,20130217
9,Karuwalagaswewa,20130217,7,0,9,20130217
105,KATANA,20130217,7,2,105,20130217
234,Kataragama,20130217,7,0,234,20130217
46,KATTANKUDY,20130217,7,3,46,20130217
96,KATUWANA,20130217,7,1,96,20130217
279,KAYTS,20130217,7,1,279,20130217
103,KEBITHIGOLLEWA,20130217,7,0,103,20130217
242,KEGALLE,20130217,7,2,242,20130217
246,KEKIRAWA,20130217,7,1,246,20130217
41,KELANIYA,20130217,7,9,41,20130217
203,KILINOCHCHI,20130217,7,2,203,20130217
256,KINNIYA,20130217,7,0,256,20130217
11,KIRAN,20130217,7,0,11,20130217
293,KIRIELLA,20130217,7,0,293,20130217
249,KIRINDA PUHULWELLA,20130217,7,0,249,20130217
258,Kobeigane,20130217,7,1,258,20130217
70,KOLONNAWA,20130217,7,22,70,20130217
197,KOLONNA,20130217,7,1,197,20130217
35,KOPAY,20130217,7,3,35,20130217
40,KOTAGALA,20130217,7,1,40,20130217
137,KOTAPOLA,20130217,7,0,137,20130217
48,Kotawehera,20130217,7,0,48,20130217
38,KOTHMALE,20130217,7,0,38,20130217
218,PITAKOTTE,20130217,7,9,218,20130217
32,KUCHCHAVELI,20130217,7,0,32,20130217
247,Kuliyapitiya,20130217,7,2,247,20130217
277,KUNDASALE,20130217,7,1,277,20130217
307,CMC,20130217,7,0,307,20130217
207,Kurunegala,20130217,7,28,207,20130217
271,KURUWITA,20130217,7,1,271,20130217
85,LAGGALA-PALLEGAMA,20130217,7,0,85,20130217
98,LAHUGALA,20130217,7,0,98,20130217
187,LANKAPURA,20130217,7,0,187,20130217
313,LINDULA,20130217,7,0,313,20130217
188,Lunugala,20130217,7,0,188,20130217
128,LUNUGAMVEHERA,20130217,7,1,128,20130217
59,MADHU,20130217,7,0,59,20130217
139,MADURAWALA,20130217,7,1,139,20130217
54,MAHAOYA,20130217,7,0,54,20130217
112,MAHARA,20130217,7,9,112,20130217
33,MAHARAGAMA,20130217,7,12,33,20130217
290,Mahawewa,20130217,7,2,290,20130217
55,Mahiyanganaya,20130217,7,0,55,20130217
243,Mahawa,20130217,7,0,243,20130217
5,MALIMBADA,20130217,7,1,5,20130217
312,Mallawapitiya,20130217,7,0,312,20130217
301,MENIKHINNA,20130217,7,0,301,20130217
154,MANNAR TOWN,20130217,7,3,154,20130217
306,Marawila,20130217,7,0,306,20130217
272,MASKELIYA,20130217,7,1,272,20130217
123,MATALE,20130217,7,0,123,20130217
125,MATHURATA,20130217,7,1,125,20130217
68,MATHUGAMA,20130217,7,2,68,20130217
206,MAWANELLA,20130217,7,5,206,20130217
270,Mawathagama,20130217,7,10,270,20130217
69,BATTARAMULLA,20130217,7,82,69,20130217
58,MC - Dambulla,20130217,7,0,58,20130217
299,NEGAMBO,20130217,7,7,299,20130217
162,GALLE FOUR GRAVETS,20130217,7,1,162,20130217
185,JAFFNA,20130217,7,5,185,20130217
99,KANDY FOUR GRAVETS & GANGAWATA KORALE,20130217,7,19,99,20130217
295,MC-Kurunegala,20130217,7,4,295,20130217
25,MC-Matale,20130217,7,1,25,20130217
288,MATARA MC,20130217,7,2,288,20130217
124,NUWARA ELIYA MC,20130217,7,1,124,20130217
