stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,0.0,20130902,01KG0329,20130902
01BD0545,WEWESSA ESTATE,0.0,20130902,01BD0545,20130902
01RT196A,KALAWANA MINI HYDRO,10.5,20130902,01RT196A,20130902
01PU313A,MARAWILA,0.0,20130902,01PU313A,20130902
01KG175A,IBBAGAMUWA,0.0,20130902,01KG175A,20130902
01KG0326,MEDIYAWA TANK,0.0,20130902,01KG0326,20130902
01PL0340,MINNERIYA TANK,0.0,20130902,01PL0340,20130902
01PL224A,KAUDULLA WEWA,0.0,20130902,01PL224A,20130902
01MU357A,MUTU IYANKADDU,0.0,20130902,01MU357A,20130902
01AM0459,SAGAMAM TANK,0.0,20130902,01AM0459,20130902
01JF0425,POINT PEDRO,0.0,20130902,01JF0425,20130902
01KE0544,WEWELTALAWA ESTATE,12.1,20130902,01KE0544,20130902
01CB0268,LABUGAMA TANK,0.0,20130902,01CB0268,20130902
01PL538C,WELIKANDA SINGHAPURA,48.0,20130902,01PL538C,20130902
01AN104A,EHETUGASWEWA,0.0,20130902,01AN104A,20130902
01KT0200,KALUTARA-P.W.D.,2.2,20130902,01KT0200,20130902
01AM0012,AMPARAI TANK,0.0,20130902,01AM0012,20130902
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20130902,01KG0532,20130902
01MG540A,WELLAWAYA,0.0,20130902,01MG540A,20130902
01GL0030,BADDEGAMA ESTATE,4.8,20130902,01GL0030,20130902
01KG407A,PANNALA VIRIDIYAWA EST,0.7,20130902,01KG407A,20130902
01MU0216,KANNUKKENI TANK,0.0,20130902,01MU0216,20130902
01KG469A,SIYAMBALANGAMUWA,0.0,20130902,01KG469A,20130902
01KI0183,IRANAMADU TANK,16.8,20130902,01KI0183,20130902
01AM001E,ADDALACHENAI,0.0,20130902,01AM001E,20130902
01GM0011,AMBEPUSSA GOVT FARM,0.0,20130902,01GM0011,20130902
01GL0267,LABUDUWA,14.7,20130902,01GL0267,20130902
01RT042C,BELIHULOYA,0.0,20130902,01RT042C,20130902
01PU0065,CHILAW-P.W.D,0.0,20130902,01PU0065,20130902
01CB0025,AVISSAWELLA ESTATE,2.0,20130902,01CB0025,20130902
01CB0150,HANWELLA GROUP,0.0,20130902,01CB0150,20130902
01GM0373,NEGOMBO,3.0,20130902,01GM0373,20130902
01RT0435,PUSSELLA S.P.,0.0,20130902,01RT0435,20130902
01BT197B,KALKUDAH,6.6,20130902,01BT197B,20130902
01NE506B,UDARADELLA,4.1,20130902,01NE506B,20130902
01AM368B,NAVATKIRI ARU TANK,42.0,20130902,01AM368B,20130902
01RT0032,BALANGODA POST OFFICE,0.0,20130902,01RT0032,20130902
01AM493B,THIRUKKOVIL,0.0,20130902,01AM493B,20130902
01BT0357,MYLAMBAVELLY ESTATE,11.2,20130902,01BT0357,20130902
01KE009B,AMBANPITIYA ESTATE,4.0,20130902,01KE009B,20130902
01HT481A,SURIYAWEWA,0.0,20130902,01HT481A,20130902
01MT0232,KEKENADURA (MATARA),0.0,20130902,01MT0232,20130902
01KT400C,PALLEGODA ESTATE,11.0,20130902,01KT400C,20130902
01KG014A,ANDIGAMA FARM,0.0,20130902,01KG014A,20130902
01CB166A,HOMAGAMA,0.0,20130902,01CB166A,20130902
01GM487B,THAMMITA,2.9,20130902,01GM487B,20130902
01NE0236,KENILWORTH (STRATHELLIE),0.0,20130902,01NE0236,20130902
01KG258D,KULIYAPITIYA,1.3,20130902,01KG258D,20130902
01CB469B,COLOMBO PORT,1.6,20130902,01CB469B,20130902
01KG404A,PANDUWASNUWARA,0.0,20130902,01KG404A,20130902
01CB0080,DEHIWALA ZOO,25.8,20130902,01CB0080,20130902
01KY0418,PERADENIYA BOT.GARDENS,0.0,20130902,01KY0418,20130902
01KG0452,RIDIBENDI ELA,0.0,20130902,01KG0452,20130902
01CB0026,AVISSAWELLA HOSPITAL,0.5,20130902,01CB0026,20130902
01GM0528,WALPITA,0.0,20130902,01GM0528,20130902
01CB0016,ANGODA MENTAL HOSPITAL,5.5,20130902,01CB0016,20130902
01KT0035,BANDARAGAMA,1.3,20130902,01KT0035,20130902
01KG0256,KOULWEWA,2.0,20130902,01KG0256,20130902
01PL020A,ARALAGANWILA,38.0,20130902,01PL020A,20130902
01KT513A,USK VALLEY S.P.,0.0,20130902,01KT513A,20130902
01MG141B,HANDAPANGALA,0.0,20130902,01MG141B,20130902
01KG0253,HAKWATUNA-OYA,0.0,20130902,01KG0253,20130902
01HT0292,MAHA LEWAYA (HAMBANTOTA),0.3,20130902,01HT0292,20130902
43PPP,POLONNARUWA,4.3,20130902,43PPP,20130902
01PU0013,ANAMADUWA DISPENSARY,0.0,20130902,01PU0013,20130902
01VA414A,PAVATKULAM,0.0,20130902,01VA414A,20130902
01KE0021,ARANAYAKE GOVT. HOSPITAL,0.0,20130902,01KE0021,20130902
01ML324A,MEDAPIHILLA,0.0,20130902,01ML324A,20130902
01KG092B,DODANGASLANDA,0.0,20130902,01KG092B,20130902
01VA0518,VAVUNIYA P.W.D.,0.0,20130902,01VA0518,20130902
01AM459A,SAMANTHURAI,0.0,20130902,01AM459A,20130902
01RT539B,WELLANDURA TEA FACTORY,2.4,20130902,01RT539B,20130902
01KT021A,ARAMANAGOLLA,4.4,20130902,01KT021A,20130902
01AM257A,KUDASIGIRIYA,57.7,20130902,01AM257A,20130902
43418,TRINCOMALEE,0.0,20130902,43418,20130902
43421,ANURADHAPURA,10.1,20130902,43421,20130902
43413,MANNAR,0.0,20130902,43413,20130902
43467,RATMALANA,0.4,20130902,43467,20130902
43424,PUTTALAM,0.0,20130902,43424,20130902
43999,POTTUVIL,0.0,20130902,43999,20130902
43404,JAFFNA,0.0,20130902,43404,20130902
43441,KURUNEGALA,0.0,20130902,43441,20130902
43436,BATTICALOA,0.0,20130902,43436,20130902
43444,KATUGASTOTA,0.3,20130902,43444,20130902
143476,BANDARAWELA,0.0,20130902,143476,20130902
