stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,0.0,20130901,01KG0329,20130901
01BD0545,WEWESSA ESTATE,41.0,20130901,01BD0545,20130901
01RT196A,KALAWANA MINI HYDRO,2.0,20130901,01RT196A,20130901
01PU313A,MARAWILA,1.2,20130901,01PU313A,20130901
01KG175A,IBBAGAMUWA,0.0,20130901,01KG175A,20130901
01KG0326,MEDIYAWA TANK,0.0,20130901,01KG0326,20130901
01PL0340,MINNERIYA TANK,0.0,20130901,01PL0340,20130901
01PL224A,KAUDULLA WEWA,0.0,20130901,01PL224A,20130901
01MU357A,MUTU IYANKADDU,3.0,20130901,01MU357A,20130901
01AM0459,SAGAMAM TANK,0.0,20130901,01AM0459,20130901
01JF0425,POINT PEDRO,0.0,20130901,01JF0425,20130901
01KE0544,WEWELTALAWA ESTATE,8.4,20130901,01KE0544,20130901
01CB0268,LABUGAMA TANK,4.6,20130901,01CB0268,20130901
01PL538C,WELIKANDA SINGHAPURA,3.0,20130901,01PL538C,20130901
01AN104A,EHETUGASWEWA,0.0,20130901,01AN104A,20130901
01KT0200,KALUTARA-P.W.D.,0.0,20130901,01KT0200,20130901
01AM0012,AMPARAI TANK,0.0,20130901,01AM0012,20130901
01KG0532,WARIYAPOLA EXPTL.STATION,2.0,20130901,01KG0532,20130901
01MG540A,WELLAWAYA,41.1,20130901,01MG540A,20130901
01GL0030,BADDEGAMA ESTATE,0.0,20130901,01GL0030,20130901
01KG407A,PANNALA VIRIDIYAWA EST,0.0,20130901,01KG407A,20130901
01MU0216,KANNUKKENI TANK,0.0,20130901,01MU0216,20130901
01KG469A,SIYAMBALANGAMUWA,0.0,20130901,01KG469A,20130901
01KI0183,IRANAMADU TANK,22.0,20130901,01KI0183,20130901
01AM001E,ADDALACHENAI,0.0,20130901,01AM001E,20130901
01GM0011,AMBEPUSSA GOVT FARM,0.0,20130901,01GM0011,20130901
01GL0267,LABUDUWA,0.5,20130901,01GL0267,20130901
01RT042C,BELIHULOYA,0.0,20130901,01RT042C,20130901
01PU0065,CHILAW-P.W.D,9.3,20130901,01PU0065,20130901
01CB0025,AVISSAWELLA ESTATE,1.0,20130901,01CB0025,20130901
01CB0150,HANWELLA GROUP,0.0,20130901,01CB0150,20130901
01GM0373,NEGOMBO,8.5,20130901,01GM0373,20130901
01RT0435,PUSSELLA S.P.,0.0,20130901,01RT0435,20130901
01BT197B,KALKUDAH,0.0,20130901,01BT197B,20130901
01NE506B,UDARADELLA,0.0,20130901,01NE506B,20130901
01AM368B,NAVATKIRI ARU TANK,0.0,20130901,01AM368B,20130901
01RT0032,BALANGODA POST OFFICE,0.0,20130901,01RT0032,20130901
01AM493B,THIRUKKOVIL,0.0,20130901,01AM493B,20130901
01BT0357,MYLAMBAVELLY ESTATE,0.0,20130901,01BT0357,20130901
01KE009B,AMBANPITIYA ESTATE,4.2,20130901,01KE009B,20130901
01HT481A,SURIYAWEWA,0.0,20130901,01HT481A,20130901
01MT0232,KEKENADURA (MATARA),0.0,20130901,01MT0232,20130901
01KT400C,PALLEGODA ESTATE,7.8,20130901,01KT400C,20130901
01KG014A,ANDIGAMA FARM,0.0,20130901,01KG014A,20130901
01CB166A,HOMAGAMA,1.8,20130901,01CB166A,20130901
01GM487B,THAMMITA,1.2,20130901,01GM487B,20130901
01NE0236,KENILWORTH (STRATHELLIE),0.0,20130901,01NE0236,20130901
01KG258D,KULIYAPITIYA,0.0,20130901,01KG258D,20130901
01CB469B,COLOMBO PORT,7.5,20130901,01CB469B,20130901
01KG404A,PANDUWASNUWARA,0.0,20130901,01KG404A,20130901
01CB0080,DEHIWALA ZOO,1.4,20130901,01CB0080,20130901
01KY0418,PERADENIYA BOT.GARDENS,2.5,20130901,01KY0418,20130901
01KG0452,RIDIBENDI ELA,0.0,20130901,01KG0452,20130901
01CB0026,AVISSAWELLA HOSPITAL,0.0,20130901,01CB0026,20130901
01GM0528,WALPITA,0.0,20130901,01GM0528,20130901
01CB0016,ANGODA MENTAL HOSPITAL,1.5,20130901,01CB0016,20130901
01KT0035,BANDARAGAMA,0.0,20130901,01KT0035,20130901
01KG0256,KOULWEWA,0.0,20130901,01KG0256,20130901
01PL020A,ARALAGANWILA,8.5,20130901,01PL020A,20130901
01KT513A,USK VALLEY S.P.,5.0,20130901,01KT513A,20130901
01MG141B,HANDAPANGALA,1.6,20130901,01MG141B,20130901
01KG0253,HAKWATUNA-OYA,0.0,20130901,01KG0253,20130901
01HT0292,MAHA LEWAYA (HAMBANTOTA),0.0,20130901,01HT0292,20130901
43PPP,POLONNARUWA,1.9,20130901,43PPP,20130901
01PU0013,ANAMADUWA DISPENSARY,0.0,20130901,01PU0013,20130901
01VA414A,PAVATKULAM,20.0,20130901,01VA414A,20130901
01KE0021,ARANAYAKE GOVT. HOSPITAL,0.0,20130901,01KE0021,20130901
01ML324A,MEDAPIHILLA,30.6,20130901,01ML324A,20130901
01KG092B,DODANGASLANDA,7.7,20130901,01KG092B,20130901
01VA0518,VAVUNIYA P.W.D.,0.0,20130901,01VA0518,20130901
01AM459A,SAMANTHURAI,3.0,20130901,01AM459A,20130901
01RT539B,WELLANDURA TEA FACTORY,0.0,20130901,01RT539B,20130901
01KT021A,ARAMANAGOLLA,2.3,20130901,01KT021A,20130901
01AM257A,KUDASIGIRIYA,14.2,20130901,01AM257A,20130901
43418,TRINCOMALEE,0.0,20130901,43418,20130901
43421,ANURADHAPURA,0.0,20130901,43421,20130901
43413,MANNAR,0.0,20130901,43413,20130901
43467,RATMALANA,23.4,20130901,43467,20130901
43424,PUTTALAM,0.0,20130901,43424,20130901
43999,POTTUVIL,0.0,20130901,43999,20130901
