stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,42.2,20131117,01KG0329,20131117
01BD0545,WEWESSA ESTATE,0.0,20131117,01BD0545,20131117
01RT196A,KALAWANA MINI HYDRO,85.5,20131117,01RT196A,20131117
01PU313A,MARAWILA,1.2,20131117,01PU313A,20131117
01KG175A,IBBAGAMUWA,15.0,20131117,01KG175A,20131117
01KG0326,MEDIYAWA TANK,0.0,20131117,01KG0326,20131117
01PL0340,MINNERIYA TANK,10.0,20131117,01PL0340,20131117
01PL224A,KAUDULLA WEWA,0.0,20131117,01PL224A,20131117
01MU357A,MUTU IYANKADDU,0.0,20131117,01MU357A,20131117
01JF0425,POINT PEDRO,0.0,20131117,01JF0425,20131117
01KE0544,WEWELTALAWA ESTATE,2.0,20131117,01KE0544,20131117
01CB0268,LABUGAMA TANK,8.1,20131117,01CB0268,20131117
01PL538C,WELIKANDA SINGHAPURA,60.5,20131117,01PL538C,20131117
01AN104A,EHETUGASWEWA,0.0,20131117,01AN104A,20131117
01KT0200,KALUTARA-P.W.D.,0.0,20131117,01KT0200,20131117
01AM0012,AMPARAI TANK,0.0,20131117,01AM0012,20131117
01KG0532,WARIYAPOLA EXPTL.STATION,4.0,20131117,01KG0532,20131117
01MG540A,WELLAWAYA,0.0,20131117,01MG540A,20131117
01GL0030,BADDEGAMA ESTATE,0.0,20131117,01GL0030,20131117
01KG407A,PANNALA VIRIDIYAWA EST,7.5,20131117,01KG407A,20131117
01MU0216,KANNUKKENI TANK,0.0,20131117,01MU0216,20131117
01KG469A,SIYAMBALANGAMUWA,0.0,20131117,01KG469A,20131117
01KI0183,IRANAMADU TANK,0.0,20131117,01KI0183,20131117
01AM001E,ADDALACHENAI,0.0,20131117,01AM001E,20131117
01GM0011,AMBEPUSSA GOVT FARM,11.3,20131117,01GM0011,20131117
01GL0267,LABUDUWA,0.0,20131117,01GL0267,20131117
01RT042C,BELIHULOYA,52.7,20131117,01RT042C,20131117
01PU0065,CHILAW-P.W.D,0.0,20131117,01PU0065,20131117
01AN193A,KAHATAGASDIGILIYA  W/S,1.0,20131117,01AN193A,20131117
01CB0025,AVISSAWELLA ESTATE,21.0,20131117,01CB0025,20131117
01CB0150,HANWELLA GROUP,40.6,20131117,01CB0150,20131117
01GM0373,NEGOMBO,48.2,20131117,01GM0373,20131117
01RT0435,PUSSELLA S.P.,14.9,20131117,01RT0435,20131117
01BT197B,KALKUDAH,0.0,20131117,01BT197B,20131117
01NE506B,UDARADELLA,9.7,20131117,01NE506B,20131117
01AM368B,NAVATKIRI ARU TANK,0.0,20131117,01AM368B,20131117
01RT0032,BALANGODA POST OFFICE,5.0,20131117,01RT0032,20131117
01AM493B,THIRUKKOVIL,0.0,20131117,01AM493B,20131117
01BT0357,MYLAMBAVELLY ESTATE,5.4,20131117,01BT0357,20131117
01KE009B,AMBANPITIYA ESTATE,0.0,20131117,01KE009B,20131117
01HT481A,SURIYAWEWA,0.0,20131117,01HT481A,20131117
01MT0232,KEKENADURA (MATARA),0.0,20131117,01MT0232,20131117
01KT400C,PALLEGODA ESTATE,11.0,20131117,01KT400C,20131117
01KG014A,ANDIGAMA FARM,0.0,20131117,01KG014A,20131117
01CB166A,HOMAGAMA,6.0,20131117,01CB166A,20131117
01GM487B,THAMMITA,39.6,20131117,01GM487B,20131117
01NE0236,KENILWORTH (STRATHELLIE),0.0,20131117,01NE0236,20131117
01KG258D,KULIYAPITIYA,0.0,20131117,01KG258D,20131117
01CB469B,COLOMBO PORT,0.0,20131117,01CB469B,20131117
01KG404A,PANDUWASNUWARA,0.0,20131117,01KG404A,20131117
01CB0080,DEHIWALA ZOO,0.0,20131117,01CB0080,20131117
01KY0418,PERADENIYA BOT.GARDENS,0.0,20131117,01KY0418,20131117
01KG0452,RIDIBENDI ELA,0.0,20131117,01KG0452,20131117
01CB0026,AVISSAWELLA HOSPITAL,1.2,20131117,01CB0026,20131117
01GM0528,WALPITA,40.5,20131117,01GM0528,20131117
01CB0016,ANGODA MENTAL HOSPITAL,0.0,20131117,01CB0016,20131117
01JF062A,CHAVAKACHCHERI,0.0,20131117,01JF062A,20131117
01KT0035,BANDARAGAMA,5.3,20131117,01KT0035,20131117
01KG0256,KOULWEWA,1.0,20131117,01KG0256,20131117
01PL020A,ARALAGANWILA,0.0,20131117,01PL020A,20131117
01KT513A,USK VALLEY S.P.,22.0,20131117,01KT513A,20131117
01MG141B,HANDAPANGALA,0.0,20131117,01MG141B,20131117
01KG0253,HAKWATUNA-OYA,0.0,20131117,01KG0253,20131117
43PPP,POLONNARUWA,0.0,20131117,43PPP,20131117
01PU0013,ANAMADUWA DISPENSARY,0.0,20131117,01PU0013,20131117
01VA414A,PAVATKULAM,0.0,20131117,01VA414A,20131117
01KE0021,ARANAYAKE GOVT. HOSPITAL,0.0,20131117,01KE0021,20131117
01ML324A,MEDAPIHILLA,13.7,20131117,01ML324A,20131117
01NE0153,HATTON KOTAGALA ROSITA,0.0,20131117,01NE0153,20131117
01KG092B,DODANGASLANDA,0.0,20131117,01KG092B,20131117
01VA0518,VAVUNIYA P.W.D.,0.0,20131117,01VA0518,20131117
01PL0427,POLONNARUWA AGRI.STATION,0.0,20131117,01PL0427,20131117
01AM459A,SAMANTHURAI,0.0,20131117,01AM459A,20131117
01RT539B,WELLANDURA TEA FACTORY,1.0,20131117,01RT539B,20131117
01KT021A,ARAMANAGOLLA,4.3,20131117,01KT021A,20131117
01AM257A,KUDASIGIRIYA,0.0,20131117,01AM257A,20131117
43418,TRINCOMALEE,5.8,20131117,43418,20131117
43421,ANURADHAPURA,0.8,20131117,43421,20131117
43413,MANNAR,34.3,20131117,43413,20131117
43467,RATMALANA,1.8,20131117,43467,20131117
43424,PUTTALAM,0.0,20131117,43424,20131117
43999,POTTUVIL,0.0,20131117,43999,20131117
43404,JAFFNA,0.0,20131117,43404,20131117
43441,KURUNEGALA,49.0,20131117,43441,20131117
43436,BATTICALOA,0.0,20131117,43436,20131117
43444,KATUGASTOTA,0.0,20131117,43444,20131117
143476,BANDARAWELA,0.0,20131117,143476,20131117
