stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,16.9,20131119,01KG0329,20131119
01BD0545,WEWESSA ESTATE,45.0,20131119,01BD0545,20131119
01RT196A,KALAWANA MINI HYDRO,16.6,20131119,01RT196A,20131119
01PU313A,MARAWILA,0.0,20131119,01PU313A,20131119
01KG175A,IBBAGAMUWA,106.4,20131119,01KG175A,20131119
01KG0326,MEDIYAWA TANK,6.5,20131119,01KG0326,20131119
01PL0340,MINNERIYA TANK,6.0,20131119,01PL0340,20131119
01PL224A,KAUDULLA WEWA,0.0,20131119,01PL224A,20131119
01MU357A,MUTU IYANKADDU,0.0,20131119,01MU357A,20131119
01JF0425,POINT PEDRO,0.0,20131119,01JF0425,20131119
01KE0544,WEWELTALAWA ESTATE,40.3,20131119,01KE0544,20131119
01CB0268,LABUGAMA TANK,78.6,20131119,01CB0268,20131119
01PL538C,WELIKANDA SINGHAPURA,3.5,20131119,01PL538C,20131119
01AN104A,EHETUGASWEWA,0.0,20131119,01AN104A,20131119
01KT0200,KALUTARA-P.W.D.,0.5,20131119,01KT0200,20131119
01AM0012,AMPARAI TANK,20.3,20131119,01AM0012,20131119
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20131119,01KG0532,20131119
01MG540A,WELLAWAYA,106.4,20131119,01MG540A,20131119
01GL0030,BADDEGAMA ESTATE,0.0,20131119,01GL0030,20131119
01KG407A,PANNALA VIRIDIYAWA EST,5.3,20131119,01KG407A,20131119
01MU0216,KANNUKKENI TANK,0.0,20131119,01MU0216,20131119
01KG469A,SIYAMBALANGAMUWA,0.0,20131119,01KG469A,20131119
01KI0183,IRANAMADU TANK,0.0,20131119,01KI0183,20131119
01AM001E,ADDALACHENAI,0.5,20131119,01AM001E,20131119
01GM0011,AMBEPUSSA GOVT FARM,7.8,20131119,01GM0011,20131119
01GL0267,LABUDUWA,0.0,20131119,01GL0267,20131119
01RT042C,BELIHULOYA,77.2,20131119,01RT042C,20131119
01PU0065,CHILAW-P.W.D,0.0,20131119,01PU0065,20131119
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20131119,01AN193A,20131119
01CB0025,AVISSAWELLA ESTATE,0.0,20131119,01CB0025,20131119
01CB0150,HANWELLA GROUP,26.0,20131119,01CB0150,20131119
