stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,0.0,20131103,01KG0329,20131103
01BD0545,WEWESSA ESTATE,23.0,20131103,01BD0545,20131103
01RT196A,KALAWANA MINI HYDRO,10.0,20131103,01RT196A,20131103
01PU313A,MARAWILA,0.0,20131103,01PU313A,20131103
01KG175A,IBBAGAMUWA,0.0,20131103,01KG175A,20131103
01KG0326,MEDIYAWA TANK,5.3,20131103,01KG0326,20131103
01PL0340,MINNERIYA TANK,1.0,20131103,01PL0340,20131103
01PL224A,KAUDULLA WEWA,15.0,20131103,01PL224A,20131103
01MU357A,MUTU IYANKADDU,4.0,20131103,01MU357A,20131103
01JF0425,POINT PEDRO,0.0,20131103,01JF0425,20131103
01KE0544,WEWELTALAWA ESTATE,0.0,20131103,01KE0544,20131103
01CB0268,LABUGAMA TANK,11.4,20131103,01CB0268,20131103
01PL538C,WELIKANDA SINGHAPURA,11.0,20131103,01PL538C,20131103
01AN104A,EHETUGASWEWA,6.7,20131103,01AN104A,20131103
01KT0200,KALUTARA-P.W.D.,13.8,20131103,01KT0200,20131103
01AM0012,AMPARAI TANK,24.1,20131103,01AM0012,20131103
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20131103,01KG0532,20131103
01MG540A,WELLAWAYA,14.7,20131103,01MG540A,20131103
01GL0030,BADDEGAMA ESTATE,13.3,20131103,01GL0030,20131103
01KG407A,PANNALA VIRIDIYAWA EST,0.0,20131103,01KG407A,20131103
01MU0216,KANNUKKENI TANK,23.0,20131103,01MU0216,20131103
01KG469A,SIYAMBALANGAMUWA,0.0,20131103,01KG469A,20131103
01KI0183,IRANAMADU TANK,20.8,20131103,01KI0183,20131103
01AM001E,ADDALACHENAI,19.0,20131103,01AM001E,20131103
01GM0011,AMBEPUSSA GOVT FARM,5.7,20131103,01GM0011,20131103
01GL0267,LABUDUWA,29.6,20131103,01GL0267,20131103
01RT042C,BELIHULOYA,11.2,20131103,01RT042C,20131103
01PU0065,CHILAW-P.W.D,15.3,20131103,01PU0065,20131103
01AN193A,KAHATAGASDIGILIYA  W/S,2.5,20131103,01AN193A,20131103
01CB0025,AVISSAWELLA ESTATE,6.0,20131103,01CB0025,20131103
01CB0150,HANWELLA GROUP,21.0,20131103,01CB0150,20131103
01GM0373,NEGOMBO,0.0,20131103,01GM0373,20131103
01RT0435,PUSSELLA S.P.,12.7,20131103,01RT0435,20131103
01BT197B,KALKUDAH,19.4,20131103,01BT197B,20131103
01NE506B,UDARADELLA,4.3,20131103,01NE506B,20131103
01AM368B,NAVATKIRI ARU TANK,13.0,20131103,01AM368B,20131103
01RT0032,BALANGODA POST OFFICE,10.0,20131103,01RT0032,20131103
01AM493B,THIRUKKOVIL,12.0,20131103,01AM493B,20131103
01BT0357,MYLAMBAVELLY ESTATE,35.5,20131103,01BT0357,20131103
01KE009B,AMBANPITIYA ESTATE,25.4,20131103,01KE009B,20131103
01HT481A,SURIYAWEWA,23.8,20131103,01HT481A,20131103
01MT0232,KEKENADURA (MATARA),30.0,20131103,01MT0232,20131103
01KT400C,PALLEGODA ESTATE,29.0,20131103,01KT400C,20131103
01KG014A,ANDIGAMA FARM,0.0,20131103,01KG014A,20131103
01CB166A,HOMAGAMA,8.5,20131103,01CB166A,20131103
01GM487B,THAMMITA,11.4,20131103,01GM487B,20131103
01NE0236,KENILWORTH (STRATHELLIE),2.0,20131103,01NE0236,20131103
01KG258D,KULIYAPITIYA,0.0,20131103,01KG258D,20131103
01CB469B,COLOMBO PORT,27.9,20131103,01CB469B,20131103
01KG404A,PANDUWASNUWARA,5.5,20131103,01KG404A,20131103
01CB0080,DEHIWALA ZOO,16.4,20131103,01CB0080,20131103
01KY0418,PERADENIYA BOT.GARDENS,0.0,20131103,01KY0418,20131103
01KG0452,RIDIBENDI ELA,0.0,20131103,01KG0452,20131103
01CB0026,AVISSAWELLA HOSPITAL,0.0,20131103,01CB0026,20131103
01GM0528,WALPITA,0.0,20131103,01GM0528,20131103
01CB0016,ANGODA MENTAL HOSPITAL,19.5,20131103,01CB0016,20131103
01JF062A,CHAVAKACHCHERI,23.6,20131103,01JF062A,20131103
01KT0035,BANDARAGAMA,1.8,20131103,01KT0035,20131103
01KG0256,KOULWEWA,0.0,20131103,01KG0256,20131103
01PL020A,ARALAGANWILA,17.7,20131103,01PL020A,20131103
01KT513A,USK VALLEY S.P.,10.0,20131103,01KT513A,20131103
01MG141B,HANDAPANGALA,38.1,20131103,01MG141B,20131103
01KG0253,HAKWATUNA-OYA,2.0,20131103,01KG0253,20131103
43PPP,POLONNARUWA,4.4,20131103,43PPP,20131103
01PU0013,ANAMADUWA DISPENSARY,0.0,20131103,01PU0013,20131103
01VA414A,PAVATKULAM,0.0,20131103,01VA414A,20131103
01KE0021,ARANAYAKE GOVT. HOSPITAL,0.0,20131103,01KE0021,20131103
01ML324A,MEDAPIHILLA,60.1,20131103,01ML324A,20131103
01NE0153,HATTON KOTAGALA ROSITA,3.6,20131103,01NE0153,20131103
01KG092B,DODANGASLANDA,4.0,20131103,01KG092B,20131103
01VA0518,VAVUNIYA P.W.D.,60.0,20131103,01VA0518,20131103
01PL0427,POLONNARUWA AGRI.STATION,5.0,20131103,01PL0427,20131103
01AM459A,SAMANTHURAI,43.0,20131103,01AM459A,20131103
01RT539B,WELLANDURA TEA FACTORY,4.5,20131103,01RT539B,20131103
01KT021A,ARAMANAGOLLA,14.1,20131103,01KT021A,20131103
01AM257A,KUDASIGIRIYA,0.0,20131103,01AM257A,20131103
43418,TRINCOMALEE,14.1,20131103,43418,20131103
43421,ANURADHAPURA,6.6,20131103,43421,20131103
43413,MANNAR,5.1,20131103,43413,20131103
43467,RATMALANA,4.0,20131103,43467,20131103
43424,PUTTALAM,4.6,20131103,43424,20131103
43999,POTTUVIL,6.1,20131103,43999,20131103
43404,JAFFNA,9.2,20131103,43404,20131103
43441,KURUNEGALA,1.6,20131103,43441,20131103
43436,BATTICALOA,13.0,20131103,43436,20131103
43444,KATUGASTOTA,1.4,20131103,43444,20131103
143476,BANDARAWELA,6.7,20131103,143476,20131103
