01VA414A,Pavatkulam,8.68,80.4,20130409,47.9
01VA414A,Pavatkulam,8.68,80.4,20130410,0
01VA414A,Pavatkulam,8.68,80.4,20130411,0
01VA414A,Pavatkulam,8.68,80.4,20130412,0
01VA414A,Pavatkulam,8.68,80.4,20130413,0
01VA414A,Pavatkulam,8.68,80.4,20130414,0
01VA414A,Pavatkulam,8.68,80.4,20130415,0
01VA414A,Pavatkulam,8.68,80.4,20130416,0
01VA414A,Pavatkulam,8.68,80.4,20130417,0
01VA414A,Pavatkulam,8.68,80.4,20130418,0
01VA414A,Pavatkulam,8.68,80.4,20130419,0
01VA414A,Pavatkulam,8.68,80.4,20130420,0
01VA414A,Pavatkulam,8.68,80.4,20130421,0
01VA414A,Pavatkulam,8.68,80.4,20130422,0
01VA414A,Pavatkulam,8.68,80.4,20130423,0
01VA414A,Pavatkulam,8.68,80.4,20130424,0
01VA414A,Pavatkulam,8.68,80.4,20130425,21.3
01VA414A,Pavatkulam,8.68,80.4,20130426,8.5
01VA414A,Pavatkulam,8.68,80.4,20130427,0
01VA414A,Pavatkulam,8.68,80.4,20130428,0
01VA414A,Pavatkulam,8.68,80.4,20130429,0
01VA414A,Pavatkulam,8.68,80.4,20130430,32.1
01VA414A,Pavatkulam,8.68,80.4,20130501,30.1
01VA414A,Pavatkulam,8.68,80.4,20130502,1.8
01VA414A,Pavatkulam,8.68,80.4,20130503,31.2
01VA414A,Pavatkulam,8.68,80.4,20130504,0
01VA414A,Pavatkulam,8.68,80.4,20130505,1.7
01VA414A,Pavatkulam,8.68,80.4,20130506,2.8
01VA414A,Pavatkulam,8.68,80.4,20130507,0
01VA414A,Pavatkulam,8.68,80.4,20130508,1.6
01VA414A,Pavatkulam,8.68,80.4,20130509,0
01VA414A,Pavatkulam,8.68,80.4,20130510,0
01VA414A,Pavatkulam,8.68,80.4,20130511,0
01VA414A,Pavatkulam,8.68,80.4,20130512,1.2
01VA414A,Pavatkulam,8.68,80.4,20130513,41.3
01VA414A,Pavatkulam,8.68,80.4,20130514,0
01VA414A,Pavatkulam,8.68,80.4,20130515,0
01VA414A,Pavatkulam,8.68,80.4,20130516,0
01VA414A,Pavatkulam,8.68,80.4,20130517,0
01VA414A,Pavatkulam,8.68,80.4,20130518,0
01VA414A,Pavatkulam,8.68,80.4,20130519,0
01VA414A,Pavatkulam,8.68,80.4,20130520,6.5
01VA414A,Pavatkulam,8.68,80.4,20130521,5.2
01VA414A,Pavatkulam,8.68,80.4,20130522,1
01VA414A,Pavatkulam,8.68,80.4,20130523,0
01VA414A,Pavatkulam,8.68,80.4,20130524,2.4
01VA414A,Pavatkulam,8.68,80.4,20130525,14.4
01VA414A,Pavatkulam,8.68,80.4,20130526,3
01VA414A,Pavatkulam,8.68,80.4,20130527,5.8
01VA414A,Pavatkulam,8.68,80.4,20130528,16.2
01VA414A,Pavatkulam,8.68,80.4,20130529,7
01VA414A,Pavatkulam,8.68,80.4,20130530,6.5
01VA414A,Pavatkulam,8.68,80.4,20130531,25.1
01VA414A,Pavatkulam,8.68,80.4,20130601,97.3
01VA414A,Pavatkulam,8.68,80.4,20130602,6.8
01VA414A,Pavatkulam,8.68,80.4,20130603,0
01VA414A,Pavatkulam,8.68,80.4,20130604,0.6
01VA414A,Pavatkulam,8.68,80.4,20130605,0.5
01VA414A,Pavatkulam,8.68,80.4,20130606,1.5
01VA414A,Pavatkulam,8.68,80.4,20130607,31.5
01VA414A,Pavatkulam,8.68,80.4,20130608,30.2
01VA414A,Pavatkulam,8.68,80.4,20130609,0
01VA414A,Pavatkulam,8.68,80.4,20130610,0
01VA414A,Pavatkulam,8.68,80.4,20130611,9.5
01VA414A,Pavatkulam,8.68,80.4,20130612,9.7
01VA414A,Pavatkulam,8.68,80.4,20130613,2.3
01VA414A,Pavatkulam,8.68,80.4,20130614,4.9
01VA414A,Pavatkulam,8.68,80.4,20130615,0
01VA414A,Pavatkulam,8.68,80.4,20130616,0
01VA414A,Pavatkulam,8.68,80.4,20130617,105
01VA414A,Pavatkulam,8.68,80.4,20130618,17.5
01VA414A,Pavatkulam,8.68,80.4,20130619,0.5
01VA414A,Pavatkulam,8.68,80.4,20130620,0
01VA414A,Pavatkulam,8.68,80.4,20130621,0
01VA414A,Pavatkulam,8.68,80.4,20130622,0
01VA414A,Pavatkulam,8.68,80.4,20130623,6.6
01VA414A,Pavatkulam,8.68,80.4,20130624,0
01VA414A,Pavatkulam,8.68,80.4,20130625,0.7
01VA414A,Pavatkulam,8.68,80.4,20130626,0
01VA414A,Pavatkulam,8.68,80.4,20130627,1.5
01VA414A,Pavatkulam,8.68,80.4,20130628,2.7
01VA414A,Pavatkulam,8.68,80.4,20130629,0
01VA414A,Pavatkulam,8.68,80.4,20130630,0.7
01VA414A,Pavatkulam,8.68,80.4,20130701,34.7
01VA414A,Pavatkulam,8.68,80.4,20130702,12.4
01VA414A,Pavatkulam,8.68,80.4,20130703,0
01VA414A,Pavatkulam,8.68,80.4,20130704,0
01VA414A,Pavatkulam,8.68,80.4,20130705,0
01VA414A,Pavatkulam,8.68,80.4,20130706,0.4
01VA414A,Pavatkulam,8.68,80.4,20130707,0.7
01VA414A,Pavatkulam,8.68,80.4,20130708,0.5
01VA414A,Pavatkulam,8.68,80.4,20130709,0
01VA414A,Pavatkulam,8.68,80.4,20130710,2.1
01VA414A,Pavatkulam,8.68,80.4,20130711,0
01VA414A,Pavatkulam,8.68,80.4,20130712,0
01VA414A,Pavatkulam,8.68,80.4,20130713,0
01VA414A,Pavatkulam,8.68,80.4,20130714,3.2
01VA414A,Pavatkulam,8.68,80.4,20130715,4.2
