stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,0.0,20130705,01KG0329,20130705
01BD0545,WEWESSA ESTATE,12.0,20130705,01BD0545,20130705
01RT196A,KALAWANA MINI HYDRO,35.8,20130705,01RT196A,20130705
01PU313A,MARAWILA,0.0,20130705,01PU313A,20130705
01KG175A,IBBAGAMUWA,2.8,20130705,01KG175A,20130705
01KG0326,MEDIYAWA TANK,0.0,20130705,01KG0326,20130705
01PL0340,MINNERIYA TANK,0.0,20130705,01PL0340,20130705
01PL224A,KAUDULLA WEWA,0.0,20130705,01PL224A,20130705
01MU357A,MUTU IYANKADDU,0.0,20130705,01MU357A,20130705
01AM0459,SAGAMAM TANK,0.0,20130705,01AM0459,20130705
01JF0425,POINT PEDRO,0.0,20130705,01JF0425,20130705
01KE0544,WEWELTALAWA ESTATE,47.3,20130705,01KE0544,20130705
01CB0268,LABUGAMA TANK,3.6,20130705,01CB0268,20130705
01AN104A,EHETUGASWEWA,0.0,20130705,01AN104A,20130705
01KT0200,KALUTARA-P.W.D.,0.0,20130705,01KT0200,20130705
01AM0012,AMPARAI TANK,7.3,20130705,01AM0012,20130705
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20130705,01KG0532,20130705
01MG540A,WELLAWAYA,2.0,20130705,01MG540A,20130705
01GL0030,BADDEGAMA ESTATE,0.0,20130705,01GL0030,20130705
01KG407A,PANNALA VIRIDIYAWA EST,0.0,20130705,01KG407A,20130705
01MU0216,KANNUKKENI TANK,0.0,20130705,01MU0216,20130705
01KG469A,SIYAMBALANGAMUWA,0.0,20130705,01KG469A,20130705
01KI0183,IRANAMADU TANK,0.0,20130705,01KI0183,20130705
01AM001E,ADDALACHENAI,0.0,20130705,01AM001E,20130705
01GM0011,AMBEPUSSA GOVT FARM,1.4,20130705,01GM0011,20130705
01GL0267,LABUDUWA,0.6,20130705,01GL0267,20130705
01RT042C,BELIHULOYA,0.0,20130705,01RT042C,20130705
01PU0065,CHILAW-P.W.D,0.0,20130705,01PU0065,20130705
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130705,01AN193A,20130705
01CB0025,AVISSAWELLA ESTATE,0.0,20130705,01CB0025,20130705
