stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,0.0,20130724,01KG0329,20130724
01BD0545,WEWESSA ESTATE,0.0,20130724,01BD0545,20130724
01RT196A,KALAWANA MINI HYDRO,12.8,20130724,01RT196A,20130724
01PU313A,MARAWILA,22.4,20130724,01PU313A,20130724
01KG175A,IBBAGAMUWA,18.0,20130724,01KG175A,20130724
01KG0326,MEDIYAWA TANK,18.2,20130724,01KG0326,20130724
01PL0340,MINNERIYA TANK,0.0,20130724,01PL0340,20130724
01PL224A,KAUDULLA WEWA,0.0,20130724,01PL224A,20130724
01MU357A,MUTU IYANKADDU,0.0,20130724,01MU357A,20130724
01AM0459,SAGAMAM TANK,0.0,20130724,01AM0459,20130724
01JF0425,POINT PEDRO,0.0,20130724,01JF0425,20130724
01KE0544,WEWELTALAWA ESTATE,6.2,20130724,01KE0544,20130724
01CB0268,LABUGAMA TANK,37.9,20130724,01CB0268,20130724
01AN104A,EHETUGASWEWA,0.0,20130724,01AN104A,20130724
01KT0200,KALUTARA-P.W.D.,9.3,20130724,01KT0200,20130724
01AM0012,AMPARAI TANK,5.0,20130724,01AM0012,20130724
01KG0532,WARIYAPOLA EXPTL.STATION,9.4,20130724,01KG0532,20130724
01MG540A,WELLAWAYA,0.0,20130724,01MG540A,20130724
01GL0030,BADDEGAMA ESTATE,45.7,20130724,01GL0030,20130724
01KG407A,PANNALA VIRIDIYAWA EST,17.5,20130724,01KG407A,20130724
01MU0216,KANNUKKENI TANK,0.0,20130724,01MU0216,20130724
01KG469A,SIYAMBALANGAMUWA,2.2,20130724,01KG469A,20130724
01KI0183,IRANAMADU TANK,0.0,20130724,01KI0183,20130724
01AM001E,ADDALACHENAI,0.0,20130724,01AM001E,20130724
01GM0011,AMBEPUSSA GOVT FARM,8.5,20130724,01GM0011,20130724
01GL0267,LABUDUWA,38.8,20130724,01GL0267,20130724
01RT042C,BELIHULOYA,3.6,20130724,01RT042C,20130724
01PU0065,CHILAW-P.W.D,0.0,20130724,01PU0065,20130724
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130724,01AN193A,20130724
01CB0025,AVISSAWELLA ESTATE,18.0,20130724,01CB0025,20130724
01CB0150,HANWELLA GROUP,26.2,20130724,01CB0150,20130724
01GM0373,NEGOMBO,15.5,20130724,01GM0373,20130724
01RT0435,PUSSELLA S.P.,48.2,20130724,01RT0435,20130724
01BT197B,KALKUDAH,0.0,20130724,01BT197B,20130724
01NE506B,UDARADELLA,15.7,20130724,01NE506B,20130724
01AM368B,NAVATKIRI ARU TANK,0.0,20130724,01AM368B,20130724
01RT0032,BALANGODA POST OFFICE,5.5,20130724,01RT0032,20130724
01AM493B,THIRUKKOVIL,0.0,20130724,01AM493B,20130724
01BT0357,MYLAMBAVELLY ESTATE,0.0,20130724,01BT0357,20130724
01KE009B,AMBANPITIYA ESTATE,0.0,20130724,01KE009B,20130724
01HT481A,SURIYAWEWA,10.4,20130724,01HT481A,20130724
01MT0232,KEKENADURA (MATARA),0.0,20130724,01MT0232,20130724
01KT400C,PALLEGODA ESTATE,29.0,20130724,01KT400C,20130724
01KG014A,ANDIGAMA FARM,16.0,20130724,01KG014A,20130724
01CB166A,HOMAGAMA,26.2,20130724,01CB166A,20130724
01GM487B,THAMMITA,21.9,20130724,01GM487B,20130724
01NE0236,KENILWORTH (STRATHELLIE),17.0,20130724,01NE0236,20130724
01KG258D,KULIYAPITIYA,21.0,20130724,01KG258D,20130724
