stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,1.2,20130719,01KG0329,20130719
01BD0545,WEWESSA ESTATE,0.0,20130719,01BD0545,20130719
01RT196A,KALAWANA MINI HYDRO,0.0,20130719,01RT196A,20130719
01PU313A,MARAWILA,0.0,20130719,01PU313A,20130719
01KG175A,IBBAGAMUWA,0.0,20130719,01KG175A,20130719
01KG0326,MEDIYAWA TANK,0.0,20130719,01KG0326,20130719
01PL0340,MINNERIYA TANK,0.0,20130719,01PL0340,20130719
01PL224A,KAUDULLA WEWA,0.0,20130719,01PL224A,20130719
01MU357A,MUTU IYANKADDU,0.0,20130719,01MU357A,20130719
01AM0459,SAGAMAM TANK,0.0,20130719,01AM0459,20130719
01JF0425,POINT PEDRO,0.0,20130719,01JF0425,20130719
01KE0544,WEWELTALAWA ESTATE,0.0,20130719,01KE0544,20130719
01CB0268,LABUGAMA TANK,0.9,20130719,01CB0268,20130719
01AN104A,EHETUGASWEWA,0.0,20130719,01AN104A,20130719
01KT0200,KALUTARA-P.W.D.,0.0,20130719,01KT0200,20130719
01AM0012,AMPARAI TANK,0.0,20130719,01AM0012,20130719
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20130719,01KG0532,20130719
01MG540A,WELLAWAYA,0.0,20130719,01MG540A,20130719
01GL0030,BADDEGAMA ESTATE,29.3,20130719,01GL0030,20130719
01KG407A,PANNALA VIRIDIYAWA EST,0.0,20130719,01KG407A,20130719
01MU0216,KANNUKKENI TANK,0.0,20130719,01MU0216,20130719
01KG469A,SIYAMBALANGAMUWA,0.0,20130719,01KG469A,20130719
01KI0183,IRANAMADU TANK,0.0,20130719,01KI0183,20130719
01AM001E,ADDALACHENAI,0.0,20130719,01AM001E,20130719
01GM0011,AMBEPUSSA GOVT FARM,0.0,20130719,01GM0011,20130719
01GL0267,LABUDUWA,8.5,20130719,01GL0267,20130719
01RT042C,BELIHULOYA,0.0,20130719,01RT042C,20130719
01PU0065,CHILAW-P.W.D,0.0,20130719,01PU0065,20130719
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130719,01AN193A,20130719
01CB0025,AVISSAWELLA ESTATE,0.0,20130719,01CB0025,20130719
01CB0150,HANWELLA GROUP,0.0,20130719,01CB0150,20130719
01GM0373,NEGOMBO,0.0,20130719,01GM0373,20130719
01RT0435,PUSSELLA S.P.,11.6,20130719,01RT0435,20130719
01BT197B,KALKUDAH,0.0,20130719,01BT197B,20130719
01NE506B,UDARADELLA,9.6,20130719,01NE506B,20130719
01AM368B,NAVATKIRI ARU TANK,0.0,20130719,01AM368B,20130719
01RT0032,BALANGODA POST OFFICE,2.5,20130719,01RT0032,20130719
01AM493B,THIRUKKOVIL,0.0,20130719,01AM493B,20130719
01BT0357,MYLAMBAVELLY ESTATE,0.0,20130719,01BT0357,20130719
01KE009B,AMBANPITIYA ESTATE,0.0,20130719,01KE009B,20130719
01HT481A,SURIYAWEWA,0.0,20130719,01HT481A,20130719
01MT0232,KEKENADURA (MATARA),6.0,20130719,01MT0232,20130719
01KT400C,PALLEGODA ESTATE,9.2,20130719,01KT400C,20130719
01KG014A,ANDIGAMA FARM,0.0,20130719,01KG014A,20130719
01CB166A,HOMAGAMA,3.8,20130719,01CB166A,20130719
01GM487B,THAMMITA,0.7,20130719,01GM487B,20130719
01NE0236,KENILWORTH (STRATHELLIE),16.0,20130719,01NE0236,20130719
01KG258D,KULIYAPITIYA,0.0,20130719,01KG258D,20130719
01CB469B,COLOMBO PORT,2.8,20130719,01CB469B,20130719
01KG404A,PANDUWASNUWARA,0.0,20130719,01KG404A,20130719
01CB0080,DEHIWALA ZOO,27.3,20130719,01CB0080,20130719
01KY0418,PERADENIYA BOT.GARDENS,0.0,20130719,01KY0418,20130719
01KG0452,RIDIBENDI ELA,0.0,20130719,01KG0452,20130719
01CB0026,AVISSAWELLA HOSPITAL,0.0,20130719,01CB0026,20130719
01GM0528,WALPITA,2.0,20130719,01GM0528,20130719
01CB0016,ANGODA MENTAL HOSPITAL,28.2,20130719,01CB0016,20130719
01KT0035,BANDARAGAMA,2.5,20130719,01KT0035,20130719
01KG0256,KOULWEWA,0.0,20130719,01KG0256,20130719
01PL020A,ARALAGANWILA,0.0,20130719,01PL020A,20130719
01KT513A,USK VALLEY S.P.,27.0,20130719,01KT513A,20130719
01MG141B,HANDAPANGALA,0.0,20130719,01MG141B,20130719
01KG0253,HAKWATUNA-OYA,0.0,20130719,01KG0253,20130719
01HT0292,MAHA LEWAYA (HAMBANTOTA),0.0,20130719,01HT0292,20130719
43PPP,POLONNARUWA,0.0,20130719,43PPP,20130719
01VA414A,PAVATKULAM,0.0,20130719,01VA414A,20130719
01KE0021,ARANAYAKE GOVT. HOSPITAL,0.0,20130719,01KE0021,20130719
01ML324A,MEDAPIHILLA,0.0,20130719,01ML324A,20130719
01NE0153,HATTON KOTAGALA ROSITA,7.9,20130719,01NE0153,20130719
01KG092B,DODANGASLANDA,0.0,20130719,01KG092B,20130719
01VA0518,VAVUNIYA P.W.D.,0.0,20130719,01VA0518,20130719
01PL0427,POLONNARUWA AGRI.STATION,0.0,20130719,01PL0427,20130719
01AM459A,SAMANTHURAI,0.0,20130719,01AM459A,20130719
01RT539B,WELLANDURA TEA FACTORY,0.5,20130719,01RT539B,20130719
01KT021A,ARAMANAGOLLA,20.3,20130719,01KT021A,20130719
01AM257A,KUDASIGIRIYA,0.0,20130719,01AM257A,20130719
43418,TRINCOMALEE,0.0,20130719,43418,20130719
43421,ANURADHAPURA,0.0,20130719,43421,20130719
43413,MANNAR,0.0,20130719,43413,20130719
43467,RATMALANA,2.0,20130719,43467,20130719
43424,PUTTALAM,0.0,20130719,43424,20130719
