stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,4.2,20130721,01KG0329,20130721
01BD0545,WEWESSA ESTATE,0.0,20130721,01BD0545,20130721
01RT196A,KALAWANA MINI HYDRO,16.4,20130721,01RT196A,20130721
01PU313A,MARAWILA,3.2,20130721,01PU313A,20130721
01KG175A,IBBAGAMUWA,0.0,20130721,01KG175A,20130721
01KG0326,MEDIYAWA TANK,0.0,20130721,01KG0326,20130721
01PL0340,MINNERIYA TANK,0.0,20130721,01PL0340,20130721
01PL224A,KAUDULLA WEWA,0.0,20130721,01PL224A,20130721
01MU357A,MUTU IYANKADDU,0.0,20130721,01MU357A,20130721
01AM0459,SAGAMAM TANK,0.0,20130721,01AM0459,20130721
01JF0425,POINT PEDRO,0.0,20130721,01JF0425,20130721
01KE0544,WEWELTALAWA ESTATE,0.0,20130721,01KE0544,20130721
01CB0268,LABUGAMA TANK,8.3,20130721,01CB0268,20130721
01AN104A,EHETUGASWEWA,0.0,20130721,01AN104A,20130721
01KT0200,KALUTARA-P.W.D.,0.0,20130721,01KT0200,20130721
01AM0012,AMPARAI TANK,0.0,20130721,01AM0012,20130721
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20130721,01KG0532,20130721
01MG540A,WELLAWAYA,0.0,20130721,01MG540A,20130721
01GL0030,BADDEGAMA ESTATE,4.3,20130721,01GL0030,20130721
01KG407A,PANNALA VIRIDIYAWA EST,2.1,20130721,01KG407A,20130721
01MU0216,KANNUKKENI TANK,0.0,20130721,01MU0216,20130721
01KG469A,SIYAMBALANGAMUWA,0.0,20130721,01KG469A,20130721
01KI0183,IRANAMADU TANK,0.0,20130721,01KI0183,20130721
01AM001E,ADDALACHENAI,0.0,20130721,01AM001E,20130721
01GM0011,AMBEPUSSA GOVT FARM,0.0,20130721,01GM0011,20130721
01GL0267,LABUDUWA,0.5,20130721,01GL0267,20130721
01RT042C,BELIHULOYA,1.9,20130721,01RT042C,20130721
01PU0065,CHILAW-P.W.D,0.0,20130721,01PU0065,20130721
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130721,01AN193A,20130721
01CB0025,AVISSAWELLA ESTATE,20.0,20130721,01CB0025,20130721
01CB0150,HANWELLA GROUP,8.0,20130721,01CB0150,20130721
01GM0373,NEGOMBO,10.0,20130721,01GM0373,20130721
01RT0435,PUSSELLA S.P.,8.9,20130721,01RT0435,20130721
01BT197B,KALKUDAH,0.0,20130721,01BT197B,20130721
01NE506B,UDARADELLA,32.6,20130721,01NE506B,20130721
01AM368B,NAVATKIRI ARU TANK,0.0,20130721,01AM368B,20130721
01RT0032,BALANGODA POST OFFICE,4.2,20130721,01RT0032,20130721
01AM493B,THIRUKKOVIL,0.0,20130721,01AM493B,20130721
01BT0357,MYLAMBAVELLY ESTATE,0.0,20130721,01BT0357,20130721
01KE009B,AMBANPITIYA ESTATE,0.0,20130721,01KE009B,20130721
01HT481A,SURIYAWEWA,0.0,20130721,01HT481A,20130721
01MT0232,KEKENADURA (MATARA),25.2,20130721,01MT0232,20130721
01KT400C,PALLEGODA ESTATE,25.0,20130721,01KT400C,20130721
01KG014A,ANDIGAMA FARM,4.2,20130721,01KG014A,20130721
01CB166A,HOMAGAMA,11.1,20130721,01CB166A,20130721
01GM487B,THAMMITA,3.9,20130721,01GM487B,20130721
01NE0236,KENILWORTH (STRATHELLIE),3.0,20130721,01NE0236,20130721
01KG258D,KULIYAPITIYA,0.0,20130721,01KG258D,20130721
01CB469B,COLOMBO PORT,7.6,20130721,01CB469B,20130721
01KG404A,PANDUWASNUWARA,0.0,20130721,01KG404A,20130721
01CB0080,DEHIWALA ZOO,0.0,20130721,01CB0080,20130721
01KY0418,PERADENIYA BOT.GARDENS,0.0,20130721,01KY0418,20130721
01KG0452,RIDIBENDI ELA,0.0,20130721,01KG0452,20130721
01CB0026,AVISSAWELLA HOSPITAL,6.4,20130721,01CB0026,20130721
01GM0528,WALPITA,6.3,20130721,01GM0528,20130721
01CB0016,ANGODA MENTAL HOSPITAL,0.0,20130721,01CB0016,20130721
01KT0035,BANDARAGAMA,18.0,20130721,01KT0035,20130721
01KG0256,KOULWEWA,7.0,20130721,01KG0256,20130721
01PL020A,ARALAGANWILA,0.0,20130721,01PL020A,20130721
01KT513A,USK VALLEY S.P.,12.0,20130721,01KT513A,20130721
01MG141B,HANDAPANGALA,0.0,20130721,01MG141B,20130721
01KG0253,HAKWATUNA-OYA,0.0,20130721,01KG0253,20130721
01HT0292,MAHA LEWAYA (HAMBANTOTA),0.0,20130721,01HT0292,20130721
43PPP,POLONNARUWA,0.0,20130721,43PPP,20130721
01VA414A,PAVATKULAM,0.0,20130721,01VA414A,20130721
01KE0021,ARANAYAKE GOVT. HOSPITAL,0.0,20130721,01KE0021,20130721
01ML324A,MEDAPIHILLA,0.0,20130721,01ML324A,20130721
01NE0153,HATTON KOTAGALA ROSITA,22.5,20130721,01NE0153,20130721
01KG092B,DODANGASLANDA,0.0,20130721,01KG092B,20130721
01VA0518,VAVUNIYA P.W.D.,0.0,20130721,01VA0518,20130721
01PL0427,POLONNARUWA AGRI.STATION,0.0,20130721,01PL0427,20130721
01AM459A,SAMANTHURAI,0.0,20130721,01AM459A,20130721
01RT539B,WELLANDURA TEA FACTORY,5.6,20130721,01RT539B,20130721
01KT021A,ARAMANAGOLLA,7.2,20130721,01KT021A,20130721
01AM257A,KUDASIGIRIYA,0.0,20130721,01AM257A,20130721
43418,TRINCOMALEE,0.0,20130721,43418,20130721
43421,ANURADHAPURA,0.0,20130721,43421,20130721
43413,MANNAR,0.0,20130721,43413,20130721
43467,RATMALANA,8.5,20130721,43467,20130721
43424,PUTTALAM,0.0,20130721,43424,20130721
43999,POTTUVIL,0.0,20130721,43999,20130721
43404,JAFFNA,0.0,20130721,43404,20130721
43441,KURUNEGALA,0.1,20130721,43441,20130721
43436,BATTICALOA,0.0,20130721,43436,20130721
43444,KATUGASTOTA,0.0,20130721,43444,20130721
