stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,152.5,20130409,01KG0329,20130409
01BD0545,WEWESSA ESTATE,2.0,20130409,01BD0545,20130409
01RT196A,KALAWANA MINI HYDRO,5.7,20130409,01RT196A,20130409
01PU313A,MARAWILA,62.8,20130409,01PU313A,20130409
01KG175A,IBBAGAMUWA,0.0,20130409,01KG175A,20130409
01KG0326,MEDIYAWA TANK,0.0,20130409,01KG0326,20130409
01PL0340,MINNERIYA TANK,0.0,20130409,01PL0340,20130409
01PL224A,KAUDULLA WEWA,0.0,20130409,01PL224A,20130409
01MU357A,MUTU IYANKADDU,0.0,20130409,01MU357A,20130409
01AM0459,SAGAMAM TANK,0.0,20130409,01AM0459,20130409
01JF0425,POINT PEDRO,0.0,20130409,01JF0425,20130409
01KE0544,WEWELTALAWA ESTATE,0.0,20130409,01KE0544,20130409
01CB0268,LABUGAMA TANK,0.0,20130409,01CB0268,20130409
01PL538C,WELIKANDA SINGHAPURA,0.0,20130409,01PL538C,20130409
01AN104A,EHETUGASWEWA,0.0,20130409,01AN104A,20130409
01KT0200,KALUTARA-P.W.D.,40.5,20130409,01KT0200,20130409
01AM0012,AMPARAI TANK,0.0,20130409,01AM0012,20130409
01KG0532,WARIYAPOLA EXPTL.STATION,31.0,20130409,01KG0532,20130409
01MG540A,WELLAWAYA,2.8,20130409,01MG540A,20130409
01KG407A,PANNALA VIRIDIYAWA EST,47.9,20130409,01KG407A,20130409
01MU0216,KANNUKKENI TANK,0.0,20130409,01MU0216,20130409
01KG469A,SIYAMBALANGAMUWA,0.0,20130409,01KG469A,20130409
01KI0183,IRANAMADU TANK,0.0,20130409,01KI0183,20130409
01AM001E,ADDALACHENAI,0.0,20130409,01AM001E,20130409
01GM0011,AMBEPUSSA GOVT FARM,40.9,20130409,01GM0011,20130409
01GL0267,LABUDUWA,19.2,20130409,01GL0267,20130409
01RT042C,BELIHULOYA,31.4,20130409,01RT042C,20130409
01PU0065,CHILAW-P.W.D,0.0,20130409,01PU0065,20130409
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130409,01AN193A,20130409
01CB0025,AVISSAWELLA ESTATE,0.0,20130409,01CB0025,20130409
01CB0150,HANWELLA GROUP,6.2,20130409,01CB0150,20130409
01GM0373,NEGOMBO,29.0,20130409,01GM0373,20130409
01RT0435,PUSSELLA S.P.,40.8,20130409,01RT0435,20130409
01BT197B,KALKUDAH,0.0,20130409,01BT197B,20130409
01NE506B,UDARADELLA,0.0,20130409,01NE506B,20130409
01AM368B,NAVATKIRI ARU TANK,0.0,20130409,01AM368B,20130409
01RT0032,BALANGODA POST OFFICE,3.0,20130409,01RT0032,20130409
01AM493B,THIRUKKOVIL,0.0,20130409,01AM493B,20130409
01BT0357,MYLAMBAVELLY ESTATE,0.0,20130409,01BT0357,20130409
01KE009B,AMBANPITIYA ESTATE,53.4,20130409,01KE009B,20130409
01HT481A,SURIYAWEWA,34.1,20130409,01HT481A,20130409
01MT0232,KEKENADURA (MATARA),9.8,20130409,01MT0232,20130409
01KT400C,PALLEGODA ESTATE,35.5,20130409,01KT400C,20130409
01KG014A,ANDIGAMA FARM,76.0,20130409,01KG014A,20130409
01CB166A,HOMAGAMA,9.4,20130409,01CB166A,20130409
01GM487B,THAMMITA,81.5,20130409,01GM487B,20130409
01NE0236,KENILWORTH (STRATHELLIE),0.0,20130409,01NE0236,20130409
01KG258D,KULIYAPITIYA,72.5,20130409,01KG258D,20130409
01CB469B,COLOMBO PORT,46.5,20130409,01CB469B,20130409
01KG404A,PANDUWASNUWARA,26.4,20130409,01KG404A,20130409
01CB0080,DEHIWALA ZOO,0.0,20130409,01CB0080,20130409
01KY0418,PERADENIYA BOT.GARDENS,18.0,20130409,01KY0418,20130409
01KG0452,RIDIBENDI ELA,2.0,20130409,01KG0452,20130409
01CB0026,AVISSAWELLA HOSPITAL,0.5,20130409,01CB0026,20130409
01GM0528,WALPITA,35.0,20130409,01GM0528,20130409
01CB0016,ANGODA MENTAL HOSPITAL,65.2,20130409,01CB0016,20130409
01JF062A,CHAVAKACHCHERI,0.0,20130409,01JF062A,20130409
01KG0256,KOULWEWA,94.0,20130409,01KG0256,20130409
01PL020A,ARALAGANWILA,0.0,20130409,01PL020A,20130409
01KT513A,USK VALLEY S.P.,19.0,20130409,01KT513A,20130409
01MG141B,HANDAPANGALA,0.0,20130409,01MG141B,20130409
01KG0253,HAKWATUNA-OYA,66.0,20130409,01KG0253,20130409
01HT0292,MAHA LEWAYA (HAMBANTOTA),6.9,20130409,01HT0292,20130409
43PPP,POLONNARUWA,0.0,20130409,43PPP,20130409
01PU0013,ANAMADUWA DISPENSARY,0.0,20130409,01PU0013,20130409
01VA414A,PAVATKULAM,0.0,20130409,01VA414A,20130409
01KE0021,ARANAYAKE GOVT. HOSPITAL,22.7,20130409,01KE0021,20130409
01ML324A,MEDAPIHILLA,0.0,20130409,01ML324A,20130409
01NE0153,HATTON KOTAGALA ROSITA,0.0,20130409,01NE0153,20130409
01KG092B,DODANGASLANDA,51.4,20130409,01KG092B,20130409
01VA0518,VAVUNIYA P.W.D.,0.0,20130409,01VA0518,20130409
01PL0427,POLONNARUWA AGRI.STATION,0.0,20130409,01PL0427,20130409
01AM459A,SAMANTHURAI,0.0,20130409,01AM459A,20130409
01RT539B,WELLANDURA TEA FACTORY,13.8,20130409,01RT539B,20130409
01KT021A,ARAMANAGOLLA,16.8,20130409,01KT021A,20130409
01AM257A,KUDASIGIRIYA,0.0,20130409,01AM257A,20130409
43418,TRINCOMALEE,0.0,20130409,43418,20130409
43421,ANURADHAPURA,0.5,20130409,43421,20130409
43413,MANNAR,0.0,20130409,43413,20130409
43467,RATMALANA,74.0,20130409,43467,20130409
43424,PUTTALAM,22.7,20130409,43424,20130409
43999,POTTUVIL,0.0,20130409,43999,20130409
43404,JAFFNA,0.0,20130409,43404,20130409
43441,KURUNEGALA,7.0,20130409,43441,20130409
43436,BATTICALOA,0.0,20130409,43436,20130409
43444,KATUGASTOTA,4.2,20130409,43444,20130409
143476,BANDARAWELA,6.6,20130409,143476,20130409
