stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,0.0,20130828,01KG0329,20130828
01BD0545,WEWESSA ESTATE,2.5,20130828,01BD0545,20130828
01RT196A,KALAWANA MINI HYDRO,0.0,20130828,01RT196A,20130828
01PU313A,MARAWILA,0.0,20130828,01PU313A,20130828
01KG175A,IBBAGAMUWA,0.0,20130828,01KG175A,20130828
01KG0326,MEDIYAWA TANK,0.0,20130828,01KG0326,20130828
01PL0340,MINNERIYA TANK,0.0,20130828,01PL0340,20130828
01PL224A,KAUDULLA WEWA,6.5,20130828,01PL224A,20130828
01MU357A,MUTU IYANKADDU,0.0,20130828,01MU357A,20130828
01AM0459,SAGAMAM TANK,0.0,20130828,01AM0459,20130828
01JF0425,POINT PEDRO,0.0,20130828,01JF0425,20130828
01KE0544,WEWELTALAWA ESTATE,48.4,20130828,01KE0544,20130828
01CB0268,LABUGAMA TANK,43.0,20130828,01CB0268,20130828
01PL538C,WELIKANDA SINGHAPURA,0.0,20130828,01PL538C,20130828
01AN104A,EHETUGASWEWA,0.0,20130828,01AN104A,20130828
01KT0200,KALUTARA-P.W.D.,0.0,20130828,01KT0200,20130828
01AM0012,AMPARAI TANK,0.0,20130828,01AM0012,20130828
01KG0532,WARIYAPOLA EXPTL.STATION,7.5,20130828,01KG0532,20130828
01MG540A,WELLAWAYA,8.0,20130828,01MG540A,20130828
01GL0030,BADDEGAMA ESTATE,0.0,20130828,01GL0030,20130828
01KG407A,PANNALA VIRIDIYAWA EST,0.0,20130828,01KG407A,20130828
01MU0216,KANNUKKENI TANK,0.0,20130828,01MU0216,20130828
01KG469A,SIYAMBALANGAMUWA,0.0,20130828,01KG469A,20130828
01KI0183,IRANAMADU TANK,0.0,20130828,01KI0183,20130828
01GM0011,AMBEPUSSA GOVT FARM,1.0,20130828,01GM0011,20130828
01GL0267,LABUDUWA,0.0,20130828,01GL0267,20130828
01RT042C,BELIHULOYA,0.8,20130828,01RT042C,20130828
01PU0065,CHILAW-P.W.D,0.0,20130828,01PU0065,20130828
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130828,01AN193A,20130828
01CB0025,AVISSAWELLA ESTATE,0.0,20130828,01CB0025,20130828
01CB0150,HANWELLA GROUP,22.0,20130828,01CB0150,20130828
01GM0373,NEGOMBO,0.0,20130828,01GM0373,20130828
01RT0435,PUSSELLA S.P.,16.1,20130828,01RT0435,20130828
01BT197B,KALKUDAH,0.0,20130828,01BT197B,20130828
01NE506B,UDARADELLA,19.0,20130828,01NE506B,20130828
01AM368B,NAVATKIRI ARU TANK,0.0,20130828,01AM368B,20130828
01RT0032,BALANGODA POST OFFICE,4.5,20130828,01RT0032,20130828
01AM493B,THIRUKKOVIL,0.0,20130828,01AM493B,20130828
01BT0357,MYLAMBAVELLY ESTATE,0.0,20130828,01BT0357,20130828
