stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,0.0,20130802,01KG0329,20130802
01BD0545,WEWESSA ESTATE,0.0,20130802,01BD0545,20130802
01RT196A,KALAWANA MINI HYDRO,13.8,20130802,01RT196A,20130802
01PU313A,MARAWILA,0.0,20130802,01PU313A,20130802
01KG175A,IBBAGAMUWA,0.0,20130802,01KG175A,20130802
01KG0326,MEDIYAWA TANK,0.0,20130802,01KG0326,20130802
01PL0340,MINNERIYA TANK,0.0,20130802,01PL0340,20130802
01PL224A,KAUDULLA WEWA,0.0,20130802,01PL224A,20130802
01MU357A,MUTU IYANKADDU,0.0,20130802,01MU357A,20130802
01AM0459,SAGAMAM TANK,0.0,20130802,01AM0459,20130802
01JF0425,POINT PEDRO,0.0,20130802,01JF0425,20130802
01KE0544,WEWELTALAWA ESTATE,32.2,20130802,01KE0544,20130802
01CB0268,LABUGAMA TANK,3.9,20130802,01CB0268,20130802
01PL538C,WELIKANDA SINGHAPURA,0.0,20130802,01PL538C,20130802
01AN104A,EHETUGASWEWA,0.0,20130802,01AN104A,20130802
01KT0200,KALUTARA-P.W.D.,0.0,20130802,01KT0200,20130802
01AM0012,AMPARAI TANK,0.0,20130802,01AM0012,20130802
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20130802,01KG0532,20130802
01MG540A,WELLAWAYA,0.0,20130802,01MG540A,20130802
01GL0030,BADDEGAMA ESTATE,2.6,20130802,01GL0030,20130802
01KG407A,PANNALA VIRIDIYAWA EST,0.0,20130802,01KG407A,20130802
01MU0216,KANNUKKENI TANK,0.0,20130802,01MU0216,20130802
01KG469A,SIYAMBALANGAMUWA,0.0,20130802,01KG469A,20130802
01KI0183,IRANAMADU TANK,0.0,20130802,01KI0183,20130802
01GM0011,AMBEPUSSA GOVT FARM,0.0,20130802,01GM0011,20130802
01GL0267,LABUDUWA,1.5,20130802,01GL0267,20130802
01RT042C,BELIHULOYA,3.2,20130802,01RT042C,20130802
01PU0065,CHILAW-P.W.D,0.0,20130802,01PU0065,20130802
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130802,01AN193A,20130802
01CB0025,AVISSAWELLA ESTATE,0.5,20130802,01CB0025,20130802
01CB0150,HANWELLA GROUP,0.0,20130802,01CB0150,20130802
01GM0373,NEGOMBO,0.0,20130802,01GM0373,20130802
01RT0435,PUSSELLA S.P.,37.1,20130802,01RT0435,20130802
01BT197B,KALKUDAH,0.0,20130802,01BT197B,20130802
01NE506B,UDARADELLA,47.6,20130802,01NE506B,20130802
01AM368B,NAVATKIRI ARU TANK,0.0,20130802,01AM368B,20130802
01RT0032,BALANGODA POST OFFICE,5.0,20130802,01RT0032,20130802
01AM493B,THIRUKKOVIL,0.0,20130802,01AM493B,20130802
