stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,4.5,20131030,01KG0329,20131030
01BD0545,WEWESSA ESTATE,75.0,20131030,01BD0545,20131030
01RT196A,KALAWANA MINI HYDRO,46.7,20131030,01RT196A,20131030
01PU313A,MARAWILA,7.3,20131030,01PU313A,20131030
01KG175A,IBBAGAMUWA,41.0,20131030,01KG175A,20131030
01PL0340,MINNERIYA TANK,0.0,20131030,01PL0340,20131030
01PL224A,KAUDULLA WEWA,0.0,20131030,01PL224A,20131030
01MU357A,MUTU IYANKADDU,0.0,20131030,01MU357A,20131030
01AM0459,SAGAMAM TANK,0.0,20131030,01AM0459,20131030
01JF0425,POINT PEDRO,0.0,20131030,01JF0425,20131030
01KE0544,WEWELTALAWA ESTATE,56.4,20131030,01KE0544,20131030
01CB0268,LABUGAMA TANK,38.4,20131030,01CB0268,20131030
01PL538C,WELIKANDA SINGHAPURA,0.0,20131030,01PL538C,20131030
01AN104A,EHETUGASWEWA,0.0,20131030,01AN104A,20131030
01KT0200,KALUTARA-P.W.D.,23.5,20131030,01KT0200,20131030
01AM0012,AMPARAI TANK,29.2,20131030,01AM0012,20131030
01KG0532,WARIYAPOLA EXPTL.STATION,59.5,20131030,01KG0532,20131030
01MG540A,WELLAWAYA,75.5,20131030,01MG540A,20131030
01GL0030,BADDEGAMA ESTATE,22.6,20131030,01GL0030,20131030
01KG407A,PANNALA VIRIDIYAWA EST,9.5,20131030,01KG407A,20131030
01MU0216,KANNUKKENI TANK,0.0,20131030,01MU0216,20131030
01KG469A,SIYAMBALANGAMUWA,7.0,20131030,01KG469A,20131030
01KI0183,IRANAMADU TANK,0.0,20131030,01KI0183,20131030
01AM001E,ADDALACHENAI,0.0,20131030,01AM001E,20131030
01GM0011,AMBEPUSSA GOVT FARM,33.7,20131030,01GM0011,20131030
01GL0267,LABUDUWA,86.8,20131030,01GL0267,20131030
01RT042C,BELIHULOYA,18.3,20131030,01RT042C,20131030
01PU0065,CHILAW-P.W.D,0.0,20131030,01PU0065,20131030
01AN193A,KAHATAGASDIGILIYA  W/S,5.8,20131030,01AN193A,20131030
01CB0025,AVISSAWELLA ESTATE,25.5,20131030,01CB0025,20131030
01CB0150,HANWELLA GROUP,10.0,20131030,01CB0150,20131030
01GM0373,NEGOMBO,12.0,20131030,01GM0373,20131030
01RT0435,PUSSELLA S.P.,88.0,20131030,01RT0435,20131030
01BT197B,KALKUDAH,0.0,20131030,01BT197B,20131030
01NE506B,UDARADELLA,8.0,20131030,01NE506B,20131030
01AM368B,NAVATKIRI ARU TANK,0.0,20131030,01AM368B,20131030
01RT0032,BALANGODA POST OFFICE,21.4,20131030,01RT0032,20131030
01AM493B,THIRUKKOVIL,0.0,20131030,01AM493B,20131030
01BT0357,MYLAMBAVELLY ESTATE,0.0,20131030,01BT0357,20131030
01HT481A,SURIYAWEWA,31.9,20131030,01HT481A,20131030
01MT0232,KEKENADURA (MATARA),32.0,20131030,01MT0232,20131030
01KT400C,PALLEGODA ESTATE,36.5,20131030,01KT400C,20131030
01KG014A,ANDIGAMA FARM,24.7,20131030,01KG014A,20131030
01CB166A,HOMAGAMA,11.4,20131030,01CB166A,20131030
01GM487B,THAMMITA,13.9,20131030,01GM487B,20131030
01NE0236,KENILWORTH (STRATHELLIE),60.0,20131030,01NE0236,20131030
01KG258D,KULIYAPITIYA,33.5,20131030,01KG258D,20131030
01CB469B,COLOMBO PORT,11.4,20131030,01CB469B,20131030
01KG404A,PANDUWASNUWARA,79.0,20131030,01KG404A,20131030
01CB0080,DEHIWALA ZOO,0.5,20131030,01CB0080,20131030
01KY0418,PERADENIYA BOT.GARDENS,66.0,20131030,01KY0418,20131030
01KG0452,RIDIBENDI ELA,60.0,20131030,01KG0452,20131030
01CB0026,AVISSAWELLA HOSPITAL,61.0,20131030,01CB0026,20131030
01GM0528,WALPITA,12.2,20131030,01GM0528,20131030
01CB0016,ANGODA MENTAL HOSPITAL,0.0,20131030,01CB0016,20131030
01JF062A,CHAVAKACHCHERI,2.0,20131030,01JF062A,20131030
01KT0035,BANDARAGAMA,6.3,20131030,01KT0035,20131030
01KG0256,KOULWEWA,9.0,20131030,01KG0256,20131030
01PL020A,ARALAGANWILA,0.0,20131030,01PL020A,20131030
01KT513A,USK VALLEY S.P.,13.0,20131030,01KT513A,20131030
01MG141B,HANDAPANGALA,23.7,20131030,01MG141B,20131030
01KG0253,HAKWATUNA-OYA,154.0,20131030,01KG0253,20131030
01HT0292,MAHA LEWAYA (HAMBANTOTA),0.0,20131030,01HT0292,20131030
43PPP,POLONNARUWA,4.7,20131030,43PPP,20131030
