stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,2.3,20130618,01KG0329,20130618
01BD0545,WEWESSA ESTATE,0.0,20130618,01BD0545,20130618
01RT196A,KALAWANA MINI HYDRO,21.3,20130618,01RT196A,20130618
01PU313A,MARAWILA,4.2,20130618,01PU313A,20130618
01KG175A,IBBAGAMUWA,0.0,20130618,01KG175A,20130618
01KG0326,MEDIYAWA TANK,0.0,20130618,01KG0326,20130618
01PL0340,MINNERIYA TANK,0.0,20130618,01PL0340,20130618
01PL224A,KAUDULLA WEWA,0.0,20130618,01PL224A,20130618
01MU357A,MUTU IYANKADDU,0.0,20130618,01MU357A,20130618
01AM0459,SAGAMAM TANK,0.0,20130618,01AM0459,20130618
01JF0425,POINT PEDRO,0.0,20130618,01JF0425,20130618
01CB0268,LABUGAMA TANK,20.6,20130618,01CB0268,20130618
01PL538C,WELIKANDA SINGHAPURA,0.0,20130618,01PL538C,20130618
01AN104A,EHETUGASWEWA,0.0,20130618,01AN104A,20130618
01KT0200,KALUTARA-P.W.D.,2.0,20130618,01KT0200,20130618
01AM0012,AMPARAI TANK,0.0,20130618,01AM0012,20130618
01KG0532,WARIYAPOLA EXPTL.STATION,0.0,20130618,01KG0532,20130618
01MG540A,WELLAWAYA,0.0,20130618,01MG540A,20130618
01GL0030,BADDEGAMA ESTATE,10.2,20130618,01GL0030,20130618
01KG407A,PANNALA VIRIDIYAWA EST,17.5,20130618,01KG407A,20130618
01MU0216,KANNUKKENI TANK,0.0,20130618,01MU0216,20130618
01KG469A,SIYAMBALANGAMUWA,0.0,20130618,01KG469A,20130618
01KI0183,IRANAMADU TANK,0.0,20130618,01KI0183,20130618
01AM001E,ADDALACHENAI,0.0,20130618,01AM001E,20130618
01GM0011,AMBEPUSSA GOVT FARM,8.9,20130618,01GM0011,20130618
01GL0267,LABUDUWA,11.4,20130618,01GL0267,20130618
01RT042C,BELIHULOYA,0.4,20130618,01RT042C,20130618
01PU0065,CHILAW-P.W.D,0.0,20130618,01PU0065,20130618
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130618,01AN193A,20130618
01CB0025,AVISSAWELLA ESTATE,10.0,20130618,01CB0025,20130618
01CB0150,HANWELLA GROUP,8.5,20130618,01CB0150,20130618
01GM0373,NEGOMBO,7.6,20130618,01GM0373,20130618
01RT0435,PUSSELLA S.P.,29.4,20130618,01RT0435,20130618
01BT197B,KALKUDAH,0.0,20130618,01BT197B,20130618
01NE506B,UDARADELLA,21.4,20130618,01NE506B,20130618
01AM368B,NAVATKIRI ARU TANK,0.0,20130618,01AM368B,20130618
01RT0032,BALANGODA POST OFFICE,0.0,20130618,01RT0032,20130618
01AM493B,THIRUKKOVIL,0.0,20130618,01AM493B,20130618
01BT0357,MYLAMBAVELLY ESTATE,0.0,20130618,01BT0357,20130618
01KE009B,AMBANPITIYA ESTATE,20.4,20130618,01KE009B,20130618
01HT481A,SURIYAWEWA,0.0,20130618,01HT481A,20130618
01MT0232,KEKENADURA (MATARA),0.0,20130618,01MT0232,20130618
01KT400C,PALLEGODA ESTATE,24.6,20130618,01KT400C,20130618
01KG014A,ANDIGAMA FARM,0.0,20130618,01KG014A,20130618
