stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,9.8,20130612,01KG0329,20130612
01BD0545,WEWESSA ESTATE,0.0,20130612,01BD0545,20130612
01RT196A,KALAWANA MINI HYDRO,26.4,20130612,01RT196A,20130612
01PU313A,MARAWILA,3.0,20130612,01PU313A,20130612
01KG175A,IBBAGAMUWA,22.0,20130612,01KG175A,20130612
01KG0326,MEDIYAWA TANK,0.0,20130612,01KG0326,20130612
01PL0340,MINNERIYA TANK,0.0,20130612,01PL0340,20130612
01PL224A,KAUDULLA WEWA,0.0,20130612,01PL224A,20130612
01MU357A,MUTU IYANKADDU,0.0,20130612,01MU357A,20130612
01AM0459,SAGAMAM TANK,0.0,20130612,01AM0459,20130612
01JF0425,POINT PEDRO,0.0,20130612,01JF0425,20130612
01CB0268,LABUGAMA TANK,14.0,20130612,01CB0268,20130612
01PL538C,WELIKANDA SINGHAPURA,0.0,20130612,01PL538C,20130612
01AN104A,EHETUGASWEWA,0.0,20130612,01AN104A,20130612
01KT0200,KALUTARA-P.W.D.,2.7,20130612,01KT0200,20130612
01AM0012,AMPARAI TANK,0.0,20130612,01AM0012,20130612
01KG0532,WARIYAPOLA EXPTL.STATION,4.2,20130612,01KG0532,20130612
01MG540A,WELLAWAYA,0.2,20130612,01MG540A,20130612
01GL0030,BADDEGAMA ESTATE,21.2,20130612,01GL0030,20130612
01KG407A,PANNALA VIRIDIYAWA EST,9.7,20130612,01KG407A,20130612
01MU0216,KANNUKKENI TANK,0.0,20130612,01MU0216,20130612
01KG469A,SIYAMBALANGAMUWA,0.0,20130612,01KG469A,20130612
01KI0183,IRANAMADU TANK,0.0,20130612,01KI0183,20130612
01AM001E,ADDALACHENAI,0.0,20130612,01AM001E,20130612
01GM0011,AMBEPUSSA GOVT FARM,7.2,20130612,01GM0011,20130612
01GL0267,LABUDUWA,0.0,20130612,01GL0267,20130612
01RT042C,BELIHULOYA,2.3,20130612,01RT042C,20130612
01PU0065,CHILAW-P.W.D,0.0,20130612,01PU0065,20130612
01AN193A,KAHATAGASDIGILIYA  W/S,0.0,20130612,01AN193A,20130612
01CB0025,AVISSAWELLA ESTATE,15.0,20130612,01CB0025,20130612
01CB0150,HANWELLA GROUP,7.0,20130612,01CB0150,20130612
01GM0373,NEGOMBO,6.1,20130612,01GM0373,20130612
01RT0435,PUSSELLA S.P.,23.4,20130612,01RT0435,20130612
01BT197B,KALKUDAH,0.0,20130612,01BT197B,20130612
01NE506B,UDARADELLA,42.1,20130612,01NE506B,20130612
01AM368B,NAVATKIRI ARU TANK,0.0,20130612,01AM368B,20130612
01RT0032,BALANGODA POST OFFICE,31.4,20130612,01RT0032,20130612
01AM493B,THIRUKKOVIL,0.0,20130612,01AM493B,20130612
01BT0357,MYLAMBAVELLY ESTATE,0.0,20130612,01BT0357,20130612
01KE009B,AMBANPITIYA ESTATE,20.2,20130612,01KE009B,20130612
01HT481A,SURIYAWEWA,2.1,20130612,01HT481A,20130612
01MT0232,KEKENADURA (MATARA),13.7,20130612,01MT0232,20130612
01KT400C,PALLEGODA ESTATE,20.0,20130612,01KT400C,20130612
01KG014A,ANDIGAMA FARM,0.0,20130612,01KG014A,20130612
01CB166A,HOMAGAMA,16.3,20130612,01CB166A,20130612
01GM487B,THAMMITA,23.6,20130612,01GM487B,20130612
01NE0236,KENILWORTH (STRATHELLIE),57.0,20130612,01NE0236,20130612
01KG258D,KULIYAPITIYA,11.2,20130612,01KG258D,20130612
01CB469B,COLOMBO PORT,17.2,20130612,01CB469B,20130612
01CB0080,DEHIWALA ZOO,26.3,20130612,01CB0080,20130612
01KY0418,PERADENIYA BOT.GARDENS,14.0,20130612,01KY0418,20130612
01KG0452,RIDIBENDI ELA,7.0,20130612,01KG0452,20130612
01CB0026,AVISSAWELLA HOSPITAL,17.8,20130612,01CB0026,20130612
01GM0528,WALPITA,9.5,20130612,01GM0528,20130612
01CB0016,ANGODA MENTAL HOSPITAL,37.5,20130612,01CB0016,20130612
01JF062A,CHAVAKACHCHERI,0.0,20130612,01JF062A,20130612
01KT0035,BANDARAGAMA,12.3,20130612,01KT0035,20130612
01KG0256,KOULWEWA,8.0,20130612,01KG0256,20130612
01PL020A,ARALAGANWILA,0.0,20130612,01PL020A,20130612
01KT513A,USK VALLEY S.P.,31.0,20130612,01KT513A,20130612
