stationID,stationName,observedValue,dtg,spatialGranule,temporalGranule
01KG0329,MELLAWA ESTATE,18.5,20130513,01KG0329,20130513
01BD0545,WEWESSA ESTATE,27.0,20130513,01BD0545,20130513
01RT196A,KALAWANA MINI HYDRO,49.4,20130513,01RT196A,20130513
01PU313A,MARAWILA,0.0,20130513,01PU313A,20130513
01KG175A,IBBAGAMUWA,210.6,20130513,01KG175A,20130513
01KG0326,MEDIYAWA TANK,49.3,20130513,01KG0326,20130513
01PL0340,MINNERIYA TANK,67.0,20130513,01PL0340,20130513
01PL224A,KAUDULLA WEWA,42.0,20130513,01PL224A,20130513
01MU357A,MUTU IYANKADDU,43.0,20130513,01MU357A,20130513
01AM0459,SAGAMAM TANK,0.0,20130513,01AM0459,20130513
01JF0425,POINT PEDRO,0.0,20130513,01JF0425,20130513
01KE0544,WEWELTALAWA ESTATE,144.2,20130513,01KE0544,20130513
01CB0268,LABUGAMA TANK,43.5,20130513,01CB0268,20130513
01PL538C,WELIKANDA SINGHAPURA,0.0,20130513,01PL538C,20130513
01AN104A,EHETUGASWEWA,12.3,20130513,01AN104A,20130513
01KT0200,KALUTARA-P.W.D.,8.4,20130513,01KT0200,20130513
01AM0012,AMPARAI TANK,36.8,20130513,01AM0012,20130513
01KG0532,WARIYAPOLA EXPTL.STATION,31.7,20130513,01KG0532,20130513
01MG540A,WELLAWAYA,16.3,20130513,01MG540A,20130513
01GL0030,BADDEGAMA ESTATE,5.2,20130513,01GL0030,20130513
01KG407A,PANNALA VIRIDIYAWA EST,41.3,20130513,01KG407A,20130513
01MU0216,KANNUKKENI TANK,65.0,20130513,01MU0216,20130513
01KG469A,SIYAMBALANGAMUWA,6.0,20130513,01KG469A,20130513
01KI0183,IRANAMADU TANK,0.0,20130513,01KI0183,20130513
01AM001E,ADDALACHENAI,0.0,20130513,01AM001E,20130513
01GM0011,AMBEPUSSA GOVT FARM,66.3,20130513,01GM0011,20130513
01GL0267,LABUDUWA,11.7,20130513,01GL0267,20130513
01RT042C,BELIHULOYA,110.8,20130513,01RT042C,20130513
01PU0065,CHILAW-P.W.D,0.0,20130513,01PU0065,20130513
01AN193A,KAHATAGASDIGILIYA  W/S,10.8,20130513,01AN193A,20130513
01CB0025,AVISSAWELLA ESTATE,33.5,20130513,01CB0025,20130513
01CB0150,HANWELLA GROUP,21.2,20130513,01CB0150,20130513
01GM0373,NEGOMBO,29.0,20130513,01GM0373,20130513
01RT0435,PUSSELLA S.P.,56.8,20130513,01RT0435,20130513
01BT197B,KALKUDAH,12.3,20130513,01BT197B,20130513
01NE506B,UDARADELLA,138.0,20130513,01NE506B,20130513
01AM368B,NAVATKIRI ARU TANK,0.0,20130513,01AM368B,20130513
01RT0032,BALANGODA POST OFFICE,146.0,20130513,01RT0032,20130513
01AM493B,THIRUKKOVIL,24.5,20130513,01AM493B,20130513
01KE009B,AMBANPITIYA ESTATE,95.8,20130513,01KE009B,20130513
01HT481A,SURIYAWEWA,13.2,20130513,01HT481A,20130513
01MT0232,KEKENADURA (MATARA),0.0,20130513,01MT0232,20130513
01KT400C,PALLEGODA ESTATE,14.5,20130513,01KT400C,20130513
01KG014A,ANDIGAMA FARM,44.0,20130513,01KG014A,20130513
