"moh_id","moh",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
276,"Ibbagamuwa",0,1,1,0,2,2,1,0,2,2,0,0,0,0,1,0,0,0,0,0,1,3,2,6,5,6,5,2,3,3,2,3,2,2,0,0,2,7,4,2,2,7,4,0,2,4,3,9,2,3,4,2,114
76,"Imaduwa",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,17
239,"Imbulpe",1,2,1,1,3,2,1,0,0,0,0,2,2,0,0,0,1,0,1,0,1,4,4,0,3,4,2,1,0,1,2,1,0,1,0,0,2,0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,50
67,"Induruwa",2,5,0,4,3,4,0,1,4,3,0,1,0,0,0,0,1,0,1,1,1,0,0,3,3,2,0,3,0,7,0,0,2,0,1,0,0,1,3,0,0,5,0,1,0,2,1,1,5,0,2,6,79
292,"Ingiriya",1,2,2,1,0,4,1,2,2,0,0,1,1,3,1,0,0,2,1,1,0,3,2,4,3,3,3,5,4,1,1,9,0,3,2,2,1,1,4,1,1,1,4,0,1,1,1,3,1,1,0,3,94
16,"Ipalogama",0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,20
296,"Irakkamam",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,"Ja ela",8,20,6,11,5,0,5,8,8,5,7,3,3,5,4,1,4,4,10,1,7,6,9,5,4,7,6,12,8,21,6,9,5,13,6,17,18,11,20,35,23,19,28,26,44,22,58,31,42,24,37,10,707
4,"Kaduwela",27,13,14,20,16,3,1,6,4,0,3,2,6,6,0,1,4,8,1,5,4,11,9,7,9,12,12,9,9,7,5,7,8,1,6,5,7,8,4,5,1,8,5,6,5,14,2,5,10,4,13,6,364
104,"Kahatagasd",0,3,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16
