Station_ID,Station_Name,Element_Code,Element_Name,yy,mm,dd,obs_val
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,1,1
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,2,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,3,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,4,3.1
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,5,8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,6,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,7,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,8,17.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,9,32.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,10,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,11,14
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,12,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,13,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,14,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,15,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,16,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,17,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,18,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,19,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,20,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,21,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,22,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,23,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,24,1.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,25,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,26,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,27,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,28,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,29,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,30,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,1,31,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,1,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,2,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,3,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,4,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,5,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,6,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,7,18.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,8,20.7
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,9,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,10,18.7
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,11,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,12,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,13,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,14,44.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,15,18
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,16,1
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,17,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,18,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,19,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,20,69.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,21,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,22,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,23,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,24,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,25,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,26,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,27,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,2,28,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,1,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,2,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,3,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,4,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,5,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,6,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,7,1
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,8,11
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,9,12
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,10,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,11,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,12,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,13,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,14,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,15,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,16,20.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,17,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,18,26.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,19,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,20,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,21,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,22,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,23,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,24,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,25,14.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,26,5.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,27,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,28,3.4
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,29,29.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,30,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,3,31,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,1,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,2,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,3,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,4,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,5,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,6,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,7,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,8,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,9,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,10,117.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,11,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,12,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,13,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,14,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,15,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,16,39.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,17,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,18,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,19,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,20,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,21,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,22,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,23,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,24,7.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,25,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,26,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,27,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,28,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,29,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,4,30,1.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,1,1.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,2,7.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,3,11.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,4,18.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,5,4.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,6,62.3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,7,23.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,8,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,9,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,10,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,11,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,12,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,13,16.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,14,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,15,9.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,16,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,17,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,18,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,19,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,20,21.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,21,28.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,22,1.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,23,5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,24,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,25,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,26,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,27,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,28,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,29,2.9
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,30,4.9
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,5,31,16.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,1,31.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,2,53.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,3,24.9
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,4,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,5,3.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,6,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,7,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,8,9.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,9,21.3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,10,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,11,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,12,26.3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,13,8.7
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,14,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,15,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,16,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,17,8.3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,18,18.3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,19,26.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,20,4.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,21,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,22,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,23,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,24,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,25,7.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,26,80.3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,27,2.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,28,5.1
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,29,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,6,30,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,1,38.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,2,30.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,3,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,4,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,5,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,6,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,7,1.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,8,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,9,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,10,10.7
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,11,4.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,12,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,13,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,14,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,15,1.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,16,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,17,6.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,18,13.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,19,27.3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,20,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,21,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,22,18.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,23,65.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,24,12.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,25,27.6
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,26,3.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,27,47.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,28,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,29,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,30,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,7,31,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,1,9
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,2,4
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,3,1.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,4,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,5,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,6,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,7,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,8,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,9,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,10,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,11,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,12,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,13,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,14,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,15,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,16,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,17,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,18,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,19,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,20,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,21,6
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,22,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,23,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,24,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,25,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,26,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,27,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,28,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,29,16.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,30,1.6
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,8,31,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,1,1.4
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,2,25.8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,3,5.3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,4,8
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,5,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,6,38
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,7,15.7
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,8,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,9,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,10,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,11,4
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,12,12
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,13,13.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,14,4.6
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,15,1.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,16,12.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,17,12
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,18,16.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,19,5.3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,20,5.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,21,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,22,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,23,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,24,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,25,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,26,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,27,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,28,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,29,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,9,30,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,1,5.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,2,5.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,3,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,4,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,5,16.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,6,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,7,2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,8,3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,9,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,10,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,11,4
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,12,3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,13,5.3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,14,2.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,15,0.1
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,16,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,17,43.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,18,3.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,19,8.4
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,20,17.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,21,3.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,22,14.6
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,23,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,24,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,25,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,26,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,27,2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,28,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,29,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,30,0.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,10,31,15.4
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,1,56.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,2,3.7
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,3,16.4
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,4,1
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,5,1.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,6,16.4
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,7,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,8,13.3
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,9,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,10,36
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,11,14
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,12,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,13,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,14,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,15,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,16,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,17,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,18,1
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,19,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,20,4
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,21,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,22,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,23,17.4
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,24,30
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,25,1.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,26,1.6
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,27,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,28,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,29,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,11,30,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,1,58
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,2,10
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,3,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,4,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,5,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,6,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,7,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,8,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,9,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,10,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,11,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,12,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,13,12.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,14,5.2
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,15,4.5
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,16,1.9
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,17,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,18,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,19,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,20,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,21,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,22,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,23,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,24,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,25,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,26,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,27,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,28,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,29,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,30,0
01CB0080,DEHIWALA ZOO,5,PRECIP,2013,12,31,0
